timestamp, ,total_energy,192.168.1.161
1611573192, ,3.29999995232,3.29999995232
1611573193, ,3.29999995232,3.29999995232
1611573194, ,3.29999995232,3.29999995232
1611573195, ,3.29999995232,3.29999995232
1611573196, ,3.29999995232,3.29999995232
1611573197, ,3.29999995232,3.29999995232
1611573198, ,3.40000009537,3.40000009537
1611573199, ,3.40000009537,3.40000009537
1611573200, ,3.40000009537,3.40000009537
1611573201, ,3.40000009537,3.40000009537
1611573202, ,3.40000009537,3.40000009537
1611573203, ,3.40000009537,3.40000009537
1611573204, ,3.40000009537,3.40000009537
1611573205, ,3.40000009537,3.40000009537
1611573206, ,3.40000009537,3.40000009537
1611573207, ,3.29999995232,3.29999995232
1611573208, ,3.29999995232,3.29999995232
1611573209, ,3.20000004768,3.20000004768
1611573210, ,3.20000004768,3.20000004768
1611573211, ,3.20000004768,3.20000004768
1611573212, ,3.5,3.5
1611573213, ,3.5,3.5
1611573214, ,3.5,3.5
1611573215, ,3.40000009537,3.40000009537
1611573216, ,3.40000009537,3.40000009537
1611573217, ,3.29999995232,3.29999995232
1611573218, ,3.29999995232,3.29999995232
1611573219, ,3.29999995232,3.29999995232
1611573220, ,3.29999995232,3.29999995232
1611573221, ,3.29999995232,3.29999995232
1611573222, ,3.29999995232,3.29999995232
1611573223, ,3.29999995232,3.29999995232
1611573224, ,3.29999995232,3.29999995232
1611573225, ,3.40000009537,3.40000009537
1611573226, ,3.40000009537,3.40000009537
1611573227, ,3.40000009537,3.40000009537
1611573228, ,3.40000009537,3.40000009537
1611573229, ,3.40000009537,3.40000009537
1611573230, ,3.29999995232,3.29999995232
1611573231, ,3.29999995232,3.29999995232
1611573232, ,3.29999995232,3.29999995232
1611573233, ,3.29999995232,3.29999995232
1611573234, ,3.40000009537,3.40000009537
1611573235, ,3.40000009537,3.40000009537
1611573236, ,3.40000009537,3.40000009537
1611573237, ,3.40000009537,3.40000009537
1611573238, ,3.40000009537,3.40000009537
1611573239, ,3.40000009537,3.40000009537
1611573240, ,3.40000009537,3.40000009537
1611573241, ,3.40000009537,3.40000009537
1611573242, ,3.40000009537,3.40000009537
1611573243, ,3.40000009537,3.40000009537
1611573244, ,3.29999995232,3.29999995232
1611573245, ,3.29999995232,3.29999995232
1611573246, ,3.29999995232,3.29999995232
1611573247, ,3.29999995232,3.29999995232
1611573248, ,3.29999995232,3.29999995232
1611573249, ,3.29999995232,3.29999995232
1611573250, ,3.40000009537,3.40000009537
1611573251, ,3.40000009537,3.40000009537
1611573252, ,3.40000009537,3.40000009537
1611573253, ,3.40000009537,3.40000009537
1611573254, ,3.40000009537,3.40000009537
1611573255, ,3.29999995232,3.29999995232
1611573256, ,3.29999995232,3.29999995232
1611573257, ,3.29999995232,3.29999995232
1611573258, ,3.29999995232,3.29999995232
1611573259, ,3.29999995232,3.29999995232
1611573260, ,3.29999995232,3.29999995232
1611573261, ,3.29999995232,3.29999995232
1611573262, ,3.29999995232,3.29999995232
1611573263, ,3.29999995232,3.29999995232
1611573264, ,3.40000009537,3.40000009537
1611573265, ,3.40000009537,3.40000009537
1611573266, ,3.40000009537,3.40000009537
1611573267, ,3.40000009537,3.40000009537
1611573268, ,3.29999995232,3.29999995232
1611573269, ,3.29999995232,3.29999995232
1611573270, ,3.29999995232,3.29999995232
1611573271, ,3.29999995232,3.29999995232
1611573272, ,3.29999995232,3.29999995232
1611573273, ,3.29999995232,3.29999995232
1611573274, ,3.29999995232,3.29999995232
1611573275, ,3.40000009537,3.40000009537
1611573276, ,3.40000009537,3.40000009537
1611573277, ,3.40000009537,3.40000009537
1611573278, ,3.40000009537,3.40000009537
1611573279, ,3.40000009537,3.40000009537
1611573280, ,3.29999995232,3.29999995232
1611573281, ,3.29999995232,3.29999995232
1611573282, ,3.29999995232,3.29999995232
1611573283, ,3.29999995232,3.29999995232
1611573284, ,3.29999995232,3.29999995232
1611573285, ,3.29999995232,3.29999995232
1611573286, ,3.29999995232,3.29999995232
1611573287, ,3.29999995232,3.29999995232
1611573288, ,3.29999995232,3.29999995232
1611573289, ,3.29999995232,3.29999995232
1611573290, ,3.29999995232,3.29999995232
1611573291, ,3.5,3.5
1611573292, ,3.5,3.5
1611573293, ,3.5,3.5
1611573294, ,3.20000004768,3.20000004768
1611573295, ,3.20000004768,3.20000004768
1611573296, ,3.29999995232,3.29999995232
1611573297, ,3.29999995232,3.29999995232
1611573298, ,3.40000009537,3.40000009537
1611573299, ,3.40000009537,3.40000009537
1611573300, ,3.40000009537,3.40000009537
1611573301, ,3.40000009537,3.40000009537
1611573302, ,3.5,3.5
1611573303, ,3.5,3.5
1611573304, ,3.5,3.5
1611573305, ,3.5,3.5
1611573306, ,3.5,3.5
1611573307, ,3.5,3.5
1611573308, ,3.29999995232,3.29999995232
1611573309, ,3.29999995232,3.29999995232
1611573310, ,3.29999995232,3.29999995232
1611573311, ,3.29999995232,3.29999995232
1611573312, ,3.29999995232,3.29999995232
1611573313, ,3.29999995232,3.29999995232
1611573314, ,3.29999995232,3.29999995232
1611573315, ,3.29999995232,3.29999995232
1611573316, ,3.29999995232,3.29999995232
1611573317, ,4.30000019073,4.30000019073
1611573318, ,4.30000019073,4.30000019073
1611573319, ,6.19999980927,6.19999980927
1611573320, ,6.19999980927,6.19999980927
1611573321, ,6.19999980927,6.19999980927
1611573322, ,7,7
1611573323, ,7,7
1611573324, ,6.90000009537,6.90000009537
1611573325, ,6.90000009537,6.90000009537
1611573326, ,6.90000009537,6.90000009537
1611573327, ,6.90000009537,6.90000009537
1611573328, ,6.80000019073,6.80000019073
1611573329, ,6.80000019073,6.80000019073
1611573330, ,6.90000009537,6.90000009537
1611573331, ,6.90000009537,6.90000009537
1611573332, ,7,7
1611573333, ,7,7
1611573334, ,7,7
1611573335, ,7.09999990463,7.09999990463
1611573336, ,7.09999990463,7.09999990463
1611573337, ,7.09999990463,7.09999990463
1611573338, ,7.09999990463,7.09999990463
1611573339, ,7.09999990463,7.09999990463
1611573340, ,7.09999990463,7.09999990463
1611573341, ,7.09999990463,7.09999990463
1611573342, ,7.09999990463,7.09999990463
1611573343, ,7.09999990463,7.09999990463
1611573344, ,7,7
1611573345, ,7,7
1611573346, ,7.09999990463,7.09999990463
1611573347, ,7.09999990463,7.09999990463
1611573348, ,7.09999990463,7.09999990463
1611573349, ,7,7
1611573350, ,7,7
1611573351, ,7,7
1611573352, ,7,7
1611573353, ,7,7
1611573354, ,7,7
1611573355, ,7,7
1611573356, ,7,7
1611573357, ,7,7
1611573358, ,7,7
1611573359, ,7,7
1611573360, ,7,7
1611573361, ,7.09999990463,7.09999990463
1611573362, ,7,7
1611573363, ,7,7
1611573364, ,7,7
1611573365, ,7,7
1611573366, ,7.09999990463,7.09999990463
1611573367, ,7.09999990463,7.09999990463
1611573368, ,7,7
1611573369, ,7,7
1611573370, ,7,7
1611573371, ,7,7
1611573372, ,7,7
1611573373, ,7,7
1611573374, ,7.09999990463,7.09999990463
1611573375, ,7.09999990463,7.09999990463
1611573376, ,7.09999990463,7.09999990463
1611573377, ,7.09999990463,7.09999990463
1611573378, ,7.09999990463,7.09999990463
1611573379, ,7,7
1611573380, ,7,7
1611573381, ,7,7
1611573382, ,7,7
1611573383, ,7,7
1611573384, ,7,7
1611573385, ,7,7
1611573386, ,7,7
1611573387, ,7.19999980927,7.19999980927
1611573388, ,7.19999980927,7.19999980927
1611573389, ,7.19999980927,7.19999980927
1611573390, ,7.19999980927,7.19999980927
1611573391, ,7.09999990463,7.09999990463
1611573392, ,7,7
1611573393, ,7,7
1611573394, ,7,7
1611573395, ,7,7
1611573396, ,7.09999990463,7.09999990463
1611573397, ,7.09999990463,7.09999990463
1611573398, ,7,7
1611573399, ,7,7
1611573400, ,7,7
1611573401, ,7.09999990463,7.09999990463
1611573402, ,7.09999990463,7.09999990463
1611573403, ,7.09999990463,7.09999990463
1611573404, ,7.09999990463,7.09999990463
1611573405, ,7.09999990463,7.09999990463
1611573406, ,7,7
1611573407, ,7,7
1611573408, ,7,7
1611573409, ,7,7
1611573410, ,6.90000009537,6.90000009537
1611573411, ,6.90000009537,6.90000009537
1611573412, ,7.09999990463,7.09999990463
1611573413, ,7.09999990463,7.09999990463
1611573414, ,7.09999990463,7.09999990463
1611573415, ,7.09999990463,7.09999990463
1611573416, ,7.09999990463,7.09999990463
1611573417, ,7.09999990463,7.09999990463
1611573418, ,7.09999990463,7.09999990463
1611573419, ,7.09999990463,7.09999990463
1611573420, ,7.09999990463,7.09999990463
1611573421, ,6.90000009537,6.90000009537
1611573422, ,7,7
1611573423, ,7,7
1611573424, ,7,7
1611573425, ,7,7
1611573426, ,7,7
1611573427, ,7,7
1611573428, ,7.09999990463,7.09999990463
1611573429, ,7.09999990463,7.09999990463
1611573430, ,7.09999990463,7.09999990463
1611573431, ,7.09999990463,7.09999990463
1611573432, ,7,7
1611573433, ,7.09999990463,7.09999990463
1611573434, ,7.09999990463,7.09999990463
1611573435, ,7.09999990463,7.09999990463
1611573436, ,7.09999990463,7.09999990463
1611573437, ,7.09999990463,7.09999990463
1611573438, ,7.09999990463,7.09999990463
1611573439, ,6.80000019073,6.80000019073
1611573440, ,6.80000019073,6.80000019073
1611573441, ,6.80000019073,6.80000019073
1611573442, ,7,7
1611573443, ,7,7
1611573444, ,7.09999990463,7.09999990463
1611573445, ,7.09999990463,7.09999990463
1611573446, ,7.09999990463,7.09999990463
1611573447, ,7.09999990463,7.09999990463
1611573448, ,7.09999990463,7.09999990463
1611573449, ,7.09999990463,7.09999990463
1611573450, ,7.09999990463,7.09999990463
1611573451, ,7.09999990463,7.09999990463
1611573452, ,7.09999990463,7.09999990463
1611573453, ,7,7
1611573454, ,7,7
1611573455, ,7,7
1611573456, ,7.09999990463,7.09999990463
1611573457, ,7.09999990463,7.09999990463
1611573458, ,7.09999990463,7.09999990463
1611573459, ,7.09999990463,7.09999990463
1611573460, ,7.09999990463,7.09999990463
1611573461, ,7.09999990463,7.09999990463
1611573462, ,7.09999990463,7.09999990463
1611573463, ,7.09999990463,7.09999990463
1611573464, ,7,7
1611573465, ,7,7
1611573466, ,7,7
1611573467, ,7,7
1611573468, ,7,7
1611573469, ,7.09999990463,7.09999990463
1611573470, ,7.09999990463,7.09999990463
1611573471, ,7.09999990463,7.09999990463
1611573472, ,7.09999990463,7.09999990463
1611573473, ,7.09999990463,7.09999990463
1611573474, ,7,7
1611573475, ,7,7
1611573476, ,7,7
1611573477, ,7.19999980927,7.19999980927
1611573478, ,7.19999980927,7.19999980927
1611573479, ,7.19999980927,7.19999980927
1611573480, ,7.19999980927,7.19999980927
1611573481, ,7,7
1611573482, ,7,7
1611573483, ,7.09999990463,7.09999990463
1611573484, ,7.09999990463,7.09999990463
1611573485, ,7.09999990463,7.09999990463
1611573486, ,7.09999990463,7.09999990463
1611573487, ,7.09999990463,7.09999990463
1611573488, ,7.09999990463,7.09999990463
1611573489, ,7.09999990463,7.09999990463
1611573490, ,7.09999990463,7.09999990463
1611573491, ,7,7
1611573492, ,7,7
1611573493, ,7.09999990463,7.09999990463
1611573494, ,7.09999990463,7.09999990463
1611573495, ,7.09999990463,7.09999990463
1611573496, ,7.19999980927,7.19999980927
1611573497, ,7.19999980927,7.19999980927
1611573498, ,7.19999980927,7.19999980927
1611573499, ,7,7
1611573500, ,7,7
1611573501, ,7,7
1611573502, ,7.19999980927,7.19999980927
1611573503, ,7.19999980927,7.19999980927
1611573504, ,7.19999980927,7.19999980927
1611573505, ,7.09999990463,7.09999990463
1611573506, ,7.09999990463,7.09999990463
1611573507, ,7.09999990463,7.09999990463
1611573508, ,7.09999990463,7.09999990463
1611573509, ,7.09999990463,7.09999990463
1611573510, ,7.09999990463,7.09999990463
1611573511, ,7,7
1611573512, ,7,7
1611573513, ,7,7
1611573514, ,7,7
1611573515, ,7,7
1611573516, ,7.09999990463,7.09999990463
1611573517, ,7.09999990463,7.09999990463
1611573518, ,7.09999990463,7.09999990463
1611573519, ,7.09999990463,7.09999990463
1611573520, ,7.09999990463,7.09999990463
1611573521, ,7.09999990463,7.09999990463
1611573522, ,7.09999990463,7.09999990463
1611573523, ,7.09999990463,7.09999990463
1611573524, ,7,7
1611573525, ,7,7
1611573526, ,7,7
1611573527, ,7,7
1611573528, ,7,7
1611573529, ,7,7
1611573530, ,7.09999990463,7.09999990463
1611573531, ,7.09999990463,7.09999990463
1611573532, ,7.09999990463,7.09999990463
1611573533, ,7.19999980927,7.19999980927
1611573534, ,7.19999980927,7.19999980927
1611573535, ,7,7
1611573536, ,7,7
1611573537, ,7.09999990463,7.09999990463
1611573538, ,7.09999990463,7.09999990463
1611573539, ,7.09999990463,7.09999990463
1611573540, ,7.19999980927,7.19999980927
1611573541, ,7.19999980927,7.19999980927
1611573542, ,7.19999980927,7.19999980927
1611573543, ,7,7
1611573544, ,7,7
1611573545, ,7.09999990463,7.09999990463
1611573546, ,7.09999990463,7.09999990463
1611573547, ,7.09999990463,7.09999990463
1611573548, ,7.09999990463,7.09999990463
1611573549, ,7.09999990463,7.09999990463
1611573550, ,7.09999990463,7.09999990463
1611573551, ,7,7
1611573552, ,7,7
1611573553, ,7,7
1611573554, ,7.09999990463,7.09999990463
1611573555, ,7.09999990463,7.09999990463
1611573556, ,7.09999990463,7.09999990463
1611573557, ,7.09999990463,7.09999990463
1611573558, ,7.09999990463,7.09999990463
1611573559, ,7.09999990463,7.09999990463
1611573560, ,7,7
1611573561, ,7,7
1611573562, ,7.09999990463,7.09999990463
1611573563, ,7.09999990463,7.09999990463
1611573564, ,7.09999990463,7.09999990463
1611573565, ,7.09999990463,7.09999990463
1611573566, ,7.09999990463,7.09999990463
1611573567, ,7.19999980927,7.19999980927
1611573568, ,7.19999980927,7.19999980927
1611573569, ,7.19999980927,7.19999980927
1611573570, ,7,7
1611573571, ,7,7
1611573572, ,7,7
1611573573, ,7.09999990463,7.09999990463
1611573574, ,7.09999990463,7.09999990463
1611573575, ,7.09999990463,7.09999990463
1611573576, ,7,7
1611573577, ,7,7
1611573578, ,7,7
1611573579, ,7.09999990463,7.09999990463
1611573580, ,7.09999990463,7.09999990463
1611573581, ,7.09999990463,7.09999990463
1611573582, ,7.09999990463,7.09999990463
1611573583, ,7.09999990463,7.09999990463
1611573584, ,7.09999990463,7.09999990463
1611573585, ,7.09999990463,7.09999990463
1611573586, ,7.09999990463,7.09999990463
1611573587, ,7,7
1611573588, ,7,7
1611573589, ,7,7
1611573590, ,7,7
1611573591, ,7,7
1611573592, ,7.09999990463,7.09999990463
1611573593, ,7.09999990463,7.09999990463
1611573594, ,7.09999990463,7.09999990463
1611573595, ,7.09999990463,7.09999990463
1611573596, ,7.09999990463,7.09999990463
1611573597, ,7.09999990463,7.09999990463
1611573598, ,7.09999990463,7.09999990463
1611573599, ,7.09999990463,7.09999990463
1611573600, ,7.09999990463,7.09999990463
1611573601, ,7,7
1611573602, ,7,7
1611573603, ,7.09999990463,7.09999990463
1611573604, ,7.09999990463,7.09999990463
1611573605, ,7.09999990463,7.09999990463
1611573606, ,7.09999990463,7.09999990463
1611573607, ,7.09999990463,7.09999990463
1611573608, ,7.09999990463,7.09999990463
1611573609, ,7.09999990463,7.09999990463
1611573610, ,7.09999990463,7.09999990463
1611573611, ,7,7
1611573612, ,7,7
1611573613, ,7,7
1611573614, ,7.09999990463,7.09999990463
1611573615, ,7.09999990463,7.09999990463
1611573616, ,7.09999990463,7.09999990463
1611573617, ,7,7
1611573618, ,7,7
1611573619, ,7,7
1611573620, ,7.09999990463,7.09999990463
1611573621, ,7.09999990463,7.09999990463
1611573622, ,7.09999990463,7.09999990463
1611573623, ,7.09999990463,7.09999990463
1611573624, ,7.09999990463,7.09999990463
1611573625, ,7.09999990463,7.09999990463
1611573626, ,7.09999990463,7.09999990463
1611573627, ,7.09999990463,7.09999990463
1611573628, ,7,7
1611573629, ,7,7
1611573630, ,7.09999990463,7.09999990463
1611573631, ,7.09999990463,7.09999990463
1611573632, ,7.09999990463,7.09999990463
1611573633, ,7.09999990463,7.09999990463
1611573634, ,7.09999990463,7.09999990463
1611573635, ,7.09999990463,7.09999990463
1611573636, ,7.09999990463,7.09999990463
1611573637, ,7.09999990463,7.09999990463
1611573638, ,7.19999980927,7.19999980927
1611573639, ,7.19999980927,7.19999980927
1611573640, ,7.19999980927,7.19999980927
1611573641, ,7.19999980927,7.19999980927
1611573642, ,7.09999990463,7.09999990463
1611573643, ,7.09999990463,7.09999990463
1611573644, ,7,7
1611573645, ,7,7
1611573646, ,7.09999990463,7.09999990463
1611573647, ,7.09999990463,7.09999990463
1611573648, ,7.09999990463,7.09999990463
1611573649, ,7,7
1611573650, ,7,7
1611573651, ,7,7
1611573652, ,7,7
1611573653, ,7.09999990463,7.09999990463
1611573654, ,7.09999990463,7.09999990463
1611573655, ,7.09999990463,7.09999990463
1611573656, ,6.90000009537,6.90000009537
1611573657, ,6.90000009537,6.90000009537
1611573658, ,7.19999980927,7.19999980927
1611573659, ,7.19999980927,7.19999980927
1611573660, ,7.09999990463,7.09999990463
1611573661, ,7.09999990463,7.09999990463
1611573662, ,7.09999990463,7.09999990463
1611573663, ,7.09999990463,7.09999990463
1611573664, ,7.09999990463,7.09999990463
1611573665, ,7.09999990463,7.09999990463
1611573666, ,7.09999990463,7.09999990463
1611573667, ,7.09999990463,7.09999990463
1611573668, ,7.09999990463,7.09999990463
1611573669, ,7,7
1611573670, ,7,7
1611573671, ,7.09999990463,7.09999990463
1611573672, ,7.09999990463,7.09999990463
1611573673, ,7.09999990463,7.09999990463
1611573674, ,7.09999990463,7.09999990463
1611573675, ,7.09999990463,7.09999990463
1611573676, ,7.09999990463,7.09999990463
1611573677, ,7.09999990463,7.09999990463
1611573678, ,7.09999990463,7.09999990463
1611573679, ,7.09999990463,7.09999990463
1611573680, ,7.09999990463,7.09999990463
1611573681, ,7.09999990463,7.09999990463
1611573682, ,7,7
1611573683, ,7,7
1611573684, ,7,7
1611573685, ,7.09999990463,7.09999990463
1611573686, ,7.09999990463,7.09999990463
1611573687, ,7.09999990463,7.09999990463
1611573688, ,7.09999990463,7.09999990463
1611573689, ,7.09999990463,7.09999990463
1611573690, ,7.09999990463,7.09999990463
1611573691, ,7.09999990463,7.09999990463
1611573692, ,7.09999990463,7.09999990463
1611573693, ,7.09999990463,7.09999990463
1611573694, ,7.09999990463,7.09999990463
1611573695, ,7.09999990463,7.09999990463
1611573696, ,7.09999990463,7.09999990463
1611573697, ,6.90000009537,6.90000009537
1611573698, ,7,7
1611573699, ,7,7
1611573700, ,7,7
1611573701, ,7.09999990463,7.09999990463
1611573702, ,7.09999990463,7.09999990463
1611573703, ,7.09999990463,7.09999990463
1611573704, ,7.09999990463,7.09999990463
1611573705, ,7.09999990463,7.09999990463
1611573706, ,7,7
1611573707, ,7,7
1611573708, ,7,7
1611573709, ,7.09999990463,7.09999990463
1611573710, ,7.09999990463,7.09999990463
1611573711, ,7.09999990463,7.09999990463
1611573712, ,7,7
1611573713, ,7,7
1611573714, ,7,7
1611573715, ,7,7
1611573716, ,7,7
1611573717, ,7,7
1611573718, ,7.09999990463,7.09999990463
1611573719, ,7.09999990463,7.09999990463
1611573720, ,7.19999980927,7.19999980927
1611573721, ,7.19999980927,7.19999980927
1611573722, ,7.19999980927,7.19999980927
1611573723, ,7.19999980927,7.19999980927
1611573724, ,7.09999990463,7.09999990463
1611573725, ,7.09999990463,7.09999990463
1611573726, ,7.09999990463,7.09999990463
1611573727, ,7.09999990463,7.09999990463
1611573728, ,7,7
1611573729, ,7,7
1611573730, ,7,7
1611573731, ,7.09999990463,7.09999990463
1611573732, ,7.09999990463,7.09999990463
1611573733, ,7.09999990463,7.09999990463
1611573734, ,7,7
1611573735, ,7,7
1611573736, ,7,7
1611573737, ,7,7
1611573738, ,7,7
1611573739, ,7,7
1611573740, ,7.09999990463,7.09999990463
1611573741, ,7.09999990463,7.09999990463
1611573742, ,7.09999990463,7.09999990463
1611573743, ,7.09999990463,7.09999990463
1611573744, ,7.09999990463,7.09999990463
1611573745, ,7.09999990463,7.09999990463
1611573746, ,7.09999990463,7.09999990463
1611573747, ,7.09999990463,7.09999990463
1611573748, ,7.19999980927,7.19999980927
1611573749, ,7.19999980927,7.19999980927
1611573750, ,7.09999990463,7.09999990463
1611573751, ,7.09999990463,7.09999990463
1611573752, ,7.09999990463,7.09999990463
1611573753, ,7.09999990463,7.09999990463
1611573754, ,7.09999990463,7.09999990463
1611573755, ,7.09999990463,7.09999990463
1611573756, ,6.69999980927,6.69999980927
1611573757, ,6.69999980927,6.69999980927
1611573758, ,6.69999980927,6.69999980927
1611573759, ,6.90000009537,6.90000009537
1611573760, ,6.90000009537,6.90000009537
1611573761, ,7.09999990463,7.09999990463
1611573762, ,7.09999990463,7.09999990463
1611573763, ,7.09999990463,7.09999990463
1611573764, ,7.09999990463,7.09999990463
1611573765, ,7.09999990463,7.09999990463
1611573766, ,7.09999990463,7.09999990463
1611573767, ,7.09999990463,7.09999990463
1611573768, ,7.09999990463,7.09999990463
1611573769, ,7.09999990463,7.09999990463
1611573770, ,7.09999990463,7.09999990463
1611573771, ,7.09999990463,7.09999990463
1611573772, ,7.09999990463,7.09999990463
1611573773, ,7.09999990463,7.09999990463
1611573774, ,7.09999990463,7.09999990463
1611573775, ,7.09999990463,7.09999990463
1611573776, ,7.09999990463,7.09999990463
1611573777, ,7.09999990463,7.09999990463
1611573778, ,7.09999990463,7.09999990463
1611573779, ,7.09999990463,7.09999990463
1611573780, ,7.09999990463,7.09999990463
1611573781, ,7.09999990463,7.09999990463
1611573782, ,7.09999990463,7.09999990463
1611573783, ,7.09999990463,7.09999990463
1611573784, ,7,7
1611573785, ,7,7
1611573786, ,7,7
1611573787, ,7,7
1611573788, ,7,7
1611573789, ,7.09999990463,7.09999990463
1611573790, ,7.09999990463,7.09999990463
1611573791, ,7.09999990463,7.09999990463
1611573792, ,7.09999990463,7.09999990463
1611573793, ,7.09999990463,7.09999990463
1611573794, ,7.09999990463,7.09999990463
1611573795, ,7,7
1611573796, ,7,7
1611573797, ,7,7
1611573798, ,7,7
1611573799, ,7,7
1611573800, ,7,7
1611573801, ,7,7
1611573802, ,7,7
1611573803, ,7,7
1611573804, ,7,7
1611573805, ,7,7
1611573806, ,7,7
