Timestamp,Time,Node IP,Node ID,WaitingJobs,mAdd,mBackground,mBgModel,mConcatFit,mDiffFit,mImgtbl,mProject,mViewer,TotalJobs,NodeActive,Energy,Utilization,comp_mAdd,comp_mBackground,comp_mBgModel,comp_mConcatFit,comp_mDiffFit,comp_mImgtbl,comp_mProject,comp_mViewer,comp_TotalJobs
1611573061, 8, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573062, 9, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573062, 9, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573063, 10, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573063, 10, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573064, 11, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573064, 11, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573065, 12, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573065, 12, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573066, 13, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573066, 13, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573067, 14, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573067, 14, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573068, 15, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573068, 15, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573069, 16, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573069, 16, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573070, 17, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573070, 17, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573071, 18, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573071, 18, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573072, 19, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573072, 19, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573073, 20, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573073, 20, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573074, 21, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573074, 21, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573075, 22, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573075, 22, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573076, 23, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573076, 23, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573077, 24, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573077, 24, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573078, 25, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573078, 25, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573079, 26, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573079, 26, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573080, 27, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573080, 27, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573081, 28, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573081, 28, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573082, 29, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573082, 29, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573083, 30, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573083, 30, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573084, 31, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573084, 31, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573085, 32, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573085, 32, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573086, 33, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573086, 33, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573087, 34, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573087, 34, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573088, 35, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573088, 35, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573089, 36, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573089, 36, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573090, 37, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573090, 37, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573091, 38, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573091, 38, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573092, 39, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573092, 39, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573093, 40, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573093, 40, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573094, 41, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573094, 41, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573095, 42, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573095, 42, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573096, 43, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573096, 43, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573097, 44, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573097, 44, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573098, 45, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573098, 45, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573099, 46, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573099, 46, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573100, 47, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573100, 47, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573101, 48, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573101, 48, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573102, 49, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573102, 49, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573103, 50, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573103, 50, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573104, 51, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573104, 51, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573105, 52, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573105, 52, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573106, 53, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573106, 53, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573107, 54, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573107, 54, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573108, 55, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573108, 55, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573109, 56, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573109, 56, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573110, 57, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573110, 57, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.5,0,0,0,0,0,0,0,0,0,0
1611573111, 58, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573111, 58, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573112, 59, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573112, 59, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573113, 60, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573113, 60, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573114, 61, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573114, 61, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573115, 62, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573115, 62, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573116, 63, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573116, 63, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573117, 64, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573117, 64, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573118, 65, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573118, 65, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573119, 66, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573119, 66, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573120, 67, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573120, 67, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573121, 68, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573121, 68, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573122, 69, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573122, 69, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573123, 70, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573123, 70, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573124, 71, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573124, 71, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573125, 72, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573125, 72, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573126, 73, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573126, 73, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573127, 74, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573127, 74, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573128, 75, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573128, 75, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573129, 76, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573129, 76, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.20000004768,0,0,0,0,0,0,0,0,0,0
1611573130, 77, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573130, 77, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573131, 78, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573131, 78, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573132, 79, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573132, 79, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573133, 80, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573133, 80, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573134, 81, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573134, 81, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.29999995232,0,0,0,0,0,0,0,0,0,0
1611573135, 82, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573135, 82, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573136, 83, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573136, 83, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573137, 84, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573137, 84, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
1611573138, 85, 192.168.1.161, 1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0, 0, 0, 0, 0, 0, 0, 0, 0,0
1611573138, 85, All, -1,0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0,3.40000009537,0,0,0,0,0,0,0,0,0,0
