Job,ID,DagmanID,Node IP,SUBMIT,EXECUTE,JOB_TERMINATED,JOB_SUCCESS,POST_SCRIPT_STARTED,POST_SCRIPT_TERMINATED,POST_SCRIPT_SUCCESS,wait_time,exec_time,ps_time
mDiffFit,ID0000441,10241.000.000,192.168.1.161,1611580985,1611581056,1611581058,1611581059,1611581059,1611581060,1611581065,71,3,6
mDiffFit,ID0000433,10323.000.000,192.168.1.161,1611584436,1611584486,1611584499,1611584500,1611584500,1611584500,1611584505,50,14,5
mDiffFit,ID0000093,10471.000.000,192.168.1.161,1611589960,1611590071,1611590076,1611590082,1611590082,1611590082,1611590087,111,11,5
mBackground,ID0000144,10654.000.000,192.168.1.161,1611592509,1611592527,1611592540,1611592543,1611592543,1611592543,1611592549,18,16,6
mDiffFit,ID0000107,10413.000.000,192.168.1.161,1611588130,1611588207,1611588208,1611588208,1611588208,1611588208,1611588213,77,1,5
mBackground,ID0000297,10540.000.000,192.168.1.161,1611591096,1611591138,1611591147,1611591152,1611591152,1611591152,1611591157,42,14,5
register_local,1_1,10623.000.000,192.168.1.4,1611592351,1611592352,1611592354,1611592358,1611592358,1611592358,1611592364,1,6,6
mDiffFit,ID0000414,10515.000.000,192.168.1.161,1611590474,1611590574,1611590575,1611590579,1611590579,1611590579,1611590584,100,5,5
stage_in_remote_local,0_7,10136.000.000,192.168.1.4,1611573074,1611573078,1611573080,1611573085,1611573085,1611573085,1611573091,4,7,6
stage_in_remote_local,0_3,10140.000.000,192.168.1.4,1611573079,1611573081,1611573086,1611573091,1611573091,1611573091,1611573097,2,10,6
mDiffFit,ID0000084,10285.000.000,192.168.1.161,1611582759,1611582850,1611582857,1611582860,1611582860,1611582860,1611582865,91,10,5
mDiffFit,ID0000228,10347.000.000,192.168.1.161,1611585645,1611585728,1611585742,1611585743,1611585743,1611585743,1611585748,83,15,5
register_local,29_1,10642.000.000,192.168.1.4,1611592424,1611592428,1611592432,1611592437,1611592437,1611592438,1611592445,4,9,8
mDiffFit,ID0000128,10595.000.000,192.168.1.161,1611592070,1611592192,1611592194,1611592196,1611592196,1611592196,1611592201,122,4,5
mViewer,ID0000472,10697.000.000,192.168.1.161,1611592775,1611592801,1611592847,1611592847,1611592847,1611592847,1611592852,26,46,5
mDiffFit,ID0000193,10230.000.000,192.168.1.161,1611579447,1611579467,1611579478,1611579484,1611579484,1611579485,1611579490,20,17,6
mDiffFit,ID0000253,10221.000.000,192.168.1.161,1611579358,1611579377,1611579383,1611579384,1611579384,1611579384,1611579389,19,7,5
mDiffFit,ID0000121,10363.000.000,192.168.1.161,1611586258,1611586338,1611586339,1611586342,1611586342,1611586342,1611586348,80,4,6
mDiffFit,ID0000043,10295.000.000,192.168.1.161,1611583945,1611583981,1611583982,1611583987,1611583987,1611583987,1611583992,36,6,5
mDiffFit,ID0000349,10571.000.000,192.168.1.161,1611591889,1611591967,1611591980,1611591980,1611591980,1611591980,1611591985,78,13,5
mDiffFit,ID0000417,10442.000.000,192.168.1.161,1611588699,1611588820,1611588829,1611588829,1611588829,1611588830,1611588834,121,9,5
mBackground,ID0000309,10551.000.000,192.168.1.161,1611591110,1611591279,1611591290,1611591293,1611591293,1611591294,1611591299,169,14,6
mProject,ID0000015,10187.000.000,192.168.1.161,1611573424,1611586366,1611588101,1611588106,1611588106,1611588106,1611588111,12942,1740,5
mBackground,ID0000150,10669.000.000,192.168.1.161,1611592533,1611592645,1611592655,1611592661,1611592661,1611592661,1611592666,112,16,5
mDiffFit,ID0000113,10292.000.000,192.168.1.161,1611583944,1611583950,1611583956,1611583961,1611583961,1611583961,1611583966,6,11,5
mDiffFit,ID0000227,10335.000.000,192.168.1.161,1611585248,1611585657,1611585660,1611585664,1611585664,1611585664,1611585669,409,7,5
mDiffFit,ID0000401,10570.000.000,192.168.1.161,1611591887,1611591959,1611591961,1611591963,1611591963,1611591963,1611591968,72,4,5
mDiffFit,ID0000040,10235.000.000,192.168.1.161,1611579876,1611579897,1611579899,1611579903,1611579903,1611579903,1611579908,21,6,5
mDiffFit,ID0000413,10213.000.000,192.168.1.161,1611578119,1611578142,1611578144,1611578144,1611578144,1611578144,1611578149,23,2,5
mDiffFit,ID0000363,10263.000.000,192.168.1.161,1611581450,1611581540,1611581550,1611581552,1611581552,1611581552,1611581557,90,12,5
mDiffFit,ID0000446,10239.000.000,192.168.1.161,1611580985,1611581042,1611581043,1611581048,1611581048,1611581048,1611581053,57,6,5
stage_in_remote_local,3_4,10149.000.000,192.168.1.4,1611573097,1611573099,1611573102,1611573103,1611573103,1611573103,1611573108,2,4,5
mBackground,ID0000149,10659.000.000,192.168.1.161,1611592516,1611592575,1611592596,1611592597,1611592597,1611592599,1611592604,59,22,7
mDiffFit,ID0000131,10298.000.000,192.168.1.161,1611583951,1611584002,1611584008,1611584012,1611584012,1611584013,1611584018,51,10,6
clean_up_local_level,0_10,10699.000.000,192.168.1.4,1611592857,1611592857,1611592871,1611592872,1611592872,1611592873,1611592878,0,15,6
mBackground,ID0000143,10656.000.000,192.168.1.161,1611592510,1611592543,1611592566,1611592571,1611592571,1611592573,1611592578,33,28,7
mDiffFit,ID0000440,10508.000.000,192.168.1.161,1611590467,1611590510,1611590516,1611590516,1611590516,1611590517,1611590522,43,6,6
mDiffFit,ID0000341,10437.000.000,192.168.1.161,1611588688,1611588788,1611588790,1611588793,1611588793,1611588794,1611588799,100,5,6
mDiffFit,ID0000261,10526.000.000,192.168.1.161,1611590907,1611590998,1611591004,1611591009,1611591009,1611591009,1611591014,91,11,5
