Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106
1644470064,6345,20.000000477,3.4000000954,3,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1644470065,6346,20.000000477,3.4000000954,3,3.4000000954,3.4000000954,3.4000000954,3.4000000954
1644470066,6347,20.5999999047,3.2000000477,4.1999998093,3,3.2999999523,3.5,3.4000000954
1644470067,6348,20.5999999047,3.2000000477,4.1999998093,3,3.2999999523,3.5,3.4000000954
1644470068,6349,20,3.4000000954,3.2999999523,3.0999999046,3.2999999523,3.5,3.4000000954
1644470069,6350,20,3.4000000954,3.2999999523,3.0999999046,3.2999999523,3.5,3.4000000954
1644470070,6351,20.3000001908,3.4000000954,3.2999999523,3.0999999046,3.7000000477,3.4000000954,3.4000000954
1644470071,6352,20.1000001431,3.4000000954,3.0999999046,3.0999999046,3.7000000477,3.4000000954,3.4000000954
1644470072,6353,19.7000000477,3.4000000954,3.0999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470073,6354,19.7000000477,3.4000000954,3.0999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470074,6355,19.5999999046,3.2999999523,3.0999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470075,6356,19.5999999046,3.2999999523,3.0999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470076,6357,20.1999998092,3.2999999523,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470077,6358,20.1999998092,3.2999999523,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470078,6359,20.1999998092,3.2999999523,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470079,6360,20.3000001908,3.4000000954,3.5,3.2000000477,3.7000000477,3.2000000477,3.2999999523
1644470080,6361,20.3000001908,3.4000000954,3.5,3.2000000477,3.7000000477,3.2000000477,3.2999999523
1644470081,6362,20.3000001908,3.4000000954,3.5,3.2000000477,3.7000000477,3.2000000477,3.2999999523
1644470082,6363,19.6999998092,3.2999999523,3.2000000477,3.0999999046,3.2999999523,3.5,3.2999999523
1644470083,6364,19.6999998092,3.2999999523,3.2000000477,3.0999999046,3.2999999523,3.5,3.2999999523
1644470084,6365,19.6999998092,3.2999999523,3.2000000477,3.0999999046,3.2999999523,3.5,3.2999999523
1644470085,6366,20.1000001431,3.4000000954,3.5,3.0999999046,3.2000000477,3.5,3.4000000954
1644470086,6367,20.1000001431,3.4000000954,3.5,3.0999999046,3.2000000477,3.5,3.4000000954
1644470087,6368,20.1000001431,3.4000000954,3.5,3.0999999046,3.2000000477,3.5,3.4000000954
1644470088,6369,20.2000002862,3.5,2.9000000954,3.2999999523,3.7000000477,3.4000000954,3.4000000954
1644470089,6370,20.2000002862,3.5,2.9000000954,3.2999999523,3.7000000477,3.4000000954,3.4000000954
1644470090,6371,20.1000001431,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.4000000954
1644470091,6372,20.1000001431,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.4000000954
1644470092,6373,20.1000001431,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.4000000954
1644470093,6374,20.1000001431,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.4000000954
1644470094,6375,20.6000001431,3.4000000954,3.5,3.2999999523,3.7000000477,3.2999999523,3.4000000954
1644470095,6376,20.6000001431,3.4000000954,3.5,3.2999999523,3.7000000477,3.2999999523,3.4000000954
1644470096,6377,20.6000001431,3.4000000954,3.5,3.2999999523,3.7000000477,3.2999999523,3.4000000954
1644470097,6378,20.2000000477,3.4000000954,3.5,3.2999999523,3.2999999523,3.2999999523,3.4000000954
1644470098,6379,20.2000000477,3.4000000954,3.5,3.2999999523,3.2999999523,3.2999999523,3.4000000954
1644470099,6380,20.2000000477,3.4000000954,3.5,3.2999999523,3.2999999523,3.2999999523,3.4000000954
1644470100,6381,19.9999997615,3.0999999046,3.5,3.0999999046,3.2999999523,3.5,3.5
1644470101,6382,19.9999997615,3.0999999046,3.5,3.0999999046,3.2999999523,3.5,3.5
1644470102,6383,19.9999997615,3.0999999046,3.5,3.0999999046,3.2999999523,3.5,3.5
1644470103,6384,19.4000000954,3.4000000954,2.9000000954,3.0999999046,3.2999999523,3.4000000954,3.2999999523
1644470104,6385,19.4000000954,3.4000000954,2.9000000954,3.0999999046,3.2999999523,3.4000000954,3.2999999523
1644470105,6386,19.4000000954,3.4000000954,2.9000000954,3.0999999046,3.2999999523,3.4000000954,3.2999999523
1644470106,6387,19.8000001908,3.2000000477,3.2000000477,3.2000000477,3.2999999523,3.5,3.4000000954
1644470107,6388,19.8000001908,3.2000000477,3.2000000477,3.2000000477,3.2999999523,3.5,3.4000000954
1644470108,6389,19.8000001908,3.2000000477,3.2000000477,3.2000000477,3.2999999523,3.5,3.4000000954
1644470109,6390,19.8000001908,3.2000000477,3.2000000477,3.2000000477,3.2999999523,3.5,3.4000000954
1644470110,6391,20.5,3.5,3.5,3.0999999046,3.7000000477,3.2000000477,3.5
1644470111,6392,20.5,3.5,3.5,3.0999999046,3.7000000477,3.2000000477,3.5
1644470112,6393,20,3.4000000954,2.7999999523,3.2000000477,3.7999999523,3.5,3.2999999523
1644470113,6394,20,3.4000000954,2.7999999523,3.2000000477,3.7999999523,3.5,3.2999999523
1644470114,6395,20,3.4000000954,2.7999999523,3.2000000477,3.7999999523,3.5,3.2999999523
1644470115,6396,20,3.2999999523,3.5,3.0999999046,3.2000000477,3.4000000954,3.5
1644470116,6397,20,3.2999999523,3.5,3.0999999046,3.2000000477,3.4000000954,3.5
1644470117,6398,20,3.2999999523,3.5,3.0999999046,3.2000000477,3.4000000954,3.5
1644470118,6399,20.5000002385,3.4000000954,3.5,3.2000000477,3.7000000477,3.4000000954,3.2999999523
1644470119,6400,20.5000002385,3.4000000954,3.5,3.2000000477,3.7000000477,3.4000000954,3.2999999523
1644470120,6401,20.5000002385,3.4000000954,3.5,3.2000000477,3.7000000477,3.4000000954,3.2999999523
1644470121,6402,20.5000002385,3.4000000954,3.5,3.2000000477,3.7000000477,3.4000000954,3.2999999523
1644470122,6403,20.4000000954,3.9000000954,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.2999999523
1644470123,6404,20.4000000954,3.9000000954,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.2999999523
1644470124,6405,20.4000000954,3.9000000954,3.2000000477,3.2999999523,3.2999999523,3.4000000954,3.2999999523
1644470125,6406,20.4999997615,3.5999999046,3.5,3.0999999046,3.5999999046,3.4000000954,3.2999999523
1644470126,6407,20.5999999046,3.5999999046,3.5,3.0999999046,3.5999999046,3.4000000954,3.4000000954
1644470127,6408,20.5999999046,3.5999999046,3.5,3.0999999046,3.5999999046,3.4000000954,3.4000000954
1644470128,6409,20.6000003816,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.4000000954,3.4000000954
1644470129,6410,20.500000477,3.4000000954,3.4000000954,3.4000000954,3.7000000477,3.2000000477,3.4000000954
1644470130,6411,20.500000477,3.4000000954,3.4000000954,3.4000000954,3.7000000477,3.2000000477,3.4000000954
1644470131,6412,20.2000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954,3.5
1644470132,6413,20.2000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954,3.5
1644470133,6414,20.2000000477,3.2999999523,3.5,3.2000000477,3.2999999523,3.4000000954,3.5
1644470134,6415,20.4000000954,3.4000000954,3.5,3.0999999046,3.7000000477,3.2999999523,3.4000000954
1644470135,6416,20.4000000954,3.4000000954,3.5,3.0999999046,3.7000000477,3.2999999523,3.4000000954
1644470136,6417,20.2000000477,3.2000000477,3.5,3.0999999046,3.7000000477,3.2999999523,3.4000000954
1644470137,6418,19.3999998569,3.2000000477,3.0999999046,3.2999999523,3.2999999523,3.2000000477,3.2999999523
1644470138,6419,19.3999998569,3.2000000477,3.0999999046,3.2999999523,3.2999999523,3.2000000477,3.2999999523
1644470139,6420,19.3999998569,3.2000000477,3.0999999046,3.2999999523,3.2999999523,3.2000000477,3.2999999523
1644470140,6421,20.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470141,6422,20.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470142,6423,20.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470143,6424,20.2999999523,3.4000000954,3.5,3.0999999046,3.2999999523,3.4000000954,3.5999999046
1644470144,6425,20,3.5,3.5,3.2000000477,3.0999999046,3.2999999523,3.4000000954
1644470145,6426,20,3.5,3.5,3.2000000477,3.0999999046,3.2999999523,3.4000000954
1644470146,6427,20,3.5,3.5,3.2000000477,3.0999999046,3.2999999523,3.4000000954
1644470147,6428,20.0000002385,3.4000000954,3.5,3.2000000477,3.2000000477,3.4000000954,3.2999999523
1644470148,6429,20.0000002385,3.4000000954,3.5,3.2000000477,3.2000000477,3.4000000954,3.2999999523
1644470149,6430,19.9000000954,3.2999999523,3.5,3.0999999046,3.2000000477,3.4000000954,3.4000000954
1644470150,6431,19.9000000954,3.2999999523,3.5,3.0999999046,3.2000000477,3.4000000954,3.4000000954
1644470151,6432,19.9000000954,3.2999999523,3.5,3.0999999046,3.2000000477,3.4000000954,3.4000000954
1644470152,6433,20.3000004293,3.4000000954,3.4000000954,3.2000000477,3.7000000477,3.2000000477,3.4000000954
1644470153,6434,20.3000004293,3.4000000954,3.4000000954,3.2000000477,3.7000000477,3.2000000477,3.4000000954
1644470154,6435,20.2000002862,3.4000000954,3.4000000954,3.2000000477,3.7000000477,3.2000000477,3.2999999523
1644470155,6436,20.2000002862,3.4000000954,3.4000000954,3.2000000477,3.7000000477,3.2000000477,3.2999999523
1644470156,6437,19.7000000477,3.2999999523,3.5,3.2000000477,3.2000000477,3.2000000477,3.2999999523
1644470157,6438,20,3.2999999523,3.5,3.2000000477,3.2000000477,3.5,3.2999999523
1644470158,6439,20,3.2999999523,3.5,3.2000000477,3.2000000477,3.5,3.2999999523
1644470159,6440,20.5,3.4000000954,3.5,3.5999999046,3.2000000477,3.5,3.2999999523
1644470160,6441,20.5999999046,3.4000000954,3.5,3.5999999046,3.0999999046,3.5,3.5
1644470161,6442,20.5999999046,3.4000000954,3.5,3.5999999046,3.0999999046,3.5,3.5
1644470162,6443,20.2000000477,3.4000000954,3.5,3.2000000477,3.0999999046,3.5,3.5
1644470163,6444,20.0000002385,3.4000000954,3.5,3.2000000477,3.2000000477,3.2999999523,3.4000000954
1644470164,6445,19.9000003339,3.4000000954,3.4000000954,3.2000000477,3.2000000477,3.2999999523,3.4000000954
1644470165,6446,20.1000001431,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.5
1644470166,6447,20.1000001431,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.5
1644470167,6448,20.1000001431,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.5
1644470168,6449,20.1000001431,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.5
1644470169,6450,20.3000001908,3.4000000954,3.4000000954,3.2000000477,3.5,3.2999999523,3.5
1644470170,6451,20.3000001908,3.4000000954,3.4000000954,3.2000000477,3.5,3.2999999523,3.5
1644470171,6452,20.3000001908,3.4000000954,3.4000000954,3.2000000477,3.5,3.2999999523,3.5
1644470172,6453,19.9000000954,3.2999999523,3.5,3,3.4000000954,3.4000000954,3.2999999523
1644470173,6454,19.9000000954,3.2999999523,3.5,3,3.4000000954,3.4000000954,3.2999999523
1644470174,6455,19.9000000954,3.2999999523,3.5,3,3.4000000954,3.4000000954,3.2999999523
1644470175,6456,20.2999999523,3.5,3.5,3.0999999046,3.2999999523,3.4000000954,3.5
1644470176,6457,20.2999999523,3.5,3.5,3.0999999046,3.2999999523,3.4000000954,3.5
1644470177,6458,20.2999999523,3.5,3.5,3.0999999046,3.2999999523,3.4000000954,3.5
1644470178,6459,19.7999999523,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.2999999523,3.4000000954
1644470179,6460,19.7999999523,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.2999999523,3.4000000954
1644470180,6461,19.7999999523,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.2999999523,3.4000000954
1644470181,6462,20.4000000954,3.4000000954,3.5,3.0999999046,3.4000000954,3.5,3.5
1644470182,6463,20.4000000954,3.4000000954,3.5,3.0999999046,3.4000000954,3.5,3.5
1644470183,6464,20.4000000954,3.4000000954,3.5,3.0999999046,3.4000000954,3.5,3.5
1644470184,6465,19.7999999523,3.4000000954,3.2999999523,3.2000000477,3.0999999046,3.2999999523,3.5
1644470185,6466,19.7000000477,3.4000000954,3.2999999523,3.2000000477,3.0999999046,3.2999999523,3.4000000954
1644470186,6467,19.7000000477,3.4000000954,3.2999999523,3.2000000477,3.0999999046,3.2999999523,3.4000000954
1644470187,6468,19.8000001908,3.2000000477,3.5,3.0999999046,3.2000000477,3.4000000954,3.4000000954
1644470188,6469,19.8000001908,3.2000000477,3.5,3.0999999046,3.2000000477,3.4000000954,3.4000000954
1644470189,6470,19.8000001908,3.2000000477,3.5,3.0999999046,3.2000000477,3.4000000954,3.4000000954
1644470190,6471,20.1000001431,3.2999999523,3.5,3.0999999046,3.4000000954,3.4000000954,3.4000000954
1644470191,6472,20.2999999523,3.2999999523,3.5,3.0999999046,3.4000000954,3.4000000954,3.5999999046
1644470192,6473,20.2999999523,3.2999999523,3.5,3.0999999046,3.4000000954,3.4000000954,3.5999999046
1644470193,6474,20.3000001908,4.0999999046,2.9000000954,3.2000000477,3.2000000477,3.4000000954,3.5
1644470194,6475,20.3000001908,4.0999999046,2.9000000954,3.2000000477,3.2000000477,3.4000000954,3.5
1644470195,6476,20.0000002385,3.5,3.2000000477,3.2000000477,3.2000000477,3.4000000954,3.5
1644470196,6477,20.2999999523,3.5,3.2000000477,3.0999999046,3.2000000477,3.5,3.7999999523
1644470197,6478,20.2999999523,3.5,3.2000000477,3.0999999046,3.2000000477,3.5,3.7999999523
1644470198,6479,20.2999999523,3.5,3.2000000477,3.0999999046,3.2000000477,3.5,3.7999999523
1644470199,6480,20.0999999046,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.5999999046
1644470200,6481,20.0999999046,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.5999999046
1644470201,6482,20.0999999046,3.4000000954,3.4000000954,3.0999999046,3.2999999523,3.2999999523,3.5999999046
1644470202,6483,20.2999999523,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470203,6484,20.2999999523,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470204,6485,20.2999999523,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470205,6486,20.2999999523,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470206,6487,20.2000000477,3.2999999523,3.4000000954,3.0999999046,3.4000000954,3.5,3.5
1644470207,6488,20.2000000477,3.2999999523,3.4000000954,3.0999999046,3.4000000954,3.5,3.5
1644470208,6489,20.2000000477,3.2999999523,3.4000000954,3.0999999046,3.4000000954,3.5,3.5
1644470209,6490,20.2000002862,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1644470210,6491,20.2000002862,3.4000000954,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.4000000954
1644470211,6492,20.5,3.4000000954,3,3.2999999523,3.2999999523,4.0999999046,3.4000000954
1644470212,6493,20.5,3.4000000954,3,3.2999999523,3.2999999523,4.0999999046,3.4000000954
1644470213,6494,20.5,3.4000000954,3,3.2999999523,3.2999999523,4.0999999046,3.4000000954
1644470214,6495,20.5,3.4000000954,3,3.2999999523,3.2999999523,4.0999999046,3.4000000954
1644470215,6496,20.2000000477,3.2999999523,3.4000000954,3.0999999046,3.5999999046,3.4000000954,3.4000000954
1644470216,6497,20.2999999523,3.2999999523,3.4000000954,3.0999999046,3.5999999046,3.4000000954,3.5
1644470217,6498,20.2999999523,3.2999999523,3.4000000954,3.0999999046,3.5999999046,3.4000000954,3.5
1644470218,6499,19.5,3.5,2.9000000954,3.2999999523,3.0999999046,3.2999999523,3.4000000954
1644470219,6500,19.5,3.5,2.9000000954,3.2999999523,3.0999999046,3.2999999523,3.4000000954
1644470220,6501,19.7000000477,3.4000000954,3.0999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470221,6502,19.7000000477,3.4000000954,3.0999999046,3.2000000477,3.2999999523,3.2999999523,3.4000000954
1644470222,6503,20,3.4000000954,3.0999999046,3.2000000477,3.2999999523,3.5,3.5
1644470223,6504,20,3.4000000954,3.0999999046,3.2000000477,3.2999999523,3.5,3.5
1644470224,6505,20.3000001908,3.4000000954,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.5999999046
1644470225,6506,20.3000001908,3.4000000954,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.5999999046
1644470226,6507,20.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954,3.2999999523,3.5999999046
1644470227,6508,19.9000000954,3.2999999523,3.2000000477,3.2000000477,3.7000000477,3.0999999046,3.4000000954
1644470228,6509,19.9000000954,3.2999999523,3.2000000477,3.2000000477,3.7000000477,3.0999999046,3.4000000954
1644470229,6510,19.9000000954,3.2999999523,3.2000000477,3.2000000477,3.7000000477,3.0999999046,3.4000000954
1644470230,6511,19.8000001908,3.2000000477,3.2000000477,3.2000000477,3.7000000477,3.0999999046,3.4000000954
1644470231,6512,20.0000002385,3.2000000477,3.5,3.2000000477,3.2999999523,3.4000000954,3.4000000954
1644470232,6513,20.0000002385,3.2000000477,3.5,3.2000000477,3.2999999523,3.4000000954,3.4000000954
1644470233,6514,20.0000002385,3.2000000477,3.5,3.2000000477,3.2999999523,3.4000000954,3.4000000954
1644470234,6515,19.9000003339,3.4000000954,3.2000000477,3.4000000954,3.2000000477,3.2000000477,3.5
1644470235,6516,19.9000003339,3.4000000954,3.2000000477,3.4000000954,3.2000000477,3.2000000477,3.5
1644470236,6517,19.9000003339,3.4000000954,3.2000000477,3.4000000954,3.2000000477,3.2000000477,3.5
1644470237,6518,19.9000000954,3.2999999523,3.4000000954,3.0999999046,3.2999999523,3.4000000954,3.4000000954
