1644671595 INTERNAL *** MONITORD_STARTED ***
1644671594 INTERNAL *** DAGMAN_STARTED 82.0 ***
1644671598 create_dir_1000-genome_0_local SUBMIT 83.0 local - 81
1644671599 create_dir_1000-genome_0_local EXECUTE 83.0 local - 81
1644671601 create_dir_1000-genome_0_local JOB_TERMINATED 83.0 local - 81
1644671603 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 81
1644671603 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 83.0 local - 81
1644671603 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 83.0 local - 81
1644671608 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 81
1644671613 stage_in_remote_local_2_0 SUBMIT 84.0 local - 82
1644671613 stage_in_remote_local_2_0 EXECUTE 84.0 local - 82
1644671613 stage_in_remote_local_1_0 SUBMIT 85.0 local - 83
1644671613 stage_in_remote_local_0_0 SUBMIT 86.0 local - 84
1644671613 stage_in_local_local_0_0 SUBMIT 87.0 local - 85
1644671613 stage_in_local_local_2_0 SUBMIT 88.0 local - 86
1644671615 stage_in_remote_local_2_0 JOB_TERMINATED 84.0 local - 82
1644671618 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 82
1644671618 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 84.0 local - 82
1644671615 stage_in_local_local_2_0 EXECUTE 88.0 local - 86
1644671615 stage_in_local_local_0_0 EXECUTE 87.0 local - 85
1644671615 stage_in_remote_local_0_0 EXECUTE 86.0 local - 84
1644671615 stage_in_remote_local_1_0 EXECUTE 85.0 local - 83
1644671618 stage_in_remote_local_0_0 JOB_TERMINATED 86.0 local - 84
1644671618 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 84
1644671618 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 86.0 local - 84
1644671618 stage_in_remote_local_1_0 JOB_TERMINATED 85.0 local - 83
1644671618 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 83
1644671618 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 85.0 local - 83
1644671618 stage_in_local_local_0_0 JOB_TERMINATED 87.0 local - 85
1644671618 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 85
1644671618 stage_in_local_local_0_0 POST_SCRIPT_STARTED 87.0 local - 85
1644671618 stage_in_remote_local_0_1 SUBMIT 89.0 local - 87
1644671618 stage_in_remote_local_0_1 EXECUTE 89.0 local - 87
1644671618 stage_in_local_local_0_1 SUBMIT 90.0 local - 88
1644671618 stage_in_local_local_0_1 EXECUTE 90.0 local - 88
1644671618 stage_in_local_local_2_1 SUBMIT 91.0 local - 89
1644671618 stage_in_local_local_2_1 EXECUTE 91.0 local - 89
1644671618 stage_in_remote_local_2_1 SUBMIT 92.0 local - 90
1644671618 stage_in_local_local_0_2 SUBMIT 93.0 local - 91
1644671619 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 85.0 local - 83
1644671623 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 83
1644671619 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 86.0 local - 84
1644671623 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 84
1644671619 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 84.0 local - 82
1644671623 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 82
1644671619 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 87.0 local - 85
1644671623 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 85
1644671619 stage_in_local_local_2_0 JOB_TERMINATED 88.0 local - 86
1644671623 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 86
1644671623 stage_in_local_local_2_0 POST_SCRIPT_STARTED 88.0 local - 86
1644671620 stage_in_local_local_0_2 EXECUTE 93.0 local - 91
1644671620 stage_in_remote_local_2_1 EXECUTE 92.0 local - 90
1644671620 stage_in_remote_local_0_1 JOB_TERMINATED 89.0 local - 87
1644671623 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 87
1644671623 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 89.0 local - 87
1644671621 stage_in_local_local_0_1 JOB_TERMINATED 90.0 local - 88
1644671623 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 88
1644671623 stage_in_local_local_0_1 POST_SCRIPT_STARTED 90.0 local - 88
1644671622 stage_in_remote_local_2_1 JOB_TERMINATED 92.0 local - 90
