timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1644807918, ,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,3.5,3.2999999523,0,3.5,3.5,3.4000000954,3.2999999523,2.9000000954,3.4000000954
1644807919, ,3.4000000954,3.5,3.4000000954,3.5999999046,3.5,3.5,3.2999999523,0,3.5,3.5,3.4000000954,3.2999999523,2.9000000954,3.4000000954
1644807920, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,3.2999999523,0,3.5,3.7000000477,3.2999999523,3.2999999523,3.5,3.5
1644807921, ,3.2999999523,3.5,3.5,3.4000000954,3.2000000477,3.5,3.4000000954,0,3.5,3.7000000477,3.2999999523,3.2999999523,3.5,3.5
1644807922, ,3.2999999523,3.5,3.5,3.4000000954,3.2000000477,3.5,3.4000000954,0,3.4000000954,3.5,3.2000000477,3.0999999046,3.5,3.5
1644807923, ,3.5,3.4000000954,3.4000000954,3.4000000954,3.2000000477,3.5,3.4000000954,0,3.4000000954,3.5,3.2000000477,3.0999999046,3.5,3.5
1644807924, ,3.5,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,3.5,0,3.5,3.5,3.2000000477,3.0999999046,3.5,3.5
1644807925, ,3.5,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,3.5,0,3.5,3.5,3.4000000954,3,3.2000000477,3.4000000954
1644807926, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,3.4000000954,0,3.5,3.5,3.4000000954,3,3.2000000477,3.4000000954
1644807927, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,3.4000000954,0,3.5,3.5,3.4000000954,3,3.2000000477,3.4000000954
1644807928, ,3.2999999523,3.5,3.5,3.5999999046,3.5,3.5,3.4000000954,0,3.5,3.5,3.4000000954,3,3.2000000477,3.4000000954
1644807929, ,3.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.5,3.4000000954,0,3.5,3.5,4,3.0999999046,3.5,3.5
1644807930, ,3.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.4000000954,3.4000000954,0,3.4000000954,3.5,4,3.0999999046,3.5,3.5
1644807931, ,3.2999999523,3.5,3.5999999046,3.4000000954,3.5,3.4000000954,3.4000000954,0,3.4000000954,3.5,4,3.0999999046,3.5,3.5
1644807932, ,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.7000000477,3.5,0,3.4000000954,3.5999999046,3.7999999523,3.2000000477,3.5999999046,3.5
1644807933, ,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.7000000477,3.5,0,3.4000000954,3.5999999046,3.7999999523,3.2000000477,3.5999999046,3.5
1644807934, ,3.4000000954,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.7000000477,3.5,0,3.4000000954,3.5999999046,3.7999999523,3.2000000477,3.5999999046,3.5
1644807935, ,3.4000000954,3.5,3.5,3.5999999046,3.2999999523,3.7000000477,3.5,0,3.4000000954,3.5,3.2999999523,3,3,3.5
1644807936, ,3.4000000954,3.5,3.5,3.5999999046,3.5,3.5999999046,3.2999999523,0,3.5,3.5,3.2999999523,3,3,3.5
1644807937, ,3.2999999523,3.4000000954,3.5,3.4000000954,3.5,3.5999999046,3.2999999523,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.5
1644807938, ,3.2999999523,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.5
1644807939, ,3.2999999523,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,0,3.5,3.5999999046,3.4000000954,3.2999999523,3.5999999046,3.5
1644807940, ,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5999999046,3.5,3.4000000954,3.5,3.5
1644807941, ,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.4000000954,3.4000000954,0,3.5,3.5999999046,3.5,3.4000000954,3.5,3.5
1644807942, ,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.5999999046,3.5,0,3.5,3.5999999046,3.5,3.4000000954,3.5,3.5
1644807943, ,3.2999999523,3.5,3.2999999523,3.5999999046,3.2999999523,3.5999999046,3.5,0,3.2999999523,3.5,3.2999999523,3.2999999523,3.5999999046,3.4000000954
1644807944, ,3.5,3.5,3.4000000954,3.5999999046,3.5,3.5999999046,3.5,0,3.2999999523,3.5,3.2999999523,3.2999999523,3.5999999046,3.4000000954
1644807945, ,3.5,3.5,3.4000000954,3.5999999046,3.5,3.5,3.4000000954,0,3.2999999523,3.5,3.2999999523,3.2999999523,3.5999999046,3.4000000954
1644807946, ,3.5,3.5,3.4000000954,3.5999999046,3.5,3.5,3.4000000954,0,3.5,3.5999999046,3.4000000954,3.4000000954,3.5,3.5
