1644807918 INTERNAL *** MONITORD_STARTED ***
1644807917 INTERNAL *** DAGMAN_STARTED 693.0 ***
1644807921 create_dir_1000-genome_0_local SUBMIT 694.0 local - 1
1644807922 create_dir_1000-genome_0_local EXECUTE 694.0 local - 1
1644807924 create_dir_1000-genome_0_local JOB_TERMINATED 694.0 local - 1
1644807926 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644807926 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 694.0 local - 1
1644807926 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 694.0 local - 1
1644807931 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644807936 stage_in_remote_local_2_0 SUBMIT 695.0 local - 2
1644807936 stage_in_remote_local_2_0 EXECUTE 695.0 local - 2
1644807936 stage_in_remote_local_1_0 SUBMIT 696.0 local - 3
1644807936 stage_in_remote_local_0_0 SUBMIT 697.0 local - 4
1644807936 stage_in_local_local_0_0 SUBMIT 698.0 local - 5
1644807936 stage_in_local_local_2_0 SUBMIT 699.0 local - 6
1644807938 stage_in_remote_local_2_0 JOB_TERMINATED 695.0 local - 2
1644807941 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644807941 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 695.0 local - 2
1644807938 stage_in_local_local_2_0 EXECUTE 699.0 local - 6
1644807938 stage_in_local_local_0_0 EXECUTE 698.0 local - 5
1644807938 stage_in_remote_local_0_0 EXECUTE 697.0 local - 4
1644807938 stage_in_remote_local_1_0 EXECUTE 696.0 local - 3
1644807941 stage_in_local_local_0_0 JOB_TERMINATED 698.0 local - 5
1644807941 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644807941 stage_in_local_local_0_0 POST_SCRIPT_STARTED 698.0 local - 5
1644807941 stage_in_remote_local_0_0 JOB_TERMINATED 697.0 local - 4
1644807941 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644807941 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 697.0 local - 4
1644807941 stage_in_remote_local_1_0 JOB_TERMINATED 696.0 local - 3
1644807941 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644807941 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 696.0 local - 3
1644807941 stage_in_remote_local_0_1 SUBMIT 700.0 local - 7
1644807941 stage_in_remote_local_0_1 EXECUTE 700.0 local - 7
1644807941 stage_in_local_local_0_1 SUBMIT 701.0 local - 8
1644807941 stage_in_local_local_0_1 EXECUTE 701.0 local - 8
1644807941 stage_in_remote_local_2_1 SUBMIT 702.0 local - 9
1644807941 stage_in_remote_local_2_1 EXECUTE 702.0 local - 9
1644807941 stage_in_local_local_2_1 SUBMIT 703.0 local - 10
1644807941 stage_in_local_local_0_2 SUBMIT 704.0 local - 11
1644807942 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 697.0 local - 4
