Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102
1645848735,2601,12.5999999046,7.0999999046,5.5
1645848736,2602,12.5999999046,7.0999999046,5.5
1645848737,2603,12,6.3000001907,5.6999998093
1645848738,2604,12,6.3000001907,5.6999998093
1645848739,2605,12,6.3000001907,5.6999998093
1645848740,2606,11.5,5.9000000954,5.5999999046
1645848741,2607,11.5,5.9000000954,5.5999999046
1645848742,2608,11.5,5.9000000954,5.5999999046
1645848743,2609,11.3000001907,6,5.3000001907
1645848744,2610,11.3000001907,6,5.3000001907
1645848745,2611,11.3000001907,6,5.3000001907
1645848746,2612,13.1999998092,7.5999999046,5.5999999046
1645848747,2613,13.1999998092,7.5999999046,5.5999999046
1645848748,2614,11.7999997139,6.5999999046,5.1999998093
1645848749,2615,11.7999997139,6.5999999046,5.1999998093
1645848750,2616,11.7999997139,6.5999999046,5.1999998093
1645848751,2617,11.7999997139,6.5999999046,5.1999998093
1645848752,2618,11.7000002861,6.3000001907,5.4000000954
1645848753,2619,11.7000002861,6.3000001907,5.4000000954
1645848754,2620,12.0999999047,6.4000000954,5.6999998093
1645848755,2621,12.0999999047,6.4000000954,5.6999998093
1645848756,2622,12.0999999047,6.4000000954,5.6999998093
1645848757,2623,12.6999998093,7.1999998093,5.5
1645848758,2624,12.6999998093,7.1999998093,5.5
1645848759,2625,12.6999998093,7.1999998093,5.5
1645848760,2626,13,7.3000001907,5.6999998093
1645848761,2627,13,7.3000001907,5.6999998093
1645848762,2628,13,7.3000001907,5.6999998093
1645848763,2629,12.5999999046,7,5.5999999046
1645848764,2630,12.5999999046,7,5.5999999046
1645848765,2631,12.5999999046,7,5.5999999046
1645848766,2632,11,5.6999998093,5.3000001907
1645848767,2633,11,5.6999998093,5.3000001907
1645848768,2634,12,6.8000001907,5.1999998093
1645848769,2635,12,6.8000001907,5.1999998093
1645848770,2636,12,6.8000001907,5.1999998093
1645848771,2637,12,6.8000001907,5.1999998093
1645848772,2638,12.7999997139,7.5999999046,5.1999998093
1645848773,2639,12.7999997139,7.5999999046,5.1999998093
1645848774,2640,12.7999997139,7.5999999046,5.1999998093
1645848775,2641,12.2999997139,6.6999998093,5.5999999046
1645848776,2642,12.2999997139,6.6999998093,5.5999999046
1645848777,2643,12.5999999046,7,5.5999999046
1645848778,2644,14.0999999046,7,7.0999999046
1645848779,2645,14.0999999046,7,7.0999999046
1645848780,2646,12.4000000953,6.8000001907,5.5999999046
1645848781,2647,12.4000000953,6.8000001907,5.5999999046
1645848782,2648,12.2999997139,6.6999998093,5.5999999046
1645848783,2649,12.2999997139,6.6999998093,5.5999999046
1645848784,2650,12.2999997139,6.6999998093,5.5999999046
1645848785,2651,12.2999997139,6.6999998093,5.5999999046
1645848786,2652,13,7.3000001907,5.6999998093
1645848787,2653,13,7.3000001907,5.6999998093
1645848788,2654,13,7.3000001907,5.6999998093
1645848789,2655,11,5.9000000954,5.0999999046
1645848790,2656,11,5.9000000954,5.0999999046
1645848791,2657,11,5.9000000954,5.0999999046
1645848792,2658,12.5999999047,7.1999998093,5.4000000954
1645848793,2659,12.5999999047,7.1999998093,5.4000000954
1645848794,2660,12.5999999047,7.1999998093,5.4000000954
1645848795,2661,11.1999998092,5.5999999046,5.5999999046
1645848796,2662,12.0999999046,6.5,5.5999999046
1645848797,2663,12.0999999046,6.5,5.5999999046
1645848798,2664,12,6.5,5.5
1645848799,2665,12,6.5,5.5
1645848800,2666,11.2999997139,5.6999998093,5.5999999046
1645848801,2667,11.2999997139,5.6999998093,5.5999999046
1645848802,2668,11.2999997139,5.6999998093,5.5999999046
1645848803,2669,10.6999998092,5.5999999046,5.0999999046
1645848804,2670,10.6999998092,5.5999999046,5.0999999046
1645848805,2671,10.6999998092,5.5999999046,5.0999999046
1645848806,2672,11.6999998093,6.6999998093,5
1645848807,2673,11.6999998093,6.6999998093,5
1645848808,2674,11.6999998093,6.6999998093,5
1645848809,2675,13.0999999046,7.5,5.5999999046
1645848810,2676,13.0999999046,7.5,5.5999999046
1645848811,2677,13.0999999046,7.5,5.5999999046
1645848812,2678,12,6.4000000954,5.5999999046
1645848813,2679,12,6.4000000954,5.5999999046
1645848814,2680,12,6.4000000954,5.5999999046
1645848815,2681,12.1000003814,6.8000001907,5.3000001907
1645848816,2682,12.1000003814,6.8000001907,5.3000001907
1645848817,2683,12.9000000953,7.5999999046,5.3000001907
1645848818,2684,13,7.5999999046,5.4000000954
1645848819,2685,13,7.5999999046,5.4000000954
1645848820,2686,12.1999998092,6.5999999046,5.5999999046
1645848821,2687,12.1999998092,6.5999999046,5.5999999046
1645848822,2688,12.1999998092,6.5999999046,5.5999999046
1645848823,2689,11.2999997139,5.6999998093,5.5999999046
1645848824,2690,11.2999997139,5.6999998093,5.5999999046
1645848825,2691,11.9000000954,6.5,5.4000000954
1645848826,2692,11.9000000954,6.5,5.4000000954
1645848827,2693,11.9000000954,6.5,5.4000000954
1645848828,2694,11.9000000954,6.5,5.4000000954
1645848829,2695,13.7999997139,7.1999998093,6.5999999046
1645848830,2696,13.7999997139,7.1999998093,6.5999999046
1645848831,2697,13.7999997139,7.1999998093,6.5999999046
1645848832,2698,13.1999998093,6.6999998093,6.5
1645848833,2699,13.1999998093,6.6999998093,6.5
1645848834,2700,12.2999997139,6.1999998093,6.0999999046
1645848835,2701,12.2999997139,6.1999998093,6.0999999046
1645848836,2702,12.2999997139,6.1999998093,6.0999999046
1645848837,2703,12.9000000953,6.8000001907,6.0999999046
1645848838,2704,11.5,6.8000001907,4.6999998093
1645848839,2705,11.5,6.8000001907,4.6999998093
1645848840,2706,11.6999998093,6.5,5.1999998093
1645848841,2707,11.6999998093,6.5,5.1999998093
1645848842,2708,11.5,6.6999998093,4.8000001907
1645848843,2709,11.5,6.6999998093,4.8000001907
1645848844,2710,11.5,6.6999998093,4.8000001907
1645848845,2711,13,7,6
1645848846,2712,13,7,6
1645848847,2713,13,7,6
1645848848,2714,13,7,6
1645848849,2715,11.8000001907,6.8000001907,5
1645848850,2716,11.8000001907,6.8000001907,5
1645848851,2717,11.8000001907,6.8000001907,5
1645848852,2718,13.5999999047,7.4000000954,6.1999998093
1645848853,2719,13.5999999047,7.4000000954,6.1999998093
1645848854,2720,13.5999999047,7.4000000954,6.1999998093
1645848855,2721,12.8999996186,6.6999998093,6.1999998093
1645848856,2722,12.5999999047,6.4000000954,6.1999998093
1645848857,2723,12.5999999047,6.4000000954,6.1999998093
1645848858,2724,12.0999999047,6.4000000954,5.6999998093
1645848859,2725,12.9000000954,7.5,5.4000000954
1645848860,2726,12.9000000954,7.5,5.4000000954
1645848861,2727,12.9000000954,7.5,5.4000000954
1645848862,2728,12.9000000954,7.5,5.4000000954
1645848863,2729,13.3000001907,7,6.3000001907
1645848864,2730,13.3000001907,7,6.3000001907
1645848865,2731,13.5999999047,7.1999998093,6.4000000954
1645848866,2732,13.5999999047,7.1999998093,6.4000000954
1645848867,2733,13.5999999047,7.1999998093,6.4000000954
1645848868,2734,13.5999999047,7.1999998093,6.4000000954
1645848869,2735,11.8999996186,6.6999998093,5.1999998093
1645848870,2736,11.8999996186,6.6999998093,5.1999998093
1645848871,2737,11.8999996186,6.6999998093,5.1999998093
1645848872,2738,11.4000000954,6.5,4.9000000954
1645848873,2739,11.4000000954,6.5,4.9000000954
1645848874,2740,11.4000000954,6.5,4.9000000954
1645848875,2741,10.0999999046,5.0999999046,5
1645848876,2742,10.0999999046,5.0999999046,5
1645848877,2743,11.6999998093,6.6999998093,5
1645848878,2744,11.6999998093,6.6999998093,5
1645848879,2745,13.3000001908,6.4000000954,6.9000000954
1645848880,2746,13.3000001908,6.4000000954,6.9000000954
1645848881,2747,13.3000001908,6.4000000954,6.9000000954
1645848882,2748,13.3000001908,6.4000000954,6.9000000954
1645848883,2749,11.7999997139,6.1999998093,5.5999999046
1645848884,2750,11.7999997139,6.1999998093,5.5999999046
1645848885,2751,11.7999997139,6.1999998093,5.5999999046
1645848886,2752,11.8000001907,6.3000001907,5.5
1645848887,2753,11.8000001907,6.3000001907,5.5
1645848888,2754,11.8000001907,6.3000001907,5.5
1645848889,2755,11.6999998092,6.0999999046,5.5999999046
1645848890,2756,11.6999998092,6.0999999046,5.5999999046
1645848891,2757,11.9000000953,6.3000001907,5.5999999046
1645848892,2758,11.9000000953,6.3000001907,5.5999999046
1645848893,2759,11.9000000953,6.3000001907,5.5999999046
1645848894,2760,11.9000000953,6.3000001907,5.5999999046
1645848895,2761,11.3000001908,5.9000000954,5.4000000954
1645848896,2762,11.3000001908,5.9000000954,5.4000000954
1645848897,2763,10.5999999046,5.5,5.0999999046
1645848898,2764,10.5999999046,5.5,5.0999999046
1645848899,2765,10.5999999046,5.5,5.0999999046
1645848900,2766,12.0999999046,6.5,5.5999999046
1645848901,2767,12.0999999046,6.5,5.5999999046
1645848902,2768,12.0999999046,6.5,5.5999999046
1645848903,2769,11,5.4000000954,5.5999999046
1645848904,2770,11,5.4000000954,5.5999999046
1645848905,2771,11,5.4000000954,5.5999999046
1645848906,2772,11,5.8000001907,5.1999998093
1645848907,2773,11,5.8000001907,5.1999998093
1645848908,2774,11,5.8000001907,5.1999998093
1645848909,2775,10.9000000953,5.5999999046,5.3000001907
1645848910,2776,10.9000000953,5.5999999046,5.3000001907
1645848911,2777,11.7000002861,6.4000000954,5.3000001907
1645848912,2778,11.7000002861,6.4000000954,5.3000001907
1645848913,2779,11.7000002861,6.4000000954,5.3000001907
1645848914,2780,11.3000001907,6.3000001907,5
1645848915,2781,11.3000001907,6.3000001907,5
1645848916,2782,11.3000001907,6.3000001907,5
1645848917,2783,11.3000001907,6.3000001907,5
1645848918,2784,11.6000003814,6.3000001907,5.3000001907
1645848919,2785,11.6000003814,6.3000001907,5.3000001907
1645848920,2786,11.6000003814,6.3000001907,5.3000001907
1645848921,2787,11.1000003814,6.3000001907,4.8000001907
1645848922,2788,11.1000003814,6.3000001907,4.8000001907
1645848923,2789,10.8000001907,6.3000001907,4.5
1645848924,2790,10.8000001907,6.3000001907,4.5
1645848925,2791,10.8000001907,6.3000001907,4.5
1645848926,2792,11.0999999046,6.5999999046,4.5
1645848927,2793,11.0999999046,6.5999999046,4.5
1645848928,2794,11.0999999046,6.5999999046,4.5
1645848929,2795,10.6999998093,6.1999998093,4.5
1645848930,2796,10.6999998093,6.1999998093,4.5
1645848931,2797,10.6999998093,6.1999998093,4.5
1645848932,2798,10.5999999047,6.1999998093,4.4000000954
1645848933,2799,10.5999999047,6.1999998093,4.4000000954
1645848934,2800,10.6000003814,6.3000001907,4.3000001907
1645848935,2801,10.6000003814,6.3000001907,4.3000001907
1645848936,2802,10.6000003814,6.3000001907,4.3000001907
1645848937,2803,10.5999999047,6.6999998093,3.9000000954
1645848938,2804,10.5999999047,6.6999998093,3.9000000954
1645848939,2805,10.5999999047,6.6999998093,3.9000000954
1645848940,2806,10.4000000954,6.5,3.9000000954
1645848941,2807,10.9000000954,6.5,4.4000000954
1645848942,2808,10.9000000954,6.5,4.4000000954
1645848943,2809,11.0999999047,6.6999998093,4.4000000954
1645848944,2810,11.0999999047,6.6999998093,4.4000000954
1645848945,2811,11.0999999047,6.6999998093,4.4000000954
1645848946,2812,11.0999999047,6.6999998093,4.4000000954
1645848947,2813,11.0999999047,6.6999998093,4.4000000954
1645848948,2814,10.7000002861,6.3000001907,4.4000000954
1645848949,2815,10.7000002861,6.3000001907,4.4000000954
1645848950,2816,10.7000002861,6.3000001907,4.4000000954
1645848951,2817,10.7000002861,6.3000001907,4.4000000954
1645848952,2818,10.9000000954,6.5,4.4000000954
1645848953,2819,10.9000000954,6.5,4.4000000954
1645848954,2820,10.9000000954,6.5,4.4000000954
1645848955,2821,11.6999998093,6,5.6999998093
1645848956,2822,11.6999998093,6,5.6999998093
1645848957,2823,11.6999998093,6,5.6999998093
1645848958,2824,10.2999997139,5.1999998093,5.0999999046
1645848959,2825,10.2999997139,5.1999998093,5.0999999046
1645848960,2826,10.7999997139,5.6999998093,5.0999999046
1645848961,2827,11.5999999047,5.6999998093,5.9000000954
1645848962,2828,11.5999999047,5.6999998093,5.9000000954
1645848963,2829,11,5.8000001907,5.1999998093
1645848964,2830,11,5.8000001907,5.1999998093
1645848965,2831,11,5.8000001907,5.1999998093
1645848966,2832,11.2999997139,4.6999998093,6.5999999046
1645848967,2833,11.2999997139,4.6999998093,6.5999999046
1645848968,2834,11.2999997139,4.6999998093,6.5999999046
1645848969,2835,10.9000000953,5.5999999046,5.3000001907
1645848970,2836,10.9000000953,5.5999999046,5.3000001907
1645848971,2837,10.9000000953,5.5999999046,5.3000001907
1645848972,2838,9.6000003814,4.8000001907,4.8000001907
1645848973,2839,9.6000003814,4.8000001907,4.8000001907
1645848974,2840,9.6000003814,4.8000001907,4.8000001907
1645848975,2841,11.5999999047,5.4000000954,6.1999998093
1645848976,2842,11.5999999047,5.4000000954,6.1999998093
1645848977,2843,11.5999999047,5.4000000954,6.1999998093
1645848978,2844,10.6000003814,5.3000001907,5.3000001907
1645848979,2845,10.6000003814,5.3000001907,5.3000001907
1645848980,2846,10.9000000954,5.4000000954,5.5
1645848981,2847,10.9000000954,5.4000000954,5.5
1645848982,2848,10.9000000954,5.4000000954,5.5
1645848983,2849,10.9000000953,5.3000001907,5.5999999046
1645848984,2850,10.9000000953,5.3000001907,5.5999999046
1645848985,2851,11.1999998093,5.5,5.6999998093
1645848986,2852,11.1999998093,5.5,5.6999998093
1645848987,2853,11.1999998093,5.5,5.6999998093
1645848988,2854,11.1999998093,5.5,5.6999998093
1645848989,2855,11,5.4000000954,5.5999999046
1645848990,2856,11,5.4000000954,5.5999999046
1645848991,2857,11,5.4000000954,5.5999999046
1645848992,2858,10.3000001907,5.3000001907,5
1645848993,2859,10.3000001907,5.3000001907,5
1645848994,2860,10.3000001907,5.3000001907,5
1645848995,2861,10.2999997139,5.1999998093,5.0999999046
1645848996,2862,10.2999997139,5.1999998093,5.0999999046
1645848997,2863,11,5.4000000954,5.5999999046
1645848998,2864,11,5.4000000954,5.5999999046
1645848999,2865,11,5.4000000954,5.5999999046
1645849000,2866,10.9000000953,5.3000001907,5.5999999046
1645849001,2867,10.7000002861,5.3000001907,5.4000000954
1645849002,2868,10.7000002861,5.3000001907,5.4000000954
1645849003,2869,11.1999998093,4.6999998093,6.5
1645849004,2870,11.1999998093,4.6999998093,6.5
1645849005,2871,11.1999998093,4.6999998093,6.5
1645849006,2872,10.1999998093,4.6999998093,5.5
1645849007,2873,10.1999998093,4.6999998093,5.5
1645849008,2874,10.7999997139,5.1999998093,5.5999999046
1645849009,2875,10.7999997139,5.1999998093,5.5999999046
1645849010,2876,10.7999997139,5.1999998093,5.5999999046
1645849011,2877,10.7999997139,5.1999998093,5.5999999046
1645849012,2878,10.8999996186,5.1999998093,5.6999998093
1645849013,2879,10.8999996186,5.1999998093,5.6999998093
1645849014,2880,10.9000000953,5.3000001907,5.5999999046
1645849015,2881,10.9000000953,5.3000001907,5.5999999046
1645849016,2882,10.9000000953,5.3000001907,5.5999999046
1645849017,2883,10.9000000953,5.3000001907,5.5999999046
1645849018,2884,10.8000001907,5.3000001907,5.5
1645849019,2885,10.0999999046,4.5999999046,5.5
1645849020,2886,10.0999999046,4.5999999046,5.5
1645849021,2887,10.1999998092,4.5999999046,5.5999999046
1645849022,2888,10.1999998092,4.5999999046,5.5999999046
1645849023,2889,10.2999997139,4.6999998093,5.5999999046
1645849024,2890,10.2999997139,4.6999998093,5.5999999046
1645849025,2891,10.2999997139,4.6999998093,5.5999999046
1645849026,2892,11.6999998092,6.0999999046,5.5999999046
1645849027,2893,11.6999998092,6.0999999046,5.5999999046
1645849028,2894,11.6999998092,6.0999999046,5.5999999046
1645849029,2895,11.1999998092,5.5999999046,5.5999999046
1645849030,2896,11.1999998092,5.5999999046,5.5999999046
1645849031,2897,10.8000001907,5.3000001907,5.5
1645849032,2898,10.8000001907,5.3000001907,5.5
1645849033,2899,10.8000001907,5.3000001907,5.5
1645849034,2900,10.8000001907,5.3000001907,5.5
1645849035,2901,10.5,5.4000000954,5.0999999046
1645849036,2902,10.5,5.4000000954,5.0999999046
1645849037,2903,10.5,5.4000000954,5.0999999046
1645849038,2904,10.7000002861,4.9000000954,5.8000001907
1645849039,2905,10.7000002861,4.9000000954,5.8000001907
1645849040,2906,11.1000003814,5.3000001907,5.8000001907
1645849041,2907,10.9000000953,5.3000001907,5.5999999046
1645849042,2908,10.9000000953,5.3000001907,5.5999999046
1645849043,2909,10.9000000953,5.3000001907,5.5999999046
1645849044,2910,10.9000000953,5.3000001907,5.5999999046
1645849045,2911,10.9000000953,5.3000001907,5.5999999046
1645849046,2912,11,5.3000001907,5.6999998093
1645849047,2913,11,5.3000001907,5.6999998093
1645849048,2914,11,5.3000001907,5.6999998093
1645849049,2915,11.6999998093,5,6.6999998093
1645849050,2916,11.6999998093,5,6.6999998093
1645849051,2917,11.6999998093,5,6.6999998093
1645849052,2918,10.7000002861,5.3000001907,5.4000000954
1645849053,2919,10.7000002861,5.3000001907,5.4000000954
1645849054,2920,11.5999999046,6,5.5999999046
1645849055,2921,11.5999999046,6,5.5999999046
1645849056,2922,11.5999999046,6,5.5999999046
1645849057,2923,11.5999999046,6,5.5999999046
1645849058,2924,11.1999998093,6.1999998093,5
1645849059,2925,11.1999998093,6.1999998093,5
1645849060,2926,11.1999998093,6.1999998093,5
1645849061,2927,11.3999996186,5.6999998093,5.6999998093
1645849062,2928,11.3999996186,5.6999998093,5.6999998093
1645849063,2929,12.2999997139,6.5999999046,5.6999998093
1645849064,2930,11.5,6.5999999046,4.9000000954
1645849065,2931,11.2999997139,6.6999998093,4.5999999046
1645849066,2932,11.2999997139,6.6999998093,4.5999999046
1645849067,2933,11.2999997139,6.6999998093,4.5999999046
1645849068,2934,12.8000001907,7.3000001907,5.5
1645849069,2935,12.8000001907,7.3000001907,5.5
1645849070,2936,12.8000001907,7.3000001907,5.5
1645849071,2937,12.8000001907,7.3000001907,5.5
1645849072,2938,12.8000001907,7.3000001907,5.5
1645849073,2939,12.8000001907,7.3000001907,5.5
1645849074,2940,12.8000001907,7.3000001907,5.5
1645849075,2941,13.1999998092,6.0999999046,7.0999999046
1645849076,2942,13.1999998092,6.0999999046,7.0999999046
1645849077,2943,12.0999999046,6.5,5.5999999046
1645849078,2944,12.0999999046,6.5,5.5999999046
1645849079,2945,12.0999999046,6.5,5.5999999046
1645849080,2946,12.4000000954,7,5.4000000954
1645849081,2947,12.4000000954,7,5.4000000954
1645849082,2948,12.4000000954,7,5.4000000954
1645849083,2949,12.5,7.0999999046,5.4000000954
1645849084,2950,12.6999998092,7.0999999046,5.5999999046
1645849085,2951,12.6999998092,7.0999999046,5.5999999046
1645849086,2952,12,6.6999998093,5.3000001907
1645849087,2953,12,6.6999998093,5.3000001907
1645849088,2954,12,6.6999998093,5.3000001907
1645849089,2955,12.4000000953,6.8000001907,5.5999999046
1645849090,2956,12.4000000953,6.8000001907,5.5999999046
1645849091,2957,12.4000000953,6.8000001907,5.5999999046
1645849092,2958,12.5999999046,7,5.5999999046
1645849093,2959,12.5999999046,7,5.5999999046
1645849094,2960,12.5999999046,7,5.5999999046
1645849095,2961,13.0999999046,7.5,5.5999999046
1645849096,2962,13.0999999046,7.5,5.5999999046
1645849097,2963,13.0999999046,7.5,5.5999999046
1645849098,2964,11.9000000954,6.5,5.4000000954
1645849099,2965,11.9000000954,6.5,5.4000000954
1645849100,2966,12.5999999046,7,5.5999999046
1645849101,2967,12.5999999046,7,5.5999999046
1645849102,2968,12.5999999046,7,5.5999999046
1645849103,2969,13.0999999046,7.5,5.5999999046
1645849104,2970,12.5,7.5,5
1645849105,2971,12.5,7.5,5
1645849106,2972,13.2999997139,7.6999998093,5.5999999046
1645849107,2973,13.2999997139,7.6999998093,5.5999999046
1645849108,2974,13.2999997139,7.6999998093,5.5999999046
1645849109,2975,12.4000000953,6.8000001907,5.5999999046
1645849110,2976,12.4000000953,6.8000001907,5.5999999046
1645849111,2977,12.4000000953,6.8000001907,5.5999999046
1645849112,2978,14,7.0999999046,6.9000000954
1645849113,2979,14,7.0999999046,6.9000000954
1645849114,2980,14,7.0999999046,6.9000000954
1645849115,2981,12.4000000954,7,5.4000000954
1645849116,2982,12.4000000954,7,5.4000000954
1645849117,2983,12.4000000954,7,5.4000000954
1645849118,2984,11.0999999047,5.4000000954,5.6999998093
1645849119,2985,11.0999999047,5.4000000954,5.6999998093
1645849120,2986,11.0999999047,5.4000000954,5.6999998093
1645849121,2987,13,7.4000000954,5.5999999046
1645849122,2988,13,7.4000000954,5.5999999046
1645849123,2989,13,7.4000000954,5.5999999046
1645849124,2990,12.4000000953,6.8000001907,5.5999999046
1645849125,2991,12.4000000953,6.8000001907,5.5999999046
1645849126,2992,12.8000001907,7.5,5.3000001907
1645849127,2993,12.8000001907,7.5,5.3000001907
1645849128,2994,12.8000001907,7.5,5.3000001907
1645849129,2995,12.7000002861,7.3000001907,5.4000000954
1645849130,2996,12.7000002861,7.3000001907,5.4000000954
1645849131,2997,12.1999998093,6.5,5.6999998093
1645849132,2998,12.1999998093,6.5,5.6999998093
1645849133,2999,12.1999998093,6.5,5.6999998093
1645849134,3000,12.1999998093,6.5,5.6999998093
1645849135,3001,12.5999999046,7.5999999046,5
1645849136,3002,12.5999999046,7.5999999046,5
1645849137,3003,13.1999998092,7.5999999046,5.5999999046
1645849138,3004,13.1999998092,7.5999999046,5.5999999046
1645849139,3005,13.1999998092,7.5999999046,5.5999999046
1645849140,3006,13.1999998092,7.5999999046,5.5999999046
1645849141,3007,12.7999997139,7.1999998093,5.5999999046
1645849142,3008,12.7999997139,7.1999998093,5.5999999046
1645849143,3009,12.7999997139,7.1999998093,5.5999999046
1645849144,3010,12.7999997139,7.1999998093,5.5999999046
1645849145,3011,12.7999997139,7.1999998093,5.5999999046
1645849146,3012,13.0999999047,7.6999998093,5.4000000954
1645849147,3013,13.0999999047,7.6999998093,5.4000000954
1645849148,3014,13.0999999047,7.4000000954,5.6999998093
1645849149,3015,13.0999999047,7.4000000954,5.6999998093
1645849150,3016,13.0999999047,7.4000000954,5.6999998093
1645849151,3017,13.0999999047,7.4000000954,5.6999998093
1645849152,3018,12.2000002861,6.9000000954,5.3000001907
1645849153,3019,12.2000002861,6.9000000954,5.3000001907
1645849154,3020,12.2000002861,6.9000000954,5.3000001907
1645849155,3021,12.3999996186,6.6999998093,5.6999998093
1645849156,3022,12.3999996186,6.6999998093,5.6999998093
1645849157,3023,12.3999996186,6.6999998093,5.6999998093
1645849158,3024,12.9000000954,7.4000000954,5.5
1645849159,3025,12.9000000954,7.4000000954,5.5
1645849160,3026,12.6999998092,7.0999999046,5.5999999046
1645849161,3027,12.6999998092,7.0999999046,5.5999999046
1645849162,3028,12.6999998092,7.0999999046,5.5999999046
1645849163,3029,12.6999998092,7.0999999046,5.5999999046
1645849164,3030,12.0999999046,6.5999999046,5.5
1645849165,3031,12.0999999046,6.5999999046,5.5
1645849166,3032,13,7.5,5.5
1645849167,3033,13,7.5,5.5
1645849168,3034,13,7.5,5.5
1645849169,3035,13.5999999046,8,5.5999999046
1645849170,3036,13.5999999046,8,5.5999999046
1645849171,3037,13.5999999046,8,5.5999999046
1645849172,3038,12.4000000953,6.8000001907,5.5999999046
1645849173,3039,12.4000000953,6.8000001907,5.5999999046
1645849174,3040,12.6999998093,7.1999998093,5.5
1645849175,3041,12.6999998093,7.1999998093,5.5
1645849176,3042,12.6999998093,7.1999998093,5.5
1645849177,3043,12.6999998093,7.1999998093,5.5
1645849178,3044,12.9000000953,7.3000001907,5.5999999046
1645849179,3045,12.9000000953,7.3000001907,5.5999999046
1645849180,3046,12.9000000953,7.3000001907,5.5999999046
1645849181,3047,12.5,6.9000000954,5.5999999046
1645849182,3048,12.5,6.9000000954,5.5999999046
1645849183,3049,11.1999998093,5.6999998093,5.5
1645849184,3050,11.1999998093,5.6999998093,5.5
1645849185,3051,11.1999998093,5.6999998093,5.5
1645849186,3052,12.1999998093,6.6999998093,5.5
1645849187,3053,12.2999997139,6.6999998093,5.5999999046
1645849188,3054,12.2999997139,6.6999998093,5.5999999046
1645849189,3055,13.1999998092,6.0999999046,7.0999999046
1645849190,3056,13.1999998092,6.0999999046,7.0999999046
1645849191,3057,13.1999998092,6.0999999046,7.0999999046
1645849192,3058,12.0999999046,6.5,5.5999999046
1645849193,3059,12.0999999046,6.5,5.5999999046
1645849194,3060,12.0999999046,6.5,5.5999999046
1645849195,3061,11.7999997139,6.1999998093,5.5999999046
1645849196,3062,11.7999997139,6.1999998093,5.5999999046
1645849197,3063,11.5999999046,6,5.5999999046
1645849198,3064,11.5999999046,6,5.5999999046
1645849199,3065,11.5999999046,6,5.5999999046
1645849200,3066,11.5999999046,6,5.5999999046
1645849201,3067,11.7999997139,6.1999998093,5.5999999046
1645849202,3068,11.7999997139,6.1999998093,5.5999999046
1645849203,3069,11.7999997139,6.1999998093,5.5999999046
1645849204,3070,11.8999996186,6.1999998093,5.6999998093
1645849205,3071,11.8999996186,6.1999998093,5.6999998093
1645849206,3072,11.6000003814,6.3000001907,5.3000001907
1645849207,3073,11.6000003814,6.3000001907,5.3000001907
1645849208,3074,11.6000003814,6.3000001907,5.3000001907
1645849209,3075,11.1999998093,6.1999998093,5
1645849210,3076,11.1999998093,6.1999998093,5
1645849211,3077,11.1999998093,6.1999998093,5
1645849212,3078,11.8000001907,6.3000001907,5.5
1645849213,3079,11.8000001907,6.3000001907,5.5
1645849214,3080,11.8000001907,6.3000001907,5.5
1645849215,3081,11.9000000953,6.3000001907,5.5999999046
1645849216,3082,11.9000000953,6.3000001907,5.5999999046
1645849217,3083,11.9000000953,6.3000001907,5.5999999046
1645849218,3084,11.5999999046,6,5.5999999046
1645849219,3085,11.5999999046,6,5.5999999046
1645849220,3086,11.5999999046,6,5.5999999046
1645849221,3087,11.7999997139,6.1999998093,5.5999999046
1645849222,3088,11.7999997139,6.1999998093,5.5999999046
1645849223,3089,11.3000001907,6.3000001907,5
1645849224,3090,11.3000001907,6.3000001907,5
1645849225,3091,11.3000001907,6.3000001907,5
1645849226,3092,11,6,5
1645849227,3093,11.5999999046,6,5.5999999046
1645849228,3094,11.5999999046,6,5.5999999046
1645849229,3095,11.9000000953,6.3000001907,5.5999999046
1645849230,3096,11.9000000953,6.3000001907,5.5999999046
1645849231,3097,11.9000000953,6.3000001907,5.5999999046
1645849232,3098,11.3000001907,5.8000001907,5.5
1645849233,3099,11.3000001907,5.8000001907,5.5
1645849234,3100,11.3000001907,5.8000001907,5.5
1645849235,3101,12.0999999046,6.5999999046,5.5
1645849236,3102,12.0999999046,6.5999999046,5.5
1645849237,3103,12.0999999046,6.5999999046,5.5
1645849238,3104,11.8999996186,6.6999998093,5.1999998093
1645849239,3105,11.8999996186,6.6999998093,5.1999998093
1645849240,3106,11.8999996186,6.6999998093,5.1999998093
1645849241,3107,11.7000002861,6.4000000954,5.3000001907
1645849242,3108,11.7000002861,6.4000000954,5.3000001907
1645849243,3109,11.7000002861,6.4000000954,5.3000001907
1645849244,3110,12.3000001907,6.8000001907,5.5
1645849245,3111,12.3000001907,6.8000001907,5.5
1645849246,3112,12.5999999046,7.0999999046,5.5
1645849247,3113,12.5999999046,7.0999999046,5.5
1645849248,3114,12.5999999046,7.0999999046,5.5
1645849249,3115,12.3000001907,6.8000001907,5.5
1645849250,3116,12.3000001907,6.8000001907,5.5
1645849251,3117,12.3000001907,6.8000001907,5.5
1645849252,3118,11.9000000954,6.5,5.4000000954
1645849253,3119,11.9000000954,6.5,5.4000000954
1645849254,3120,11.9000000954,6.5,5.4000000954
1645849255,3121,11.9000000953,6.3000001907,5.5999999046
1645849256,3122,11.9000000953,6.3000001907,5.5999999046
