1644868378 INTERNAL *** MONITORD_STARTED ***
1644868376 INTERNAL *** DAGMAN_STARTED 1173.0 ***
1644868380 create_dir_1000-genome_0_local SUBMIT 1174.0 local - 1
1644868382 create_dir_1000-genome_0_local EXECUTE 1174.0 local - 1
1644868384 create_dir_1000-genome_0_local JOB_TERMINATED 1174.0 local - 1
1644868385 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644868385 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1174.0 local - 1
1644868386 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1174.0 local - 1
1644868390 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644868395 stage_in_remote_local_2_0 SUBMIT 1175.0 local - 2
1644868395 stage_in_remote_local_1_0 SUBMIT 1176.0 local - 3
1644868395 stage_in_remote_local_2_0 EXECUTE 1175.0 local - 2
1644868395 stage_in_remote_local_0_0 SUBMIT 1177.0 local - 4
1644868395 stage_in_local_local_0_0 SUBMIT 1178.0 local - 5
1644868395 stage_in_local_local_2_0 SUBMIT 1179.0 local - 6
1644868397 stage_in_remote_local_2_0 JOB_TERMINATED 1175.0 local - 2
1644868400 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644868400 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1175.0 local - 2
1644868397 stage_in_local_local_2_0 EXECUTE 1179.0 local - 6
1644868397 stage_in_local_local_0_0 EXECUTE 1178.0 local - 5
1644868397 stage_in_remote_local_0_0 EXECUTE 1177.0 local - 4
1644868397 stage_in_remote_local_1_0 EXECUTE 1176.0 local - 3
1644868399 stage_in_remote_local_0_0 JOB_TERMINATED 1177.0 local - 4
1644868400 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644868400 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1177.0 local - 4
1644868399 stage_in_local_local_0_0 JOB_TERMINATED 1178.0 local - 5
1644868400 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644868400 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1178.0 local - 5
1644868399 stage_in_remote_local_1_0 JOB_TERMINATED 1176.0 local - 3
1644868400 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644868400 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1176.0 local - 3
1644868400 stage_in_remote_local_0_1 SUBMIT 1180.0 local - 7
1644868400 stage_in_local_local_0_1 SUBMIT 1181.0 local - 8
1644868400 stage_in_local_local_2_1 SUBMIT 1182.0 local - 9
1644868400 stage_in_remote_local_2_1 SUBMIT 1183.0 local - 10
1644868400 stage_in_local_local_0_2 SUBMIT 1184.0 local - 11
1644868400 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1176.0 local - 3
1644868405 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644868400 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1177.0 local - 4
1644868405 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644868400 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1175.0 local - 2
1644868405 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644868400 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1178.0 local - 5
1644868405 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644868401 stage_in_local_local_2_0 JOB_TERMINATED 1179.0 local - 6
1644868405 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644868405 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1179.0 local - 6
1644868401 stage_in_local_local_0_2 EXECUTE 1184.0 local - 11
1644868401 stage_in_remote_local_2_1 EXECUTE 1183.0 local - 10
1644868401 stage_in_local_local_2_1 EXECUTE 1182.0 local - 9
1644868401 stage_in_local_local_0_1 EXECUTE 1181.0 local - 8
1644868401 stage_in_remote_local_0_1 EXECUTE 1180.0 local - 7
1644868404 stage_in_local_local_0_2 JOB_TERMINATED 1184.0 local - 11
1644868405 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644868405 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1184.0 local - 11
1644868404 stage_in_remote_local_2_1 JOB_TERMINATED 1183.0 local - 10
1644868405 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644868405 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1183.0 local - 10
1644868404 stage_in_remote_local_0_1 JOB_TERMINATED 1180.0 local - 7
1644868405 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644868405 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1180.0 local - 7
1644868404 stage_in_local_local_0_1 JOB_TERMINATED 1181.0 local - 8
1644868405 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644868405 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1181.0 local - 8
1644868406 stage_in_local_local_2_1 JOB_TERMINATED 1182.0 local - 9
1644868410 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1644868410 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1182.0 local - 9
1644868406 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1183.0 local - 10
1644868410 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1644868406 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1180.0 local - 7
1644868410 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1644868406 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1181.0 local - 8
1644868410 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1644868406 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 1184.0 local - 11
1644868410 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1644868406 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1179.0 local - 6
1644868410 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1644868410 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1182.0 local - 9
1644868415 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1644868415 individuals_ID0000015 SUBMIT 1185.0 condorpool - 12
1644868415 individuals_ID0000016 SUBMIT 1186.0 condorpool - 13
1644868415 individuals_ID0000017 SUBMIT 1187.0 condorpool - 14
1644868415 individuals_ID0000018 SUBMIT 1188.0 condorpool - 15
1644868415 individuals_ID0000011 SUBMIT 1189.0 condorpool - 16
1644868420 individuals_ID0000012 SUBMIT 1190.0 condorpool - 17
1644868420 individuals_ID0000013 SUBMIT 1191.0 condorpool - 18
1644868420 individuals_ID0000014 SUBMIT 1192.0 condorpool - 19
1644868420 individuals_ID0000019 SUBMIT 1193.0 condorpool - 20
1644868420 individuals_ID0000010 SUBMIT 1194.0 condorpool - 21
1644868425 individuals_ID0000004 SUBMIT 1195.0 condorpool - 22
1644868425 individuals_ID0000005 SUBMIT 1196.0 condorpool - 23
1644868425 individuals_ID0000006 SUBMIT 1197.0 condorpool - 24
1644868425 individuals_ID0000007 SUBMIT 1198.0 condorpool - 25
1644868425 individuals_ID0000022 SUBMIT 1199.0 condorpool - 26
1644868426 individuals_ID0000011 EXECUTE 1189.0 condorpool - 16
1644868429 individuals_ID0000017 EXECUTE 1187.0 condorpool - 14
1644868430 individuals_ID0000001 SUBMIT 1200.0 condorpool - 27
1644868431 individuals_ID0000023 SUBMIT 1201.0 condorpool - 28
1644868431 individuals_ID0000002 SUBMIT 1202.0 condorpool - 29
1644868431 individuals_ID0000024 SUBMIT 1203.0 condorpool - 30
1644868431 individuals_ID0000003 SUBMIT 1204.0 condorpool - 31
1644868431 individuals_ID0000015 EXECUTE 1185.0 condorpool - 12
1644868433 individuals_ID0000016 EXECUTE 1186.0 condorpool - 13
1644868433 individuals_ID0000018 EXECUTE 1188.0 condorpool - 15
1644868436 individuals_ID0000025 SUBMIT 1205.0 condorpool - 32
1644868436 individuals_ID0000008 SUBMIT 1206.0 condorpool - 33
1644868436 individuals_ID0000009 SUBMIT 1207.0 condorpool - 34
1644868436 individuals_ID0000020 SUBMIT 1208.0 condorpool - 35
1644868436 individuals_ID0000021 SUBMIT 1209.0 condorpool - 36
1644868441 sifting_ID0000027 SUBMIT 1210.0 condorpool - 37
1644868449 individuals_ID0000013 EXECUTE 1191.0 condorpool - 18
1644868460 individuals_ID0000014 EXECUTE 1192.0 condorpool - 19
1644868461 individuals_ID0000002 EXECUTE 1202.0 condorpool - 29
1644868464 individuals_ID0000007 EXECUTE 1198.0 condorpool - 25
1644868466 individuals_ID0000023 EXECUTE 1201.0 condorpool - 28
1644868480 individuals_ID0000019 EXECUTE 1193.0 condorpool - 20
1644868487 individuals_ID0000022 EXECUTE 1199.0 condorpool - 26
1644868488 sifting_ID0000027 EXECUTE 1210.0 condorpool - 37
1644868489 sifting_ID0000027 JOB_TERMINATED 1210.0 condorpool - 37
1644868491 sifting_ID0000027 JOB_SUCCESS 0 condorpool - 37
1644868491 sifting_ID0000027 POST_SCRIPT_STARTED 1210.0 condorpool - 37
1644868491 sifting_ID0000027 POST_SCRIPT_TERMINATED 1210.0 condorpool - 37
1644868496 sifting_ID0000027 POST_SCRIPT_SUCCESS 0 condorpool - 37
1644868496 individuals_ID0000021 EXECUTE 1209.0 condorpool - 36
1644868498 individuals_ID0000006 EXECUTE 1197.0 condorpool - 24
1644868500 individuals_ID0000012 EXECUTE 1190.0 condorpool - 17
1644868501 individuals_ID0000024 EXECUTE 1203.0 condorpool - 30
1644868502 individuals_ID0000001 EXECUTE 1200.0 condorpool - 27
1644868502 individuals_ID0000010 EXECUTE 1194.0 condorpool - 21
1644868502 individuals_ID0000005 EXECUTE 1196.0 condorpool - 23
1644868510 individuals_ID0000008 EXECUTE 1206.0 condorpool - 33
1644868514 individuals_ID0000003 EXECUTE 1204.0 condorpool - 31
1644868517 individuals_ID0000004 EXECUTE 1195.0 condorpool - 22
1644868523 individuals_ID0000020 EXECUTE 1208.0 condorpool - 35
1644868523 individuals_ID0000009 EXECUTE 1207.0 condorpool - 34
1644868534 individuals_ID0000025 EXECUTE 1205.0 condorpool - 32
1644870182 individuals_ID0000001 JOB_TERMINATED 1200.0 condorpool - 27
1644870183 individuals_ID0000001 JOB_SUCCESS 0 condorpool - 27
1644870183 individuals_ID0000001 POST_SCRIPT_STARTED 1200.0 condorpool - 27
1644870183 individuals_ID0000001 POST_SCRIPT_TERMINATED 1200.0 condorpool - 27
1644870188 individuals_ID0000001 POST_SCRIPT_SUCCESS 0 condorpool - 27
1644870212 individuals_ID0000021 JOB_TERMINATED 1209.0 condorpool - 36
1644870213 individuals_ID0000021 JOB_SUCCESS 0 condorpool - 36
1644870213 individuals_ID0000021 POST_SCRIPT_STARTED 1209.0 condorpool - 36
1644870213 individuals_ID0000021 POST_SCRIPT_TERMINATED 1209.0 condorpool - 36
1644870218 individuals_ID0000021 POST_SCRIPT_SUCCESS 0 condorpool - 36
1644870348 individuals_ID0000011 JOB_TERMINATED 1189.0 condorpool - 16
1644870348 individuals_ID0000011 JOB_SUCCESS 0 condorpool - 16
1644870348 individuals_ID0000011 POST_SCRIPT_STARTED 1189.0 condorpool - 16
1644870349 individuals_ID0000011 POST_SCRIPT_TERMINATED 1189.0 condorpool - 16
1644870354 individuals_ID0000011 POST_SCRIPT_SUCCESS 0 condorpool - 16
1644870419 individuals_ID0000014 JOB_TERMINATED 1192.0 condorpool - 19
1644870419 individuals_ID0000014 JOB_SUCCESS 0 condorpool - 19
1644870419 individuals_ID0000014 POST_SCRIPT_STARTED 1192.0 condorpool - 19
1644870419 individuals_ID0000014 POST_SCRIPT_TERMINATED 1192.0 condorpool - 19
1644870424 individuals_ID0000014 POST_SCRIPT_SUCCESS 0 condorpool - 19
1644870420 individuals_ID0000013 JOB_TERMINATED 1191.0 condorpool - 18
1644870424 individuals_ID0000013 JOB_SUCCESS 0 condorpool - 18
1644870424 individuals_ID0000013 POST_SCRIPT_STARTED 1191.0 condorpool - 18
1644870425 individuals_ID0000013 POST_SCRIPT_TERMINATED 1191.0 condorpool - 18
1644870429 individuals_ID0000013 POST_SCRIPT_SUCCESS 0 condorpool - 18
1644870428 individuals_ID0000012 JOB_TERMINATED 1190.0 condorpool - 17
1644870429 individuals_ID0000012 JOB_SUCCESS 0 condorpool - 17
1644870429 individuals_ID0000012 POST_SCRIPT_STARTED 1190.0 condorpool - 17
1644870429 individuals_ID0000012 POST_SCRIPT_TERMINATED 1190.0 condorpool - 17
1644870434 individuals_ID0000012 POST_SCRIPT_SUCCESS 0 condorpool - 17
1644870474 individuals_ID0000007 JOB_TERMINATED 1198.0 condorpool - 25
1644870479 individuals_ID0000007 JOB_SUCCESS 0 condorpool - 25
1644870479 individuals_ID0000007 POST_SCRIPT_STARTED 1198.0 condorpool - 25
1644870479 individuals_ID0000007 POST_SCRIPT_TERMINATED 1198.0 condorpool - 25
1644870484 individuals_ID0000007 POST_SCRIPT_SUCCESS 0 condorpool - 25
1644870531 individuals_ID0000006 JOB_TERMINATED 1197.0 condorpool - 24
1644870534 individuals_ID0000006 JOB_SUCCESS 0 condorpool - 24
1644870534 individuals_ID0000006 POST_SCRIPT_STARTED 1197.0 condorpool - 24
1644870535 individuals_ID0000006 POST_SCRIPT_TERMINATED 1197.0 condorpool - 24
1644870539 individuals_ID0000006 POST_SCRIPT_SUCCESS 0 condorpool - 24
1644870539 individuals_ID0000022 JOB_TERMINATED 1199.0 condorpool - 26
1644870544 individuals_ID0000022 JOB_SUCCESS 0 condorpool - 26
1644870544 individuals_ID0000022 POST_SCRIPT_STARTED 1199.0 condorpool - 26
1644870544 individuals_ID0000022 POST_SCRIPT_TERMINATED 1199.0 condorpool - 26
1644870549 individuals_ID0000022 POST_SCRIPT_SUCCESS 0 condorpool - 26
1644870659 individuals_ID0000004 JOB_TERMINATED 1195.0 condorpool - 22
1644870659 individuals_ID0000004 JOB_SUCCESS 0 condorpool - 22
1644870659 individuals_ID0000004 POST_SCRIPT_STARTED 1195.0 condorpool - 22
1644870660 individuals_ID0000004 POST_SCRIPT_TERMINATED 1195.0 condorpool - 22
1644870664 individuals_ID0000004 POST_SCRIPT_SUCCESS 0 condorpool - 22
1644870661 individuals_ID0000010 JOB_TERMINATED 1194.0 condorpool - 21
1644870664 individuals_ID0000010 JOB_SUCCESS 0 condorpool - 21
1644870664 individuals_ID0000010 POST_SCRIPT_STARTED 1194.0 condorpool - 21
1644870664 individuals_ID0000005 JOB_TERMINATED 1196.0 condorpool - 23
1644870669 individuals_ID0000005 JOB_SUCCESS 0 condorpool - 23
1644870669 individuals_ID0000005 POST_SCRIPT_STARTED 1196.0 condorpool - 23
1644870664 individuals_ID0000010 POST_SCRIPT_TERMINATED 1194.0 condorpool - 21
1644870669 individuals_ID0000010 POST_SCRIPT_SUCCESS 0 condorpool - 21
1644870666 individuals_ID0000019 JOB_TERMINATED 1193.0 condorpool - 20
1644870669 individuals_ID0000019 JOB_SUCCESS 0 condorpool - 20
1644870669 individuals_ID0000019 POST_SCRIPT_STARTED 1193.0 condorpool - 20
1644870669 individuals_ID0000005 POST_SCRIPT_TERMINATED 1196.0 condorpool - 23
1644870674 individuals_ID0000005 POST_SCRIPT_SUCCESS 0 condorpool - 23
1644870669 individuals_ID0000019 POST_SCRIPT_TERMINATED 1193.0 condorpool - 20
1644870674 individuals_ID0000019 POST_SCRIPT_SUCCESS 0 condorpool - 20
1644870714 individuals_ID0000017 JOB_TERMINATED 1187.0 condorpool - 14
1644870714 individuals_ID0000017 JOB_SUCCESS 0 condorpool - 14
1644870714 individuals_ID0000017 POST_SCRIPT_STARTED 1187.0 condorpool - 14
1644870715 individuals_ID0000017 POST_SCRIPT_TERMINATED 1187.0 condorpool - 14
1644870719 individuals_ID0000017 POST_SCRIPT_SUCCESS 0 condorpool - 14
1644870717 individuals_ID0000016 JOB_TERMINATED 1186.0 condorpool - 13
1644870719 individuals_ID0000016 JOB_SUCCESS 0 condorpool - 13
1644870719 individuals_ID0000016 POST_SCRIPT_STARTED 1186.0 condorpool - 13
1644870718 individuals_ID0000015 JOB_TERMINATED 1185.0 condorpool - 12
1644870719 individuals_ID0000015 JOB_SUCCESS 0 condorpool - 12
1644870719 individuals_ID0000015 POST_SCRIPT_STARTED 1185.0 condorpool - 12
1644870719 individuals_ID0000015 POST_SCRIPT_TERMINATED 1185.0 condorpool - 12
1644870724 individuals_ID0000015 POST_SCRIPT_SUCCESS 0 condorpool - 12
1644870719 individuals_ID0000016 POST_SCRIPT_TERMINATED 1186.0 condorpool - 13
1644870724 individuals_ID0000016 POST_SCRIPT_SUCCESS 0 condorpool - 13
1644870736 individuals_ID0000018 JOB_TERMINATED 1188.0 condorpool - 15
1644870739 individuals_ID0000018 JOB_SUCCESS 0 condorpool - 15
1644870739 individuals_ID0000018 POST_SCRIPT_STARTED 1188.0 condorpool - 15
1644870739 individuals_ID0000018 POST_SCRIPT_TERMINATED 1188.0 condorpool - 15
1644870744 individuals_ID0000018 POST_SCRIPT_SUCCESS 0 condorpool - 15
1644870748 individuals_ID0000009 JOB_TERMINATED 1207.0 condorpool - 34
1644870749 individuals_ID0000009 JOB_SUCCESS 0 condorpool - 34
1644870749 individuals_ID0000009 POST_SCRIPT_STARTED 1207.0 condorpool - 34
1644870750 individuals_ID0000009 POST_SCRIPT_TERMINATED 1207.0 condorpool - 34
1644870754 individuals_ID0000009 POST_SCRIPT_SUCCESS 0 condorpool - 34
1644870753 individuals_ID0000020 JOB_TERMINATED 1208.0 condorpool - 35
1644870754 individuals_ID0000020 JOB_SUCCESS 0 condorpool - 35
1644870754 individuals_ID0000020 POST_SCRIPT_STARTED 1208.0 condorpool - 35
1644870754 individuals_ID0000020 POST_SCRIPT_TERMINATED 1208.0 condorpool - 35
1644870759 individuals_ID0000020 POST_SCRIPT_SUCCESS 0 condorpool - 35
1644870758 individuals_ID0000025 JOB_TERMINATED 1205.0 condorpool - 32
1644870759 individuals_ID0000025 JOB_SUCCESS 0 condorpool - 32
1644870759 individuals_ID0000025 POST_SCRIPT_STARTED 1205.0 condorpool - 32
1644870759 individuals_ID0000025 POST_SCRIPT_TERMINATED 1205.0 condorpool - 32
1644870764 individuals_ID0000025 POST_SCRIPT_SUCCESS 0 condorpool - 32
1644870760 individuals_ID0000008 JOB_TERMINATED 1206.0 condorpool - 33
1644870764 individuals_ID0000008 JOB_SUCCESS 0 condorpool - 33
1644870764 individuals_ID0000008 POST_SCRIPT_STARTED 1206.0 condorpool - 33
1644870765 individuals_ID0000008 POST_SCRIPT_TERMINATED 1206.0 condorpool - 33
1644870769 individuals_ID0000008 POST_SCRIPT_SUCCESS 0 condorpool - 33
1644870766 individuals_ID0000002 JOB_TERMINATED 1202.0 condorpool - 29
