1644759143 INTERNAL *** MONITORD_STARTED ***
1644759141 INTERNAL *** DAGMAN_STARTED 469.0 ***
1644759145 create_dir_1000-genome_0_local SUBMIT 470.0 local - 1
1644759146 create_dir_1000-genome_0_local EXECUTE 470.0 local - 1
1644759148 create_dir_1000-genome_0_local JOB_TERMINATED 470.0 local - 1
1644759150 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644759150 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 470.0 local - 1
1644759150 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 470.0 local - 1
1644759155 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644759160 stage_in_remote_local_2_0 SUBMIT 471.0 local - 2
1644759160 stage_in_remote_local_2_0 EXECUTE 471.0 local - 2
1644759160 stage_in_remote_local_1_0 SUBMIT 472.0 local - 3
1644759160 stage_in_remote_local_0_0 SUBMIT 473.0 local - 4
1644759160 stage_in_local_local_0_0 SUBMIT 474.0 local - 5
1644759160 stage_in_local_local_2_0 SUBMIT 475.0 local - 6
1644759162 stage_in_remote_local_2_0 JOB_TERMINATED 471.0 local - 2
1644759166 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644759166 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 471.0 local - 2
1644759163 stage_in_remote_local_0_0 EXECUTE 473.0 local - 4
1644759163 stage_in_remote_local_1_0 EXECUTE 472.0 local - 3
1644759163 stage_in_local_local_2_0 EXECUTE 475.0 local - 6
1644759163 stage_in_local_local_0_0 EXECUTE 474.0 local - 5
1644759165 stage_in_local_local_0_0 JOB_TERMINATED 474.0 local - 5
1644759166 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644759166 stage_in_local_local_0_0 POST_SCRIPT_STARTED 474.0 local - 5
1644759165 stage_in_remote_local_0_0 JOB_TERMINATED 473.0 local - 4
1644759166 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644759166 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 473.0 local - 4
1644759165 stage_in_remote_local_1_0 JOB_TERMINATED 472.0 local - 3
1644759166 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644759166 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 472.0 local - 3
1644759165 stage_in_remote_local_0_1 SUBMIT 476.0 local - 7
1644759165 stage_in_remote_local_0_1 EXECUTE 476.0 local - 7
