1644874228 INTERNAL *** MONITORD_STARTED ***
1644874227 INTERNAL *** DAGMAN_STARTED 1229.0 ***
1644874231 create_dir_1000-genome_0_local SUBMIT 1230.0 local - 56
1644874232 create_dir_1000-genome_0_local EXECUTE 1230.0 local - 56
1644874235 create_dir_1000-genome_0_local JOB_TERMINATED 1230.0 local - 56
1644874236 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 56
1644874236 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1230.0 local - 56
1644874236 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1230.0 local - 56
1644874241 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 56
1644874246 stage_in_remote_local_2_0 SUBMIT 1231.0 local - 57
1644874246 stage_in_remote_local_1_0 SUBMIT 1232.0 local - 58
1644874246 stage_in_remote_local_2_0 EXECUTE 1231.0 local - 57
1644874246 stage_in_remote_local_0_0 SUBMIT 1233.0 local - 59
1644874246 stage_in_local_local_0_0 SUBMIT 1234.0 local - 60
1644874247 stage_in_local_local_2_0 SUBMIT 1235.0 local - 61
1644874249 stage_in_remote_local_2_0 JOB_TERMINATED 1231.0 local - 57
1644874252 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 57
1644874252 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1231.0 local - 57
1644874249 stage_in_local_local_2_0 EXECUTE 1235.0 local - 61
1644874249 stage_in_local_local_0_0 EXECUTE 1234.0 local - 60
1644874249 stage_in_remote_local_0_0 EXECUTE 1233.0 local - 59
1644874249 stage_in_remote_local_1_0 EXECUTE 1232.0 local - 58
1644874251 stage_in_local_local_0_0 JOB_TERMINATED 1234.0 local - 60
1644874252 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 60
1644874252 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1234.0 local - 60
1644874251 stage_in_remote_local_0_0 JOB_TERMINATED 1233.0 local - 59
1644874252 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 59
1644874252 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1233.0 local - 59
1644874251 stage_in_remote_local_1_0 JOB_TERMINATED 1232.0 local - 58
1644874252 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 58
1644874252 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1232.0 local - 58
1644874252 stage_in_remote_local_0_1 SUBMIT 1236.0 local - 62
1644874252 stage_in_local_local_0_1 SUBMIT 1237.0 local - 63
1644874252 stage_in_local_local_2_1 SUBMIT 1238.0 local - 64
1644874252 stage_in_remote_local_2_1 SUBMIT 1239.0 local - 65
1644874252 stage_in_local_local_0_2 SUBMIT 1240.0 local - 66
1644874252 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1231.0 local - 57
1644874257 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 57
1644874252 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1234.0 local - 60
1644874257 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 60
1644874252 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1233.0 local - 59
1644874257 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 59
1644874252 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1232.0 local - 58
1644874257 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 58
1644874253 stage_in_local_local_2_0 JOB_TERMINATED 1235.0 local - 61
1644874257 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 61
1644874257 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1235.0 local - 61
1644874253 stage_in_local_local_2_1 EXECUTE 1238.0 local - 64
1644874253 stage_in_local_local_0_1 EXECUTE 1237.0 local - 63
1644874253 stage_in_remote_local_0_1 EXECUTE 1236.0 local - 62
1644874253 stage_in_local_local_0_2 EXECUTE 1240.0 local - 66
1644874253 stage_in_remote_local_2_1 EXECUTE 1239.0 local - 65
1644874255 stage_in_remote_local_0_1 JOB_TERMINATED 1236.0 local - 62
1644874257 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 62
1644874257 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1236.0 local - 62
1644874255 stage_in_local_local_0_2 JOB_TERMINATED 1240.0 local - 66
1644874257 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 66
1644874257 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1240.0 local - 66
1644874255 stage_in_remote_local_2_1 JOB_TERMINATED 1239.0 local - 65
1644874257 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 65
1644874257 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1239.0 local - 65
1644874256 stage_in_local_local_0_1 JOB_TERMINATED 1237.0 local - 63
1644874257 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 63
1644874257 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1237.0 local - 63
1644874257 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1236.0 local - 62
1644874262 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 62
1644874257 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1235.0 local - 61
1644874262 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 61
1644874257 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 1240.0 local - 66
1644874262 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 66
1644874257 stage_in_local_local_2_1 JOB_TERMINATED 1238.0 local - 64
1644874262 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 64
1644874262 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1238.0 local - 64
1644874257 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1239.0 local - 65
1644874262 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 65
1644874257 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1237.0 local - 63
1644874262 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 63
1644874262 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1238.0 local - 64
1644874268 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 64
1644874268 sifting_ID0000027 SUBMIT 1241.0 condorpool - 67
1644874268 individuals_ID0000015 SUBMIT 1242.0 condorpool - 68
1644874268 individuals_ID0000016 SUBMIT 1243.0 condorpool - 69
1644874268 individuals_ID0000017 SUBMIT 1244.0 condorpool - 70
1644874268 individuals_ID0000018 SUBMIT 1245.0 condorpool - 71
1644874273 individuals_ID0000011 SUBMIT 1246.0 condorpool - 72
1644874273 individuals_ID0000012 SUBMIT 1247.0 condorpool - 73
1644874273 individuals_ID0000013 SUBMIT 1248.0 condorpool - 74
1644874273 individuals_ID0000014 SUBMIT 1249.0 condorpool - 75
1644874273 individuals_ID0000019 SUBMIT 1250.0 condorpool - 76
1644874278 individuals_ID0000010 SUBMIT 1251.0 condorpool - 77
1644874278 individuals_ID0000004 SUBMIT 1252.0 condorpool - 78
1644874278 individuals_ID0000005 SUBMIT 1253.0 condorpool - 79
1644874278 individuals_ID0000006 SUBMIT 1254.0 condorpool - 80
1644874278 individuals_ID0000007 SUBMIT 1255.0 condorpool - 81
1644874283 individuals_ID0000022 SUBMIT 1256.0 condorpool - 82
1644874283 individuals_ID0000001 SUBMIT 1257.0 condorpool - 83
1644874283 individuals_ID0000023 SUBMIT 1258.0 condorpool - 84
1644874283 individuals_ID0000002 SUBMIT 1259.0 condorpool - 85
1644874283 individuals_ID0000024 SUBMIT 1260.0 condorpool - 86
1644874288 individuals_ID0000003 SUBMIT 1261.0 condorpool - 87
1644874288 individuals_ID0000025 SUBMIT 1262.0 condorpool - 88
1644874288 individuals_ID0000008 SUBMIT 1263.0 condorpool - 89
1644874288 individuals_ID0000009 SUBMIT 1264.0 condorpool - 90
1644874289 individuals_ID0000020 SUBMIT 1265.0 condorpool - 91
1644874290 sifting_ID0000027 EXECUTE 1241.0 condorpool - 67
1644874294 individuals_ID0000021 SUBMIT 1266.0 condorpool - 92
1644874298 sifting_ID0000027 JOB_TERMINATED 1241.0 condorpool - 67
