1644574294 INTERNAL *** MONITORD_STARTED ***
1644574292 INTERNAL *** DAGMAN_STARTED 2133.0 ***
1644574296 create_dir_1000-genome_0_local SUBMIT 2134.0 local - 1
1644574297 create_dir_1000-genome_0_local EXECUTE 2134.0 local - 1
1644574299 create_dir_1000-genome_0_local JOB_TERMINATED 2134.0 local - 1
1644574301 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644574301 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2134.0 local - 1
1644574301 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2134.0 local - 1
1644574306 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644574311 stage_in_remote_local_2_0 SUBMIT 2135.0 local - 2
1644574311 stage_in_remote_local_2_0 EXECUTE 2135.0 local - 2
1644574311 stage_in_remote_local_1_0 SUBMIT 2136.0 local - 3
1644574311 stage_in_remote_local_0_0 SUBMIT 2137.0 local - 4
1644574311 stage_in_local_local_0_0 SUBMIT 2138.0 local - 5
1644574312 stage_in_local_local_2_0 SUBMIT 2139.0 local - 6
1644574314 stage_in_remote_local_2_0 JOB_TERMINATED 2135.0 local - 2
1644574317 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644574317 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2135.0 local - 2
1644574314 stage_in_local_local_2_0 EXECUTE 2139.0 local - 6
1644574314 stage_in_local_local_0_0 EXECUTE 2138.0 local - 5
1644574314 stage_in_remote_local_0_0 EXECUTE 2137.0 local - 4
1644574314 stage_in_remote_local_1_0 EXECUTE 2136.0 local - 3
1644574316 stage_in_local_local_0_0 JOB_TERMINATED 2138.0 local - 5
1644574317 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644574317 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2138.0 local - 5
1644574316 stage_in_remote_local_0_0 JOB_TERMINATED 2137.0 local - 4
1644574317 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644574317 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2137.0 local - 4
1644574316 stage_in_remote_local_1_0 JOB_TERMINATED 2136.0 local - 3
1644574317 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644574317 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2136.0 local - 3
1644574317 stage_in_remote_local_0_1 SUBMIT 2140.0 local - 7
1644574317 stage_in_local_local_0_1 SUBMIT 2141.0 local - 8
1644574317 stage_in_local_local_2_1 SUBMIT 2142.0 local - 9
1644574317 stage_in_remote_local_2_1 SUBMIT 2143.0 local - 10
1644574317 stage_in_local_local_0_2 SUBMIT 2144.0 local - 11
1644574317 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2135.0 local - 2
1644574322 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644574317 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2136.0 local - 3
1644574322 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644574317 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2138.0 local - 5
1644574322 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644574317 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2137.0 local - 4
1644574322 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644574318 stage_in_local_local_2_0 JOB_TERMINATED 2139.0 local - 6
1644574322 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644574322 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2139.0 local - 6
1644574318 stage_in_local_local_0_2 EXECUTE 2144.0 local - 11
1644574318 stage_in_remote_local_2_1 EXECUTE 2143.0 local - 10
1644574318 stage_in_local_local_2_1 EXECUTE 2142.0 local - 9
1644574318 stage_in_local_local_0_1 EXECUTE 2141.0 local - 8
1644574318 stage_in_remote_local_0_1 EXECUTE 2140.0 local - 7
1644574320 stage_in_local_local_0_2 JOB_TERMINATED 2144.0 local - 11
1644574322 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644574322 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2144.0 local - 11
1644574320 stage_in_remote_local_2_1 JOB_TERMINATED 2143.0 local - 10
1644574322 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644574322 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2143.0 local - 10
1644574320 stage_in_remote_local_0_1 JOB_TERMINATED 2140.0 local - 7
1644574322 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644574322 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 2140.0 local - 7
1644574321 stage_in_local_local_0_1 JOB_TERMINATED 2141.0 local - 8
1644574322 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644574322 stage_in_local_local_0_1 POST_SCRIPT_STARTED 2141.0 local - 8
1644574322 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 2139.0 local - 6
1644574327 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1644574322 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 2140.0 local - 7
1644574327 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1644574322 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 2141.0 local - 8
1644574327 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1644574322 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 2143.0 local - 10
1644574327 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1644574322 stage_in_local_local_2_1 JOB_TERMINATED 2142.0 local - 9
1644574327 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1644574327 stage_in_local_local_2_1 POST_SCRIPT_STARTED 2142.0 local - 9
1644574322 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 2144.0 local - 11
1644574327 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1644574327 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 2142.0 local - 9
1644574333 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1644574332 individuals_ID0000015 SUBMIT 2145.0 condorpool - 12
1644574333 individuals_ID0000016 SUBMIT 2146.0 condorpool - 13
1644574333 individuals_ID0000017 SUBMIT 2147.0 condorpool - 14
1644574333 individuals_ID0000018 SUBMIT 2148.0 condorpool - 15
1644574333 individuals_ID0000011 SUBMIT 2149.0 condorpool - 16
1644574338 individuals_ID0000012 SUBMIT 2150.0 condorpool - 17
1644574338 individuals_ID0000013 SUBMIT 2151.0 condorpool - 18
1644574338 individuals_ID0000014 SUBMIT 2152.0 condorpool - 19
1644574338 individuals_ID0000019 SUBMIT 2153.0 condorpool - 20
1644574338 individuals_ID0000010 SUBMIT 2154.0 condorpool - 21
1644574343 individuals_ID0000004 SUBMIT 2155.0 condorpool - 22
1644574343 individuals_ID0000005 SUBMIT 2156.0 condorpool - 23
1644574343 individuals_ID0000006 SUBMIT 2157.0 condorpool - 24
1644574343 individuals_ID0000007 SUBMIT 2158.0 condorpool - 25
1644574343 individuals_ID0000022 SUBMIT 2159.0 condorpool - 26
1644574348 individuals_ID0000001 SUBMIT 2160.0 condorpool - 27
1644574348 individuals_ID0000023 SUBMIT 2161.0 condorpool - 28
