1644565281 INTERNAL *** MONITORD_STARTED ***
1644565279 INTERNAL *** DAGMAN_STARTED 2077.0 ***
1644565283 create_dir_1000-genome_0_local SUBMIT 2078.0 local - 1
1644565285 create_dir_1000-genome_0_local EXECUTE 2078.0 local - 1
1644565288 create_dir_1000-genome_0_local JOB_TERMINATED 2078.0 local - 1
1644565288 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644565288 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2078.0 local - 1
1644565288 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2078.0 local - 1
1644565293 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644565298 stage_in_remote_local_2_0 SUBMIT 2079.0 local - 2
1644565298 stage_in_remote_local_2_0 EXECUTE 2079.0 local - 2
1644565298 stage_in_remote_local_1_0 SUBMIT 2080.0 local - 3
1644565298 stage_in_remote_local_0_0 SUBMIT 2081.0 local - 4
1644565298 stage_in_local_local_0_0 SUBMIT 2082.0 local - 5
1644565298 stage_in_local_local_2_0 SUBMIT 2083.0 local - 6
1644565300 stage_in_remote_local_2_0 JOB_TERMINATED 2079.0 local - 2
1644565303 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644565303 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2079.0 local - 2
1644565300 stage_in_local_local_2_0 EXECUTE 2083.0 local - 6
1644565300 stage_in_local_local_0_0 EXECUTE 2082.0 local - 5
1644565300 stage_in_remote_local_0_0 EXECUTE 2081.0 local - 4
1644565300 stage_in_remote_local_1_0 EXECUTE 2080.0 local - 3
1644565302 stage_in_local_local_0_0 JOB_TERMINATED 2082.0 local - 5
1644565303 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644565303 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2082.0 local - 5
1644565302 stage_in_remote_local_0_0 JOB_TERMINATED 2081.0 local - 4
1644565303 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644565303 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2081.0 local - 4
1644565302 stage_in_remote_local_1_0 JOB_TERMINATED 2080.0 local - 3
1644565303 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644565303 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2080.0 local - 3
1644565303 stage_in_remote_local_0_1 SUBMIT 2084.0 local - 7
1644565303 stage_in_local_local_0_1 SUBMIT 2085.0 local - 8
1644565303 stage_in_local_local_2_1 SUBMIT 2086.0 local - 9
1644565303 stage_in_remote_local_2_1 SUBMIT 2087.0 local - 10
1644565303 stage_in_local_local_0_2 SUBMIT 2088.0 local - 11
1644565303 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2082.0 local - 5
1644565308 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644565303 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2079.0 local - 2
1644565308 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644565303 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2081.0 local - 4
1644565308 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644565303 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2080.0 local - 3
1644565308 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644565304 stage_in_local_local_2_0 JOB_TERMINATED 2083.0 local - 6
1644565308 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644565308 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2083.0 local - 6
1644565304 stage_in_local_local_0_2 EXECUTE 2088.0 local - 11
1644565304 stage_in_remote_local_2_1 EXECUTE 2087.0 local - 10
1644565304 stage_in_local_local_2_1 EXECUTE 2086.0 local - 9
1644565304 stage_in_local_local_0_1 EXECUTE 2085.0 local - 8
1644565304 stage_in_remote_local_0_1 EXECUTE 2084.0 local - 7
1644565307 stage_in_local_local_0_2 JOB_TERMINATED 2088.0 local - 11
1644565308 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644565308 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2088.0 local - 11
1644565307 stage_in_remote_local_2_1 JOB_TERMINATED 2087.0 local - 10
1644565308 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
