1644524236 INTERNAL *** MONITORD_STARTED ***
1644524234 INTERNAL *** DAGMAN_STARTED 1909.0 ***
1644524238 create_dir_1000-genome_0_local SUBMIT 1910.0 local - 1
1644524240 create_dir_1000-genome_0_local EXECUTE 1910.0 local - 1
1644524242 create_dir_1000-genome_0_local JOB_TERMINATED 1910.0 local - 1
1644524244 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644524244 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 1910.0 local - 1
1644524244 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 1910.0 local - 1
1644524249 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644524254 stage_in_remote_local_2_0 SUBMIT 1911.0 local - 2
1644524254 stage_in_remote_local_2_0 EXECUTE 1911.0 local - 2
1644524254 stage_in_remote_local_1_0 SUBMIT 1912.0 local - 3
1644524254 stage_in_remote_local_0_0 SUBMIT 1913.0 local - 4
1644524254 stage_in_local_local_0_0 SUBMIT 1914.0 local - 5
1644524254 stage_in_local_local_2_0 SUBMIT 1915.0 local - 6
1644524256 stage_in_remote_local_2_0 JOB_TERMINATED 1911.0 local - 2
1644524259 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644524259 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 1911.0 local - 2
1644524256 stage_in_local_local_2_0 EXECUTE 1915.0 local - 6
1644524256 stage_in_local_local_0_0 EXECUTE 1914.0 local - 5
1644524256 stage_in_remote_local_0_0 EXECUTE 1913.0 local - 4
1644524256 stage_in_remote_local_1_0 EXECUTE 1912.0 local - 3
1644524258 stage_in_local_local_0_0 JOB_TERMINATED 1914.0 local - 5
1644524259 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644524259 stage_in_local_local_0_0 POST_SCRIPT_STARTED 1914.0 local - 5
1644524258 stage_in_remote_local_0_0 JOB_TERMINATED 1913.0 local - 4
1644524259 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644524259 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 1913.0 local - 4
1644524258 stage_in_remote_local_1_0 JOB_TERMINATED 1912.0 local - 3
1644524259 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644524259 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 1912.0 local - 3
1644524259 stage_in_remote_local_0_1 SUBMIT 1916.0 local - 7
1644524259 stage_in_local_local_0_1 SUBMIT 1917.0 local - 8
1644524259 stage_in_local_local_2_1 SUBMIT 1918.0 local - 9
1644524259 stage_in_remote_local_2_1 SUBMIT 1919.0 local - 10
1644524259 stage_in_local_local_0_2 SUBMIT 1920.0 local - 11
1644524259 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 1912.0 local - 3
1644524264 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644524259 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 1914.0 local - 5
1644524264 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644524259 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 1913.0 local - 4
1644524264 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644524259 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 1911.0 local - 2
1644524264 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644524260 stage_in_local_local_2_0 JOB_TERMINATED 1915.0 local - 6
1644524264 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644524264 stage_in_local_local_2_0 POST_SCRIPT_STARTED 1915.0 local - 6
1644524260 stage_in_remote_local_2_1 EXECUTE 1919.0 local - 10
1644524260 stage_in_local_local_2_1 EXECUTE 1918.0 local - 9
1644524260 stage_in_local_local_0_2 EXECUTE 1920.0 local - 11
1644524260 stage_in_local_local_0_1 EXECUTE 1917.0 local - 8
1644524260 stage_in_remote_local_0_1 EXECUTE 1916.0 local - 7
1644524263 stage_in_remote_local_2_1 JOB_TERMINATED 1919.0 local - 10
1644524264 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644524264 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 1919.0 local - 10
1644524263 stage_in_local_local_0_2 JOB_TERMINATED 1920.0 local - 11
1644524264 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644524264 stage_in_local_local_0_2 POST_SCRIPT_STARTED 1920.0 local - 11
1644524263 stage_in_remote_local_0_1 JOB_TERMINATED 1916.0 local - 7
1644524264 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 7
1644524264 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 1916.0 local - 7
1644524263 stage_in_local_local_0_1 JOB_TERMINATED 1917.0 local - 8
1644524264 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 8
1644524264 stage_in_local_local_0_1 POST_SCRIPT_STARTED 1917.0 local - 8
1644524265 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 1916.0 local - 7
1644524269 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 7
1644524265 stage_in_local_local_2_1 JOB_TERMINATED 1918.0 local - 9
1644524269 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 9
1644524269 stage_in_local_local_2_1 POST_SCRIPT_STARTED 1918.0 local - 9
1644524265 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 1920.0 local - 11
1644524269 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 11
1644524265 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 1917.0 local - 8
1644524269 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 8
1644524265 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 1919.0 local - 10
1644524269 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 10
1644524265 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 1915.0 local - 6
1644524269 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 6
1644524269 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 1918.0 local - 9
1644524274 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 9
1644524274 sifting_ID0000027 SUBMIT 1921.0 condorpool - 12
1644524274 individuals_ID0000015 SUBMIT 1922.0 condorpool - 13
1644524274 individuals_ID0000016 SUBMIT 1923.0 condorpool - 14
1644524274 individuals_ID0000017 SUBMIT 1924.0 condorpool - 15
1644524274 individuals_ID0000018 SUBMIT 1925.0 condorpool - 16
1644524279 individuals_ID0000011 SUBMIT 1926.0 condorpool - 17
1644524279 individuals_ID0000012 SUBMIT 1927.0 condorpool - 18
1644524279 individuals_ID0000013 SUBMIT 1928.0 condorpool - 19
1644524279 individuals_ID0000014 SUBMIT 1929.0 condorpool - 20
1644524279 individuals_ID0000019 SUBMIT 1930.0 condorpool - 21
1644524284 individuals_ID0000010 SUBMIT 1931.0 condorpool - 22
1644524284 individuals_ID0000004 SUBMIT 1932.0 condorpool - 23
1644524284 individuals_ID0000005 SUBMIT 1933.0 condorpool - 24
1644524284 individuals_ID0000006 SUBMIT 1934.0 condorpool - 25
1644524284 individuals_ID0000007 SUBMIT 1935.0 condorpool - 26
1644524290 individuals_ID0000022 SUBMIT 1936.0 condorpool - 27
1644524290 individuals_ID0000001 SUBMIT 1937.0 condorpool - 28
1644524290 individuals_ID0000023 SUBMIT 1938.0 condorpool - 29
1644524290 individuals_ID0000002 SUBMIT 1939.0 condorpool - 30
1644524290 individuals_ID0000024 SUBMIT 1940.0 condorpool - 31
1644524295 individuals_ID0000003 SUBMIT 1941.0 condorpool - 32
1644524295 individuals_ID0000025 SUBMIT 1942.0 condorpool - 33
1644524295 individuals_ID0000008 SUBMIT 1943.0 condorpool - 34
1644524295 individuals_ID0000009 SUBMIT 1944.0 condorpool - 35
1644524295 individuals_ID0000020 SUBMIT 1945.0 condorpool - 36
1644524295 sifting_ID0000027 EXECUTE 1921.0 condorpool - 12
1644524297 sifting_ID0000027 JOB_TERMINATED 1921.0 condorpool - 12
1644524300 sifting_ID0000027 JOB_SUCCESS 0 condorpool - 12
1644524300 sifting_ID0000027 POST_SCRIPT_STARTED 1921.0 condorpool - 12
1644524300 individuals_ID0000021 SUBMIT 1946.0 condorpool - 37
1644524300 sifting_ID0000027 POST_SCRIPT_TERMINATED 1921.0 condorpool - 12
1644524305 sifting_ID0000027 POST_SCRIPT_SUCCESS 0 condorpool - 12
