1644799025 INTERNAL *** MONITORD_STARTED ***
1644799023 INTERNAL *** DAGMAN_STARTED 637.0 ***
1644799027 create_dir_1000-genome_0_local SUBMIT 638.0 local - 166
1644799029 create_dir_1000-genome_0_local EXECUTE 638.0 local - 166
1644799031 create_dir_1000-genome_0_local JOB_TERMINATED 638.0 local - 166
1644799032 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 166
1644799032 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 638.0 local - 166
1644799033 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 638.0 local - 166
1644799037 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 166
1644799042 stage_in_remote_local_2_0 SUBMIT 639.0 local - 167
1644799042 stage_in_remote_local_2_0 EXECUTE 639.0 local - 167
1644799042 stage_in_remote_local_1_0 SUBMIT 640.0 local - 168
1644799042 stage_in_remote_local_0_0 SUBMIT 641.0 local - 169
1644799042 stage_in_local_local_0_0 SUBMIT 642.0 local - 170
1644799042 stage_in_local_local_2_0 SUBMIT 643.0 local - 171
1644799044 stage_in_remote_local_2_0 JOB_TERMINATED 639.0 local - 167
1644799047 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 167
1644799047 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 639.0 local - 167
1644799044 stage_in_local_local_2_0 EXECUTE 643.0 local - 171
1644799044 stage_in_local_local_0_0 EXECUTE 642.0 local - 170
1644799044 stage_in_remote_local_0_0 EXECUTE 641.0 local - 169
1644799044 stage_in_remote_local_1_0 EXECUTE 640.0 local - 168
1644799046 stage_in_remote_local_0_0 JOB_TERMINATED 641.0 local - 169
1644799047 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 169
1644799047 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 641.0 local - 169
1644799046 stage_in_local_local_0_0 JOB_TERMINATED 642.0 local - 170
1644799047 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 170
1644799047 stage_in_local_local_0_0 POST_SCRIPT_STARTED 642.0 local - 170
1644799046 stage_in_remote_local_1_0 JOB_TERMINATED 640.0 local - 168
1644799047 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 168
1644799047 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 640.0 local - 168
1644799047 stage_in_remote_local_0_1 SUBMIT 644.0 local - 172
1644799047 stage_in_local_local_0_1 SUBMIT 645.0 local - 173
1644799047 stage_in_local_local_2_1 SUBMIT 646.0 local - 174
1644799047 stage_in_remote_local_2_1 SUBMIT 647.0 local - 175
1644799047 stage_in_local_local_0_2 SUBMIT 648.0 local - 176
1644799047 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 639.0 local - 167
