1644781407 INTERNAL *** MONITORD_STARTED ***
1644781406 INTERNAL *** DAGMAN_STARTED 525.0 ***
1644781410 create_dir_1000-genome_0_local SUBMIT 526.0 local - 56
1644781411 create_dir_1000-genome_0_local EXECUTE 526.0 local - 56
1644781414 create_dir_1000-genome_0_local JOB_TERMINATED 526.0 local - 56
1644781415 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 56
1644781415 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 526.0 local - 56
1644781415 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 526.0 local - 56
1644781420 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 56
1644781425 stage_in_remote_local_2_0 SUBMIT 527.0 local - 57
1644781425 stage_in_remote_local_1_0 SUBMIT 528.0 local - 58
1644781425 stage_in_remote_local_2_0 EXECUTE 527.0 local - 57
1644781425 stage_in_remote_local_0_0 SUBMIT 529.0 local - 59
1644781425 stage_in_local_local_0_0 SUBMIT 530.0 local - 60
1644781425 stage_in_local_local_2_0 SUBMIT 531.0 local - 61
1644781428 stage_in_remote_local_2_0 JOB_TERMINATED 527.0 local - 57
1644781431 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 57
1644781431 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 527.0 local - 57
1644781428 stage_in_local_local_2_0 EXECUTE 531.0 local - 61
1644781428 stage_in_local_local_0_0 EXECUTE 530.0 local - 60
1644781428 stage_in_remote_local_0_0 EXECUTE 529.0 local - 59
1644781428 stage_in_remote_local_1_0 EXECUTE 528.0 local - 58
1644781430 stage_in_local_local_0_0 JOB_TERMINATED 530.0 local - 60
1644781431 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 60
1644781431 stage_in_local_local_0_0 POST_SCRIPT_STARTED 530.0 local - 60
1644781430 stage_in_remote_local_0_0 JOB_TERMINATED 529.0 local - 59
1644781431 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 59
1644781431 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 529.0 local - 59
1644781430 stage_in_remote_local_1_0 JOB_TERMINATED 528.0 local - 58
1644781431 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 58
1644781431 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 528.0 local - 58
1644781430 stage_in_remote_local_0_1 SUBMIT 532.0 local - 62
1644781430 stage_in_local_local_0_1 SUBMIT 533.0 local - 63
1644781430 stage_in_remote_local_0_1 EXECUTE 532.0 local - 62
1644781431 stage_in_local_local_0_1 EXECUTE 533.0 local - 63
1644781431 stage_in_local_local_2_1 SUBMIT 534.0 local - 64
1644781431 stage_in_remote_local_2_1 SUBMIT 535.0 local - 65
1644781431 stage_in_local_local_0_2 SUBMIT 536.0 local - 66
1644781431 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 528.0 local - 58
1644781436 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 58
1644781431 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 529.0 local - 59
1644781436 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 59
1644781431 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 527.0 local - 57
1644781436 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 57
1644781431 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 530.0 local - 60
1644781436 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 60
1644781432 stage_in_local_local_2_0 JOB_TERMINATED 531.0 local - 61
1644781436 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 61
1644781436 stage_in_local_local_2_0 POST_SCRIPT_STARTED 531.0 local - 61
1644781432 stage_in_local_local_0_2 EXECUTE 536.0 local - 66
1644781432 stage_in_remote_local_2_1 EXECUTE 535.0 local - 65
1644781432 stage_in_local_local_2_1 EXECUTE 534.0 local - 64
1644781433 stage_in_remote_local_0_1 JOB_TERMINATED 532.0 local - 62
1644781436 stage_in_remote_local_0_1 JOB_SUCCESS 0 local - 62
1644781436 stage_in_remote_local_0_1 POST_SCRIPT_STARTED 532.0 local - 62
1644781433 stage_in_local_local_0_1 JOB_TERMINATED 533.0 local - 63
1644781436 stage_in_local_local_0_1 JOB_SUCCESS 0 local - 63
1644781436 stage_in_local_local_0_1 POST_SCRIPT_STARTED 533.0 local - 63
1644781434 stage_in_remote_local_2_1 JOB_TERMINATED 535.0 local - 65
1644781436 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 65
1644781436 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 535.0 local - 65
1644781434 stage_in_local_local_0_2 JOB_TERMINATED 536.0 local - 66
1644781436 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 66
1644781436 stage_in_local_local_0_2 POST_SCRIPT_STARTED 536.0 local - 66
1644781436 stage_in_local_local_2_1 JOB_TERMINATED 534.0 local - 64
1644781441 stage_in_local_local_2_1 JOB_SUCCESS 0 local - 64
1644781441 stage_in_local_local_2_1 POST_SCRIPT_STARTED 534.0 local - 64
1644781436 stage_in_local_local_0_1 POST_SCRIPT_TERMINATED 533.0 local - 63
1644781441 stage_in_local_local_0_1 POST_SCRIPT_SUCCESS 0 local - 63
1644781436 stage_in_local_local_2_0 POST_SCRIPT_TERMINATED 531.0 local - 61
1644781441 stage_in_local_local_2_0 POST_SCRIPT_SUCCESS 0 local - 61
1644781436 stage_in_remote_local_2_1 POST_SCRIPT_TERMINATED 535.0 local - 65
1644781441 stage_in_remote_local_2_1 POST_SCRIPT_SUCCESS 0 local - 65
1644781436 stage_in_local_local_0_2 POST_SCRIPT_TERMINATED 536.0 local - 66
1644781441 stage_in_local_local_0_2 POST_SCRIPT_SUCCESS 0 local - 66
1644781436 stage_in_remote_local_0_1 POST_SCRIPT_TERMINATED 532.0 local - 62
1644781441 stage_in_remote_local_0_1 POST_SCRIPT_SUCCESS 0 local - 62
1644781441 stage_in_local_local_2_1 POST_SCRIPT_TERMINATED 534.0 local - 64
1644781447 stage_in_local_local_2_1 POST_SCRIPT_SUCCESS 0 local - 64
1644781446 individuals_ID0000015 SUBMIT 537.0 condorpool - 67
1644781446 individuals_ID0000016 SUBMIT 538.0 condorpool - 68
1644781447 individuals_ID0000017 SUBMIT 539.0 condorpool - 69
1644781447 individuals_ID0000018 SUBMIT 540.0 condorpool - 70
1644781447 individuals_ID0000011 SUBMIT 541.0 condorpool - 71
1644781452 individuals_ID0000012 SUBMIT 542.0 condorpool - 72
1644781452 individuals_ID0000013 SUBMIT 543.0 condorpool - 73
1644781452 individuals_ID0000014 SUBMIT 544.0 condorpool - 74
1644781452 individuals_ID0000019 SUBMIT 545.0 condorpool - 75
1644781452 individuals_ID0000010 SUBMIT 546.0 condorpool - 76
1644781457 individuals_ID0000004 SUBMIT 547.0 condorpool - 77
1644781457 individuals_ID0000005 SUBMIT 548.0 condorpool - 78
1644781457 individuals_ID0000006 SUBMIT 549.0 condorpool - 79
1644781457 individuals_ID0000007 SUBMIT 550.0 condorpool - 80
1644781457 individuals_ID0000022 SUBMIT 551.0 condorpool - 81
1644781462 individuals_ID0000001 SUBMIT 552.0 condorpool - 82
1644781462 individuals_ID0000023 SUBMIT 553.0 condorpool - 83
1644781462 individuals_ID0000002 SUBMIT 554.0 condorpool - 84
1644781462 individuals_ID0000024 SUBMIT 555.0 condorpool - 85
1644781462 individuals_ID0000003 SUBMIT 556.0 condorpool - 86
1644781466 individuals_ID0000019 EXECUTE 545.0 condorpool - 75
1644781467 individuals_ID0000025 SUBMIT 557.0 condorpool - 87
1644781467 individuals_ID0000008 SUBMIT 558.0 condorpool - 88
1644781467 individuals_ID0000009 SUBMIT 559.0 condorpool - 89
1644781467 individuals_ID0000020 SUBMIT 560.0 condorpool - 90
1644781467 individuals_ID0000021 SUBMIT 561.0 condorpool - 91
1644781473 sifting_ID0000027 SUBMIT 562.0 condorpool - 92
