timestamp,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,Total_Energy
timestamp,192.168.1.161,192.168.1.162,192.168.1.163,192.168.1.164,192.168.1.165,192.168.1.166,192.168.1.167,p192.168.1.168,192.168.1.169,192.168.1.170,192.168.1.171,192.168.1.172,Total_Energy
1611624153,3.09999990463,3.5,3.20000004768,3.09999990463,3.29999995232,3.29999995232,2.90000009537,4,3,2.90000009537,3,2.90000009537,38.200000047683716
1611624154,3.09999990463,3.5,3.20000004768,3.09999990463,3.29999995232,3.29999995232,2.90000009537,4,3,2.90000009537,2.79999995232,3,38.09999990463257
1611624155,3.09999990463,3.5,3.20000004768,3.09999990463,3.29999995232,3.29999995232,2.90000009537,4,3,2.90000009537,2.79999995232,3,38.09999990463257
1611624156,3.09999990463,3.5,3.09999990463,3.29999995232,3.09999990463,3.29999995232,3.09999990463,3.299999952316,3.09999990463,3.09999990463,2.79999995232,3,37.79999923706055
1611624157,3.09999990463,3.5,3.09999990463,3.29999995232,3.09999990463,3.29999995232,3.09999990463,3.299999952316,3.09999990463,3.09999990463,3,2.90000009537,37.899999380111694
1611624158,3.09999990463,3.5,3.09999990463,3.29999995232,3.09999990463,3.29999995232,3.09999990463,3.299999952316,3.09999990463,3.09999990463,3,2.90000009537,37.899999380111694
1611624159,3.40000009537,3.29999995232,3.09999990463,3.29999995232,3.09999990463,3.40000009537,3.09999990463,2.900000095367,3.09999990463,3.09999990463,3,2.90000009537,37.69999980926514
1611624160,3.40000009537,3.29999995232,3.09999990463,3.29999995232,3.09999990463,3.40000009537,3.09999990463,2.900000095367,3.09999990463,3.09999990463,3,2.79999995232,37.59999966621399
1611624161,3.29999995232,3.29999995232,2.90000009537,3.29999995232,3.09999990463,3.40000009537,3.09999990463,2.900000095367,3.09999990463,3.09999990463,3,2.79999995232,37.299999713897705
1611624162,3.29999995232,3.29999995232,2.90000009537,3.29999995232,3.09999990463,3.40000009537,3.09999990463,3.700000047684,3.09999990463,2.90000009537,2.90000009537,2.79999995232,37.799999952316284
1611624163,3.40000009537,3.40000009537,3,3.29999995232,3.09999990463,3.40000009537,3.09999990463,3.700000047684,3.09999990463,2.90000009537,2.90000009537,3.09999990463,38.40000009536743
1611624164,3.40000009537,3.40000009537,3,3.29999995232,2.90000009537,3.40000009537,3.09999990463,3.700000047684,3.09999990463,2.90000009537,2.90000009537,3.09999990463,38.200000286102295
1611624165,3.40000009537,3.40000009537,3,3.29999995232,2.90000009537,3.40000009537,3.09999990463,3,3.09999990463,3,3,3.09999990463,37.700000047683716
1611624166,3.09999990463,3.29999995232,3,3.29999995232,3,3.40000009537,3.09999990463,3,3.09999990463,3,3,2.90000009537,37.19999980926514
1611624167,3.09999990463,3.29999995232,3,3.29999995232,3,3.40000009537,3.09999990463,3,3.09999990463,3,3,2.90000009537,37.19999980926514
1611624168,3.09999990463,3.29999995232,3,3.29999995232,3,3.40000009537,3.5,2.799999952316,3.09999990463,2.90000009537,3,2.90000009537,37.299999952316284
1611624169,2.90000009537,3.5,3,3.40000009537,3.09999990463,3.40000009537,3.5,2.799999952316,3.09999990463,2.90000009537,3,2.79999995232,37.40000009536743
1611624170,2.90000009537,3.5,3,3.40000009537,3.09999990463,3.40000009537,3.5,2.799999952316,3.09999990463,2.90000009537,3,2.79999995232,37.40000009536743
1611624171,3,3.29999995232,3,3.40000009537,3.09999990463,3.20000004768,3.29999995232,2.799999952316,3,2.90000009537,2.90000009537,2.79999995232,36.700000047683716
1611624172,3,3.29999995232,2.90000009537,3.40000009537,3,3.20000004768,3.29999995232,2.799999952316,3,2.90000009537,2.90000009537,3,36.700000286102295
1611624173,3,3.29999995232,2.90000009537,3.40000009537,3,3.20000004768,3.29999995232,2.799999952316,3,2.90000009537,2.90000009537,3,36.700000286102295
1611624174,3,3.29999995232,2.90000009537,3.40000009537,3,3.40000009537,4,3,3.09999990463,3.20000004768,3,3,38.30000019073486
1611624175,3.09999990463,3.09999990463,3.09999990463,3.40000009537,3.29999995232,3.40000009537,4,3,3.09999990463,3.20000004768,3,2.90000009537,38.59999990463257
1611624176,3.09999990463,3.09999990463,3.09999990463,3.40000009537,3.29999995232,3.40000009537,4,3,3.09999990463,3.20000004768,3,2.90000009537,38.59999990463257
1611624177,3.09999990463,3.09999990463,3.09999990463,3.40000009537,3.29999995232,3.5,3.29999995232,2.900000095367,3.5,3.09999990463,3.09999990463,2.90000009537,38.299999713897705
1611624178,3.09999990463,3.59999990463,3.20000004768,3.20000004768,3.09999990463,3.5,3.29999995232,2.900000095367,3.5,3.09999990463,3.09999990463,2.90000009537,38.49999976158142
1611624179,3.09999990463,3.59999990463,3.20000004768,3.20000004768,3.09999990463,3.5,3.29999995232,2.900000095367,3.5,3.09999990463,3.09999990463,2.90000009537,38.49999976158142
1611624180,3.29999995232,3.5,3.20000004768,3.20000004768,3.20000004768,3.29999995232,3.29999995232,3.099999904633,3.29999995232,2.90000009537,2.79999995232,3.09999990463,38.19999980926514
1611624181,3.29999995232,3.5,3.20000004768,3.20000004768,3.20000004768,3.29999995232,3.29999995232,3.099999904633,3.29999995232,2.90000009537,2.79999995232,3.09999990463,38.19999980926514
1611624182,3.29999995232,3.5,3.20000004768,3.20000004768,3.20000004768,3.29999995232,3.29999995232,3.099999904633,3.29999995232,2.90000009537,2.79999995232,3.09999990463,38.19999980926514
1611624183,3.29999995232,3.29999995232,3.09999990463,3.40000009537,3.40000009537,3.29999995232,3.09999990463,3.400000095367,3.40000009537,3.09999990463,3.5,2.90000009537,39.200000047683716
1611624184,3.29999995232,3.29999995232,3.09999990463,3.40000009537,3.40000009537,3.29999995232,3.09999990463,3.400000095367,3.40000009537,3.09999990463,3.5,2.90000009537,39.200000047683716
1611624185,3.29999995232,3.29999995232,3.09999990463,3.40000009537,3.40000009537,3.29999995232,3.09999990463,3.400000095367,3.40000009537,3.09999990463,3.5,2.90000009537,39.200000047683716
1611624186,3.20000004768,3.29999995232,3,3.29999995232,3.40000009537,3.5,3.09999990463,3.299999952316,3.59999990463,3.09999990463,3,2.90000009537,38.69999980926514
1611624187,3.20000004768,3.29999995232,3,3.29999995232,3.40000009537,3.5,3.09999990463,3.299999952316,3.59999990463,3.09999990463,3,2.90000009537,38.69999980926514
1611624188,3.40000009537,3.79999995232,3,3.20000004768,3.09999990463,3.5,3.09999990463,3.299999952316,3.59999990463,3.09999990463,3,2.90000009537,38.99999976158142
1611624189,3.40000009537,3.79999995232,3,3.20000004768,3.09999990463,3.20000004768,3,3.099999904633,3,2.90000009537,2.90000009537,3,37.60000014305115
1611624190,3.40000009537,3.79999995232,3,3.20000004768,3.09999990463,3.20000004768,3,3.099999904633,3,2.90000009537,2.90000009537,3,37.60000014305115
1611624191,3.09999990463,3.5,3.09999990463,3.20000004768,3.20000004768,3.20000004768,3,3.099999904633,3,2.90000009537,2.90000009537,3,37.200000047683716
1611624192,3.09999990463,3.5,3.09999990463,3.20000004768,3.20000004768,3.40000009537,3,3.299999952316,3.09999990463,3,2.79999995232,2.90000009537,37.59999990463257
1611624193,3.09999990463,3.5,3.09999990463,3.20000004768,3.20000004768,3.40000009537,3,3.299999952316,3.09999990463,3,2.79999995232,2.90000009537,37.59999990463257
1611624194,3.09999990463,3.09999990463,3.20000004768,3.20000004768,3.20000004768,3.40000009537,3,3.299999952316,3.09999990463,3,2.79999995232,2.90000009537,37.299999952316284
1611624195,3.09999990463,3.09999990463,3.20000004768,3.29999995232,3.29999995232,3.40000009537,3.09999990463,2.900000095367,3.09999990463,3.09999990463,3,2.90000009537,37.49999976158142
1611624196,3.09999990463,3.09999990463,3.20000004768,3.29999995232,3.29999995232,3.40000009537,3.09999990463,2.900000095367,3.09999990463,3.09999990463,3,2.90000009537,37.49999976158142
1611624197,3.5,3.09999990463,3.09999990463,3,3.5,3.40000009537,3.09999990463,2.900000095367,3.09999990463,3.09999990463,3,2.90000009537,37.69999980926514
1611624198,3.5,3.09999990463,3.09999990463,3,3.5,3.20000004768,2.90000009537,2.900000095367,2.90000009537,2.90000009537,2.90000009537,3.09999990463,37.00000023841858
1611624199,3.29999995232,3,3.09999990463,3,3.5,3.20000004768,2.90000009537,2.900000095367,2.90000009537,2.90000009537,2.90000009537,3.09999990463,36.700000286102295
1611624200,3.29999995232,3,3.09999990463,3,3.5,3.20000004768,2.90000009537,2.900000095367,2.90000009537,2.90000009537,2.90000009537,3.09999990463,36.700000286102295
1611624201,3.40000009537,3.20000004768,3.09999990463,3,3.5,3.40000009537,3.29999995232,2.900000095367,3.59999990463,3,2.90000009537,3,38.30000019073486
1611624202,3.40000009537,3.20000004768,3.5,2.90000009537,3.40000009537,3.40000009537,3.29999995232,2.900000095367,3.59999990463,3,2.90000009537,3,38.50000047683716
1611624203,3.40000009537,3.20000004768,3.5,2.90000009537,3.40000009537,3.40000009537,3.29999995232,2.900000095367,3.59999990463,3,2.90000009537,3,38.50000047683716
1611624204,3.40000009537,3.20000004768,3.5,2.90000009537,3.40000009537,3.29999995232,3.40000009537,2.799999952316,3.09999990463,3,3.09999990463,2.90000009537,38.00000023841858
1611624205,3.29999995232,3.40000009537,3.09999990463,2.90000009537,3.20000004768,3.29999995232,3.40000009537,2.799999952316,3.09999990463,3,3.09999990463,2.90000009537,37.5
1611624206,3.29999995232,3.40000009537,3.09999990463,2.90000009537,3.20000004768,3.29999995232,3.40000009537,2.799999952316,3.09999990463,3,3.09999990463,2.90000009537,37.5
1611624207,3,3.5,3.20000004768,3,3.09999990463,3.29999995232,3.29999995232,2.900000095367,3,3,2.90000009537,3,37.200000047683716
1611624208,3,3.5,3.20000004768,3,3.09999990463,3.29999995232,3.29999995232,2.900000095367,3,3,2.90000009537,3,37.200000047683716
1611624209,3,3.5,3.20000004768,3,3.09999990463,3.29999995232,3.29999995232,2.900000095367,3,3,2.90000009537,3,37.200000047683716
1611624210,2.90000009537,3.20000004768,3.09999990463,3,3,3.40000009537,3.09999990463,3,3,3.09999990463,2.90000009537,3,36.700000047683716
1611624211,2.90000009537,3.20000004768,3.09999990463,3,3,3.40000009537,3.09999990463,3,3,3.09999990463,2.90000009537,3,36.700000047683716
1611624212,3.09999990463,3.29999995232,3.09999990463,3,3,3.5,3.09999990463,3,3,3.09999990463,2.90000009537,3,37.09999966621399
1611624213,3.09999990463,3.29999995232,3.09999990463,3.29999995232,2.90000009537,3.5,3.09999990463,3.099999904633,3.09999990463,3.09999990463,3,3,37.59999942779541
1611624214,3.09999990463,3.29999995232,3.09999990463,3.29999995232,2.90000009537,3.5,3.09999990463,3.099999904633,3.09999990463,3.09999990463,3,3,37.59999942779541
1611624215,3.09999990463,3.29999995232,3.09999990463,3.20000004768,2.90000009537,3.29999995232,3.09999990463,3.099999904633,3.09999990463,3.09999990463,3,3,37.299999475479126
1611624216,3.09999990463,3.29999995232,3.09999990463,3.20000004768,2.90000009537,3.29999995232,3.09999990463,3.200000047684,2.90000009537,3,2.90000009537,3,37
1611624217,3.09999990463,3.29999995232,3.09999990463,3.20000004768,2.90000009537,3.29999995232,3.09999990463,3.200000047684,2.90000009537,3,2.90000009537,3,37
1611624218,3.09999990463,3.40000009537,3.20000004768,3.09999990463,2.90000009537,3.40000009537,3.09999990463,3.200000047684,2.90000009537,3,2.90000009537,3,37.200000286102295
1611624219,3.09999990463,3.40000009537,3.20000004768,3.09999990463,2.90000009537,3.40000009537,2.90000009537,3.299999952316,3,3.5,3,3.09999990463,37.90000009536743
1611624220,3.09999990463,3.40000009537,3.20000004768,3.09999990463,2.90000009537,3.40000009537,2.90000009537,3.299999952316,3,3.5,3,3.09999990463,37.90000009536743
1611624221,3,3.40000009537,3.20000004768,3.29999995232,3,3.40000009537,2.90000009537,3.299999952316,3,3.5,3,3.09999990463,38.10000014305115
1611624222,3,3.40000009537,3.20000004768,3.29999995232,3,3.40000009537,3.09999990463,3.299999952316,3.09999990463,3,3,2.90000009537,37.700000047683716
1611624223,3,3.40000009537,3.20000004768,3.29999995232,3,3.40000009537,3.09999990463,3.299999952316,3.09999990463,3,3,2.90000009537,37.700000047683716
1611624224,3,3.20000004768,3.09999990463,3.29999995232,3,3,3.09999990463,3.299999952316,3.09999990463,3,3,2.90000009537,36.99999976158142
1611624225,3,3.20000004768,3.09999990463,3.29999995232,3,3,3,2.900000095367,3.29999995232,2.90000009537,2.79999995232,3.09999990463,36.59999990463257
