timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1646431825, ,3.4000000954,3.5999999046,3.5,3.2999999523,3.4000000954,3.5,0,0,3.5,3.2000000477,3.5,3.4000000954,3.2999999523,3.5999999046
1646431826, ,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,0,0,3.5,3.2000000477,3.4000000954,3.4000000954,3.2000000477,3.2999999523
1646431827, ,3.4000000954,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,0,0,3.5,3.2000000477,3.4000000954,3.4000000954,3.2000000477,3.2999999523
1646431828, ,3.2999999523,3.4000000954,3.4000000954,3.5,3.5,3.4000000954,0,0,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5
1646431829, ,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5
1646431830, ,3.2999999523,3.4000000954,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5
1646431831, ,3.5,3.5999999046,3.4000000954,3.5999999046,3.2999999523,3.5,0,0,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.2999999523,3.5
1646431832, ,3.5,3.5999999046,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.2999999523,3.4000000954,3.5,3.5,3.2999999523,3.5999999046
1646431833, ,3.5,3.5999999046,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.2999999523,3.4000000954,3.5,3.5,3.2999999523,3.5999999046
1646431834, ,3.2999999523,3.5999999046,3.5999999046,3.4000000954,3.2999999523,3.5,0,0,3.5,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954
1646431835, ,3.2999999523,3.5999999046,3.5999999046,3.2999999523,3.4000000954,3.4000000954,0,0,3.5,3.2999999523,3.5,3.4000000954,3.4000000954,3.4000000954
1646431836, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.5999999046,3.2000000477,3.5,3.4000000954,3.4000000954,3.4000000954
1646431837, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.5999999046,3.2000000477,3.5,3.4000000954,3.4000000954,3.4000000954
1646431838, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.5999999046,3.2000000477,3.5,3.2999999523,3.0999999046,3.4000000954
1646431839, ,3.4000000954,3.4000000954,3.2999999523,3.5999999046,3.4000000954,3.4000000954,0,0,3.5999999046,3.2000000477,3.5,3.2999999523,3.0999999046,3.4000000954
1646431840, ,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523,3.5,0,0,3.4000000954,3.2999999523,3.7999999523,3.2999999523,3.0999999046,3.4000000954
1646431841, ,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523,3.5,0,0,3.4000000954,3.2999999523,3.7999999523,3.2999999523,2.9000000954,3.5
1646431842, ,3.2999999523,3.5999999046,3.5,3.2999999523,3.2999999523,3.5,0,0,3.4000000954,3.2999999523,3.7999999523,3.2999999523,2.9000000954,3.5
1646431843, ,3.2999999523,3.5999999046,3.5999999046,3.5,3.2999999523,3.5,0,0,3.2999999523,3.2999999523,3.5,3.5,3,3.5999999046
1646431844, ,3.2999999523,3.5999999046,3.5999999046,3.5,3.2999999523,3.5,0,0,3.2999999523,3.2999999523,3.5,3.5,3,3.5999999046
1646431845, ,3.2999999523,3.5999999046,3.5999999046,3.5,3.2999999523,3.5,0,0,3.2999999523,3.2999999523,3.5,3.5,3,3.5999999046
1646431846, ,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,0,0,3.4000000954,3.2000000477,3.5,3.4000000954,3.4000000954,3.2999999523
1646431847, ,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,0,0,3.4000000954,3.2000000477,3.5,3.4000000954,3.4000000954,3.2999999523
1646431848, ,3.4000000954,3.5,3.4000000954,3.5,3.4000000954,3.4000000954,0,0,3.4000000954,3.2000000477,3.5,3.4000000954,3.4000000954,3.2999999523
1646431849, ,3.2000000477,3.2999999523,3.2999999523,3.5999999046,3.5,3.5,0,0,3.4000000954,3.4000000954,3.5,3.2999999523,3.0999999046,3.5999999046
1646431850, ,3.2000000477,3.2999999523,3.2999999523,3.5999999046,3.5,3.5,0,0,3.4000000954,3.4000000954,3.5,3.2999999523,3.0999999046,3.5999999046
1646431851, ,3.5999999046,3.5999999046,3.2999999523,3.5999999046,3.5,3.5,0,0,3.4000000954,3.5,3.5,3.5999999046,3.2000000477,3.5
1646431852, ,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.2999999523,3.5,0,0,3.4000000954,3.5,3.5,3.5999999046,3.2000000477,3.5
1646431853, ,3.5999999046,3.5999999046,3.5999999046,3.4000000954,3.2999999523,3.5,0,0,3.4000000954,3.5,3.5,3.5999999046,3.2000000477,3.5
1646431854, ,3.4000000954,3.5999999046,3.5,3.5,3.4000000954,3.2999999523,0,0,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523
1646431855, ,3.4000000954,3.5999999046,3.5,3.5,3.4000000954,3.2999999523,0,0,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523
1646431856, ,3.4000000954,3.5999999046,3.5,3.5,3.4000000954,3.2999999523,0,0,3.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523
1646431857, ,3.2999999523,3.2999999523,3.2999999523,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523
1646431858, ,3.2999999523,3.2999999523,3.2999999523,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523
1646431859, ,3.2999999523,3.2999999523,3.2999999523,3.5999999046,3.5,3.4000000954,0,0,3.5,3.2000000477,3.2999999523,3.2999999523,3.2999999523,3.2999999523
1646431860, ,3.4000000954,3.5,3.4000000954,3.5,3.5,3.4000000954,0,0,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.2999999523
1646431861, ,3.4000000954,3.5,3.4000000954,3.5,3.5,3.5,0,0,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5999999046
1646431862, ,3.5,3.7000000477,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.4000000954,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.5999999046
1646431863, ,3.5,3.7000000477,3.4000000954,3.4000000954,3.2999999523,3.5,0,0,3.2999999523,3.4000000954,3.5,3.5999999046,3.4000000954,3.4000000954
