1644580140 INTERNAL *** MONITORD_STARTED ***
1644580138 INTERNAL *** DAGMAN_STARTED 2189.0 ***
1644580142 create_dir_1000-genome_0_local SUBMIT 2190.0 local - 1
1644580143 create_dir_1000-genome_0_local EXECUTE 2190.0 local - 1
1644580145 create_dir_1000-genome_0_local JOB_TERMINATED 2190.0 local - 1
1644580147 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 1
1644580147 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 2190.0 local - 1
1644580147 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 2190.0 local - 1
1644580152 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 1
1644580157 stage_in_remote_local_2_0 SUBMIT 2191.0 local - 2
1644580157 stage_in_remote_local_2_0 EXECUTE 2191.0 local - 2
1644580157 stage_in_remote_local_1_0 SUBMIT 2192.0 local - 3
1644580157 stage_in_remote_local_0_0 SUBMIT 2193.0 local - 4
1644580158 stage_in_local_local_0_0 SUBMIT 2194.0 local - 5
1644580158 stage_in_local_local_2_0 SUBMIT 2195.0 local - 6
1644580160 stage_in_remote_local_2_0 JOB_TERMINATED 2191.0 local - 2
1644580163 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 2
1644580163 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 2191.0 local - 2
1644580160 stage_in_local_local_2_0 EXECUTE 2195.0 local - 6
1644580160 stage_in_local_local_0_0 EXECUTE 2194.0 local - 5
1644580160 stage_in_remote_local_0_0 EXECUTE 2193.0 local - 4
1644580160 stage_in_remote_local_1_0 EXECUTE 2192.0 local - 3
1644580162 stage_in_local_local_0_0 JOB_TERMINATED 2194.0 local - 5
1644580163 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 5
1644580163 stage_in_local_local_0_0 POST_SCRIPT_STARTED 2194.0 local - 5
1644580162 stage_in_remote_local_0_0 JOB_TERMINATED 2193.0 local - 4
1644580163 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 4
1644580163 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 2193.0 local - 4
1644580162 stage_in_remote_local_1_0 JOB_TERMINATED 2192.0 local - 3
1644580163 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 3
1644580163 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 2192.0 local - 3
1644580163 stage_in_remote_local_0_1 SUBMIT 2196.0 local - 7
1644580163 stage_in_local_local_0_1 SUBMIT 2197.0 local - 8
1644580163 stage_in_local_local_2_1 SUBMIT 2198.0 local - 9
1644580163 stage_in_remote_local_2_1 SUBMIT 2199.0 local - 10
1644580163 stage_in_local_local_0_2 SUBMIT 2200.0 local - 11
1644580163 stage_in_remote_local_1_0 POST_SCRIPT_TERMINATED 2192.0 local - 3
1644580168 stage_in_remote_local_1_0 POST_SCRIPT_SUCCESS 0 local - 3
1644580163 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 2193.0 local - 4
1644580168 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 4
1644580163 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 2191.0 local - 2
1644580168 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 2
1644580163 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 2194.0 local - 5
1644580168 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 5
1644580164 stage_in_local_local_2_0 JOB_TERMINATED 2195.0 local - 6
1644580168 stage_in_local_local_2_0 JOB_SUCCESS 0 local - 6
1644580168 stage_in_local_local_2_0 POST_SCRIPT_STARTED 2195.0 local - 6
1644580164 stage_in_local_local_0_2 EXECUTE 2200.0 local - 11
1644580164 stage_in_remote_local_2_1 EXECUTE 2199.0 local - 10
1644580164 stage_in_local_local_2_1 EXECUTE 2198.0 local - 9
1644580164 stage_in_local_local_0_1 EXECUTE 2197.0 local - 8
1644580164 stage_in_remote_local_0_1 EXECUTE 2196.0 local - 7
1644580166 stage_in_local_local_0_2 JOB_TERMINATED 2200.0 local - 11
1644580168 stage_in_local_local_0_2 JOB_SUCCESS 0 local - 11
1644580168 stage_in_local_local_0_2 POST_SCRIPT_STARTED 2200.0 local - 11
1644580166 stage_in_remote_local_2_1 JOB_TERMINATED 2199.0 local - 10
1644580168 stage_in_remote_local_2_1 JOB_SUCCESS 0 local - 10
1644580168 stage_in_remote_local_2_1 POST_SCRIPT_STARTED 2199.0 local - 10
