timestamp, ,total_energy,192.168.1.161,192.168.1.162,192.168.1.163,192.168.1.164,192.168.1.165,192.168.1.166,192.168.1.167,192.168.1.168,192.168.1.169,192.168.1.170,192.168.1.171,192.168.1.172
1612335778, ,41.100000143067,3.40000009537,3.40000009537,3.29999995232,3.5,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.40000009537,3.29999995232
1612335779, ,41.100000143067,3.40000009537,3.5,3.40000009537,3.29999995232,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.40000009537,3.29999995232
1612335780, ,40.700000286117,3.40000009537,3.5,3.40000009537,3.29999995232,3.5,3.5,3.29999995232,3.400000095367,3.5,3.20000004768,3.29999995232,3.40000009537
1612335781, ,40.700000286117,3.40000009537,3.5,3.40000009537,3.29999995232,3.5,3.5,3.29999995232,3.400000095367,3.5,3.20000004768,3.29999995232,3.40000009537
1612335782, ,40.400000095387,3.29999995232,3.40000009537,3.5,3.29999995232,3.29999995232,3.5,3.29999995232,3.400000095367,3.5,3.20000004768,3.29999995232,3.40000009537
1612335783, ,40.700000047706,3.29999995232,3.40000009537,3.5,3.29999995232,3.29999995232,3.5,3.40000009537,3.299999952316,3.5,3.29999995232,3.5,3.40000009537
1612335784, ,40.700000047706,3.29999995232,3.40000009537,3.5,3.29999995232,3.29999995232,3.5,3.40000009537,3.299999952316,3.5,3.29999995232,3.5,3.40000009537
1612335785, ,40.700000047706,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.40000009537,3.299999952316,3.5,3.29999995232,3.5,3.40000009537
1612335786, ,41.30000019075,3.29999995232,3.5,3.40000009537,3.40000009537,3.59999990463,3.40000009537,3.29999995232,3.5,3.70000004768,3.5,3.40000009537,3.29999995232
1612335787, ,41.30000019075,3.29999995232,3.5,3.40000009537,3.40000009537,3.59999990463,3.40000009537,3.29999995232,3.5,3.70000004768,3.5,3.40000009537,3.29999995232
1612335788, ,41.40000009538,3.40000009537,3.5,3.29999995232,3.40000009537,3.5,3.59999990463,3.29999995232,3.5,3.70000004768,3.5,3.40000009537,3.29999995232
1612335789, ,40.799999952337,3.40000009537,3.5,3.29999995232,3.40000009537,3.5,3.59999990463,3.29999995232,3.400000095367,3.5,3.29999995232,3.29999995232,3.29999995232
1612335790, ,40.799999952337,3.40000009537,3.5,3.29999995232,3.40000009537,3.5,3.59999990463,3.29999995232,3.400000095367,3.5,3.29999995232,3.29999995232,3.29999995232
1612335791, ,40.500000238444,3.40000009537,3.29999995232,3.40000009537,3.5,3.40000009537,3.40000009537,3.5,3.200000047684,3.5,3.29999995232,3.29999995232,3.29999995232
1612335792, ,40.600000143074,3.40000009537,3.29999995232,3.40000009537,3.5,3.40000009537,3.40000009537,3.5,3.200000047684,3.59999990463,3.29999995232,3.29999995232,3.29999995232
1612335793, ,40.600000143074,3.40000009537,3.29999995232,3.40000009537,3.5,3.40000009537,3.40000009537,3.5,3.200000047684,3.59999990463,3.29999995232,3.29999995232,3.29999995232
1612335794, ,40.499999761606,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.5,3.299999952316,3.5,3.29999995232,3.29999995232,3.29999995232
1612335795, ,40.700000047706,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.5,3.299999952316,3.5,3.40000009537,3.29999995232,3.40000009537
1612335796, ,41.600000143066,4,3.59999990463,3.29999995232,3.5,3.40000009537,3.40000009537,3.5,3.299999952316,3.5,3.40000009537,3.29999995232,3.40000009537
1612335797, ,41.700000047696,4,3.59999990463,3.29999995232,3.5,3.40000009537,3.40000009537,3.29999995232,3.299999952316,3.70000004768,3.5,3.29999995232,3.40000009537
1612335798, ,41.900000095376,4,3.59999990463,3.29999995232,3.5,3.40000009537,3.40000009537,3.29999995232,3.299999952316,3.70000004768,3.5,3.40000009537,3.5
1612335799, ,41.300000429166,3.40000009537,3.40000009537,3.40000009537,3.5,3.40000009537,3.5,3.29999995232,3.299999952316,3.70000004768,3.5,3.40000009537,3.5
1612335800, ,40.600000381477,3.40000009537,3.40000009537,3.40000009537,3.5,3.40000009537,3.5,3.29999995232,3.400000095367,3.59999990463,3.29999995232,3.20000004768,3.20000004768
1612335801, ,40.600000381477,3.40000009537,3.40000009537,3.40000009537,3.5,3.40000009537,3.5,3.29999995232,3.400000095367,3.59999990463,3.29999995232,3.20000004768,3.20000004768
1612335802, ,40.700000047687,3.29999995232,3.5,3.5,3.40000009537,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.29999995232,3.20000004768,3.20000004768
1612335803, ,40.900000095386,3.29999995232,3.5,3.5,3.40000009537,3.5,3.5,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335804, ,40.900000095386,3.29999995232,3.5,3.5,3.40000009537,3.5,3.5,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335805, ,40.800000190756,3.40000009537,3.5,3.29999995232,3.40000009537,3.5,3.5,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335806, ,40.700000286126,3.40000009537,3.5,3.29999995232,3.40000009537,3.5,3.40000009537,3.5,3.299999952316,3.40000009537,3.40000009537,3.29999995232,3.29999995232
1612335807, ,41.100000143066,3.5,3.59999990463,3.40000009537,3.5,3.5,3.40000009537,3.5,3.299999952316,3.40000009537,3.40000009537,3.29999995232,3.29999995232
1612335808, ,41.099999904646,3.5,3.59999990463,3.40000009537,3.5,3.5,3.59999990463,3.29999995232,3.299999952316,3.40000009537,3.40000009537,3.29999995232,3.29999995232
1612335809, ,41.699999809267,3.5,3.59999990463,3.40000009537,3.5,3.5,3.59999990463,3.29999995232,3.400000095367,3.59999990463,3.29999995232,3.59999990463,3.40000009537
1612335810, ,41.699999809267,3.5,3.59999990463,3.40000009537,3.5,3.5,3.59999990463,3.29999995232,3.400000095367,3.59999990463,3.29999995232,3.59999990463,3.40000009537
1612335811, ,41.099999904646,3.40000009537,3.5,3.29999995232,3.5,3.40000009537,3.5,3.29999995232,3.299999952316,3.59999990463,3.29999995232,3.59999990463,3.40000009537
1612335812, ,40.800000190756,3.40000009537,3.5,3.29999995232,3.5,3.40000009537,3.5,3.29999995232,3.299999952316,3.5,3.29999995232,3.40000009537,3.40000009537
1612335813, ,40.800000190756,3.40000009537,3.5,3.29999995232,3.5,3.40000009537,3.5,3.29999995232,3.299999952316,3.5,3.29999995232,3.40000009537,3.40000009537
1612335814, ,40.500000238446,3.29999995232,3.5,3.40000009537,3.29999995232,3.40000009537,3.29999995232,3.5,3.299999952316,3.40000009537,3.29999995232,3.40000009537,3.40000009537
1612335815, ,40.500000238446,3.29999995232,3.5,3.40000009537,3.29999995232,3.40000009537,3.29999995232,3.5,3.299999952316,3.40000009537,3.29999995232,3.40000009537,3.40000009537
1612335816, ,40.500000238446,3.29999995232,3.5,3.40000009537,3.29999995232,3.40000009537,3.29999995232,3.5,3.299999952316,3.40000009537,3.29999995232,3.40000009537,3.40000009537
1612335817, ,40.800000190756,3.29999995232,3.59999990463,3.40000009537,3.40000009537,3.40000009537,3.29999995232,3.29999995232,3.299999952316,3.59999990463,3.40000009537,3.40000009537,3.40000009537
1612335818, ,40.500000238426,3.40000009537,3.59999990463,3.40000009537,3.40000009537,3.40000009537,3.29999995232,3.29999995232,3.299999952316,3.59999990463,3.40000009537,3.20000004768,3.20000004768
1612335819, ,40.500000238426,3.40000009537,3.59999990463,3.40000009537,3.40000009537,3.40000009537,3.29999995232,3.29999995232,3.299999952316,3.59999990463,3.40000009537,3.20000004768,3.20000004768
1612335820, ,40.700000286117,3.40000009537,3.40000009537,3.29999995232,3.5,3.40000009537,3.5,3.29999995232,3.400000095367,3.59999990463,3.20000004768,3.40000009537,3.29999995232
1612335821, ,40.700000286117,3.40000009537,3.40000009537,3.29999995232,3.5,3.40000009537,3.5,3.29999995232,3.400000095367,3.59999990463,3.20000004768,3.40000009537,3.29999995232
1612335822, ,40.700000286117,3.40000009537,3.40000009537,3.29999995232,3.5,3.40000009537,3.5,3.29999995232,3.400000095367,3.59999990463,3.20000004768,3.40000009537,3.29999995232
1612335823, ,40.800000429176,3.40000009537,3.5,3.40000009537,3.5,3.40000009537,3.40000009537,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335824, ,40.800000429176,3.40000009537,3.5,3.40000009537,3.5,3.40000009537,3.40000009537,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335825, ,40.500000000026,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335826, ,40.900000095386,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.5,3.299999952316,3.40000009537,3.5,3.5,3.40000009537
1612335827, ,40.900000095386,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.5,3.299999952316,3.40000009537,3.5,3.5,3.40000009537
1612335828, ,41.200000524536,3.40000009537,3.40000009537,3.40000009537,3.5,3.5,3.5,3.40000009537,3.299999952316,3.40000009537,3.5,3.5,3.40000009537
1612335829, ,41.300000429167,3.40000009537,3.40000009537,3.40000009537,3.5,3.5,3.5,3.40000009537,3.400000095367,3.59999990463,3.5,3.40000009537,3.29999995232
1612335830, ,41.300000429167,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.40000009537,3.5,3.40000009537,3.400000095367,3.59999990463,3.5,3.40000009537,3.29999995232
1612335831, ,41.300000429167,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.40000009537,3.5,3.40000009537,3.400000095367,3.59999990463,3.5,3.40000009537,3.29999995232
1612335832, ,41.000000476847,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.40000009537,3.5,3.40000009537,3.400000095367,3.5,3.5,3.29999995232,3.20000004768
1612335833, ,40.500000238437,3.29999995232,3.5,3.40000009537,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.400000095367,3.5,3.5,3.29999995232,3.20000004768
1612335834, ,40.400000095386,3.29999995232,3.5,3.40000009537,3.40000009537,3.29999995232,3.29999995232,3.5,3.299999952316,3.40000009537,3.5,3.29999995232,3.20000004768
1612335835, ,40.400000095396,3.29999995232,3.5,3.40000009537,3.40000009537,3.29999995232,3.29999995232,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335836, ,40.700000524546,3.40000009537,3.5,3.40000009537,3.40000009537,3.40000009537,3.40000009537,3.5,3.299999952316,3.40000009537,3.29999995232,3.29999995232,3.40000009537
1612335837, ,40.900000572226,3.40000009537,3.5,3.40000009537,3.40000009537,3.40000009537,3.40000009537,3.5,3.299999952316,3.40000009537,3.5,3.29999995232,3.40000009537
1612335838, ,40.800000667586,3.40000009537,3.5,3.40000009537,3.40000009537,3.40000009537,3.40000009537,3.5,3.299999952316,3.40000009537,3.5,3.40000009537,3.20000004768
1612335839, ,40.800000667586,3.40000009537,3.5,3.40000009537,3.40000009537,3.40000009537,3.40000009537,3.5,3.299999952316,3.40000009537,3.5,3.40000009537,3.20000004768
1612335840, ,40.900000333797,3.40000009537,3.5,3.29999995232,3.40000009537,3.5,3.5,3.40000009537,3.400000095367,3.59999990463,3.40000009537,3.29999995232,3.20000004768
1612335841, ,40.800000190757,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.5,3.5,3.40000009537,3.400000095367,3.59999990463,3.40000009537,3.29999995232,3.29999995232
1612335842, ,40.800000190757,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.5,3.5,3.40000009537,3.400000095367,3.59999990463,3.40000009537,3.29999995232,3.29999995232
1612335843, ,40.200000524546,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.40000009537,3.40000009537,3.299999952316,3.40000009537,3.20000004768,3.29999995232,3.40000009537
1612335844, ,40.500000476856,3.29999995232,3.5,3.5,3.40000009537,3.40000009537,3.40000009537,3.40000009537,3.299999952316,3.40000009537,3.20000004768,3.29999995232,3.40000009537
1612335845, ,40.400000333806,3.29999995232,3.5,3.5,3.29999995232,3.40000009537,3.40000009537,3.40000009537,3.299999952316,3.40000009537,3.20000004768,3.29999995232,3.40000009537
1612335846, ,41.000000000016,3.29999995232,3.5,3.5,3.29999995232,3.40000009537,3.40000009537,3.5,3.299999952316,3.5,3.29999995232,3.5,3.5
1612335847, ,40.900000095376,3.20000004768,3.5,3.5,3.29999995232,3.40000009537,3.40000009537,3.5,3.299999952316,3.5,3.29999995232,3.5,3.5
1612335848, ,40.899999856956,3.20000004768,3.5,3.5,3.29999995232,3.5,3.29999995232,3.5,3.299999952316,3.5,3.29999995232,3.5,3.5
1612335849, ,40.900000095376,3.20000004768,3.5,3.5,3.29999995232,3.5,3.29999995232,3.40000009537,3.299999952316,3.59999990463,3.40000009537,3.40000009537,3.5
1612335850, ,40.900000095376,3.20000004768,3.5,3.5,3.29999995232,3.5,3.29999995232,3.40000009537,3.299999952316,3.59999990463,3.40000009537,3.40000009537,3.5
1612335851, ,41.400000095376,3.5,3.5,3.40000009537,3.5,3.5,3.5,3.29999995232,3.299999952316,3.59999990463,3.40000009537,3.40000009537,3.5
1612335852, ,41.299999952327,3.5,3.5,3.40000009537,3.5,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.29999995232,3.29999995232
1612335853, ,41.299999952327,3.5,3.5,3.40000009537,3.5,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.29999995232,3.29999995232
1612335854, ,40.799999952336,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.5,3.5,3.299999952316,3.59999990463,3.5,3.29999995232,3.29999995232
1612335855, ,40.600000381496,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.5,3.5,3.299999952316,3.40000009537,3.40000009537,3.29999995232,3.40000009537
1612335856, ,40.600000381496,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.5,3.5,3.299999952316,3.40000009537,3.40000009537,3.29999995232,3.40000009537
1612335857, ,40.600000143076,3.29999995232,3.5,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.299999952316,3.40000009537,3.40000009537,3.29999995232,3.40000009537
1612335858, ,40.800000190756,3.29999995232,3.5,3.5,3.40000009537,3.29999995232,3.29999995232,3.5,3.299999952316,3.40000009537,3.40000009537,3.40000009537,3.5
1612335859, ,42.300000429156,3.90000009537,3.70000004768,3.5,3.70000004768,3.5,3.5,3.5,3.299999952316,3.40000009537,3.40000009537,3.40000009537,3.5
1612335860, ,42.600000143047,3.90000009537,3.70000004768,3.5,3.70000004768,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.5,3.5
1612335861, ,41.900000095367,3.40000009537,3.70000004768,3.5,3.70000004768,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.5,3.29999995232
1612335862, ,41.300000190747,3.40000009537,3.40000009537,3.40000009537,3.5,3.5,3.5,3.29999995232,3.400000095367,3.59999990463,3.5,3.5,3.29999995232
1612335863, ,40.700000286107,3.40000009537,3.40000009537,3.40000009537,3.5,3.5,3.5,3.20000004768,3.400000095367,3.59999990463,3.29999995232,3.20000004768,3.29999995232
1612335864, ,40.700000286107,3.40000009537,3.40000009537,3.40000009537,3.5,3.5,3.5,3.20000004768,3.400000095367,3.59999990463,3.29999995232,3.20000004768,3.29999995232
1612335865, ,41.500000238417,3.29999995232,4.30000019073,3.40000009537,3.5,3.5,3.5,3.20000004768,3.400000095367,3.59999990463,3.29999995232,3.20000004768,3.29999995232
1612335866, ,41.000000476856,3.29999995232,4.30000019073,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.299999952316,3.40000009537,3.29999995232,3.20000004768,3.40000009537
1612335867, ,41.000000476856,3.29999995232,4.30000019073,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.299999952316,3.40000009537,3.29999995232,3.20000004768,3.40000009537
1612335868, ,40.200000286126,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.299999952316,3.40000009537,3.29999995232,3.20000004768,3.40000009537
1612335869, ,40.900000333806,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.299999952316,3.90000009537,3.5,3.20000004768,3.40000009537
1612335870, ,40.900000333806,3.29999995232,3.5,3.40000009537,3.29999995232,3.29999995232,3.40000009537,3.40000009537,3.299999952316,3.90000009537,3.5,3.20000004768,3.40000009537
1612335871, ,41.400000333796,3.5,3.5,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.29999995232,3.299999952316,3.90000009537,3.5,3.20000004768,3.40000009537
1612335872, ,41.000000238427,3.5,3.5,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.29999995232,3.400000095367,3.59999990463,3.40000009537,3.20000004768,3.29999995232
1612335873, ,41.000000238427,3.5,3.5,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.29999995232,3.400000095367,3.59999990463,3.40000009537,3.20000004768,3.29999995232
1612335874, ,41.000000000006,3.5,3.40000009537,3.40000009537,3.40000009537,3.59999990463,3.59999990463,3.29999995232,3.299999952316,3.59999990463,3.40000009537,3.20000004768,3.29999995232
