1646472304 INTERNAL *** MONITORD_STARTED ***
1646472303 INTERNAL *** DAGMAN_STARTED 4440.0 ***
1646472307 create_dir_1000-genome_0_local SUBMIT 4441.0 local - 561
1646472309 create_dir_1000-genome_0_local EXECUTE 4441.0 local - 561
1646472311 create_dir_1000-genome_0_local JOB_TERMINATED 4441.0 local - 561
1646472312 create_dir_1000-genome_0_local JOB_SUCCESS 0 local - 561
1646472312 create_dir_1000-genome_0_local POST_SCRIPT_STARTED 4441.0 local - 561
1646472312 create_dir_1000-genome_0_local POST_SCRIPT_TERMINATED 4441.0 local - 561
1646472317 create_dir_1000-genome_0_local POST_SCRIPT_SUCCESS 0 local - 561
1646472322 stage_in_remote_local_2_0 SUBMIT 4442.0 local - 562
1646472322 stage_in_remote_local_2_0 EXECUTE 4442.0 local - 562
1646472322 stage_in_remote_local_1_0 SUBMIT 4443.0 local - 563
1646472322 stage_in_remote_local_0_0 SUBMIT 4444.0 local - 564
1646472322 stage_in_local_local_0_0 SUBMIT 4445.0 local - 565
1646472322 stage_in_local_local_2_0 SUBMIT 4446.0 local - 566
1646472324 stage_in_remote_local_2_0 JOB_TERMINATED 4442.0 local - 562
1646472327 stage_in_remote_local_2_0 JOB_SUCCESS 0 local - 562
1646472327 stage_in_remote_local_2_0 POST_SCRIPT_STARTED 4442.0 local - 562
1646472324 stage_in_remote_local_0_0 EXECUTE 4444.0 local - 564
1646472324 stage_in_remote_local_1_0 EXECUTE 4443.0 local - 563
1646472324 stage_in_local_local_2_0 EXECUTE 4446.0 local - 566
1646472324 stage_in_local_local_0_0 EXECUTE 4445.0 local - 565
1646472326 stage_in_remote_local_0_0 JOB_TERMINATED 4444.0 local - 564
1646472327 stage_in_remote_local_0_0 JOB_SUCCESS 0 local - 564
1646472327 stage_in_remote_local_0_0 POST_SCRIPT_STARTED 4444.0 local - 564
1646472327 stage_in_remote_local_1_0 JOB_TERMINATED 4443.0 local - 563
1646472327 stage_in_remote_local_1_0 JOB_SUCCESS 0 local - 563
1646472327 stage_in_remote_local_1_0 POST_SCRIPT_STARTED 4443.0 local - 563
1646472327 stage_in_local_local_0_0 JOB_TERMINATED 4445.0 local - 565
1646472327 stage_in_local_local_0_0 JOB_SUCCESS 0 local - 565
1646472327 stage_in_local_local_0_0 POST_SCRIPT_STARTED 4445.0 local - 565
1646472327 stage_in_remote_local_0_1 SUBMIT 4447.0 local - 567
1646472327 stage_in_remote_local_0_1 EXECUTE 4447.0 local - 567
1646472327 stage_in_local_local_0_1 SUBMIT 4448.0 local - 568
1646472327 stage_in_local_local_0_1 EXECUTE 4448.0 local - 568
1646472327 stage_in_local_local_2_1 SUBMIT 4449.0 local - 569
1646472327 stage_in_local_local_2_1 EXECUTE 4449.0 local - 569
1646472327 stage_in_remote_local_2_1 SUBMIT 4450.0 local - 570
1646472327 stage_in_local_local_0_2 SUBMIT 4451.0 local - 571
1646472327 stage_in_remote_local_2_0 POST_SCRIPT_TERMINATED 4442.0 local - 562
1646472332 stage_in_remote_local_2_0 POST_SCRIPT_SUCCESS 0 local - 562
1646472328 stage_in_remote_local_0_0 POST_SCRIPT_TERMINATED 4444.0 local - 564
1646472332 stage_in_remote_local_0_0 POST_SCRIPT_SUCCESS 0 local - 564
1646472328 stage_in_local_local_0_0 POST_SCRIPT_TERMINATED 4445.0 local - 565
1646472332 stage_in_local_local_0_0 POST_SCRIPT_SUCCESS 0 local - 565
