Timestamp,Time,Total_energy,192.168.5.101,192.168.5.102,192.168.5.103,192.168.5.104,192.168.5.105,192.168.5.106,192.168.5.107,192.168.5.108,192.168.5.109,192.168.5.110,192.168.5.111,192.168.5.112
1645767271,1189,44.9000000953,4.3000001907,3.5,4.0999999046,4.5,4.5,3.5,3.5,3.2999999523,3.5999999046,3.4000000954,3.2000000477,3.5
1645767272,1190,45.4000000953,4.3000001907,3.5,3.4000000954,5.5999999046,4.5,3.5999999046,3.5,3.2999999523,3.5999999046,3.4000000954,3.2000000477,3.5
1645767273,1191,45.4000000953,4.3000001907,3.5,3.4000000954,5.5999999046,4.5,3.5999999046,3.5,3.2999999523,3.5999999046,3.4000000954,3.2000000477,3.5
1645767274,1192,45.4999999999,4.3000001907,3.5,3.4000000954,5.5999999046,4.5,3.5999999046,3.5,3.5,3.5,3.5,3.2999999523,3.2999999523
1645767275,1193,44.5999999047,3.7000000477,3.2999999523,3.9000000954,5.1999998093,4.4000000954,3.5,3.5,3.5,3.5,3.5,3.2999999523,3.2999999523
1645767276,1194,44.6000001432,3.7000000477,3.2999999523,3.9000000954,5.1999998093,4.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.2999999523,3.2999999523,3.7000000477
1645767277,1195,44.6000001432,3.7000000477,3.2999999523,3.9000000954,5.1999998093,4.4000000954,3.5,3.4000000954,3.4000000954,3.5,3.2999999523,3.2999999523,3.7000000477
1645767278,1196,43.8999996184,3.7999999523,3.5,3.5,4.5999999046,4.5,3.5999999046,3.2999999523,3.2999999523,3.5,3.2999999523,3.2999999523,3.7000000477
1645767279,1197,44.0999994276,3.7999999523,3.5,3.5,4.5999999046,4.5,3.5999999046,3.2999999523,3.2999999523,3.5999999046,3.5999999046,3.2999999523,3.5
1645767280,1198,43.6999995707,3.4000000954,3.5,3.5,4.5999999046,4.5,3.5999999046,3.2999999523,3.2999999523,3.5999999046,3.5999999046,3.2999999523,3.5
1645767281,1199,43.2999999523,3.4000000954,3.5,3.4000000954,4.4000000954,4.4000000954,3.5999999046,3.2999999523,3.2999999523,3.5999999046,3.5999999046,3.2999999523,3.5
1645767282,1200,43.5,3.4000000954,3.5,3.4000000954,4.4000000954,4.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,3.5999999046,3.2999999523,3.5
1645767283,1201,43.1000001431,3.4000000954,3.2999999523,3.4000000954,4.4000000954,4.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,3.5999999046,3.2000000477,3.4000000954
1645767284,1202,44.100000143,3.4000000954,3.2999999523,4.3000001907,4.5,4.4000000954,3.5999999046,3.5,3.2999999523,3.5999999046,3.5999999046,3.2000000477,3.4000000954
1645767285,1203,43.8000004292,3.4000000954,3.2999999523,4.3000001907,4.5,4.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767286,1204,44.8000006677,4.3000001907,3.5,3.4000000954,5.5,4.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767287,1205,44.8000006677,4.3000001907,3.5,3.4000000954,5.5,4.4000000954,3.4000000954,3.5,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767288,1206,45.3000004292,4.3000001907,3.5,3.4000000954,5.5,4.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.9000000954,3.2000000477,3.5
1645767289,1207,45.1000001431,4.3000001907,3.5,3.5,5.1999998093,4.4000000954,3.4000000954,3.2999999523,3.2999999523,3.5999999046,3.9000000954,3.2000000477,3.5
1645767290,1208,44.7000000477,4.3000001907,3.5,3.5,5.1999998093,4.4000000954,3.4000000954,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.5
1645767291,1209,46.0000002384,4.4000000954,3.5,4.3000001907,5.5999999046,4.4000000954,3.4000000954,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.5
1645767292,1210,46.0000002384,4.4000000954,3.5,4.3000001907,5.5999999046,4.4000000954,3.4000000954,3.7999999523,3.2999999523,3.2000000477,3.2999999523,3.2999999523,3.5
1645767293,1211,46.0000002384,4.4000000954,3.5,4.3000001907,5.5999999046,4.4000000954,3.5,3.5,3.2999999523,3.5,3.2999999523,3.2999999523,3.4000000954
1645767294,1212,45.5,4.4000000954,3.2999999523,3.4000000954,5.5999999046,4.3000001907,4.1999998093,3.5,3.2999999523,3.5,3.2999999523,3.2999999523,3.4000000954
1645767295,1213,45.5,4.4000000954,3.2999999523,3.4000000954,5.5999999046,4.3000001907,4.1999998093,3.5,3.2999999523,3.5,3.2999999523,3.2999999523,3.4000000954
1645767296,1214,45.4000000954,4.4000000954,3.2999999523,3.4000000954,5.5999999046,4.3000001907,4.1999998093,3.4000000954,3.2999999523,3.5,3.2999999523,3.2999999523,3.4000000954
1645767297,1215,45.4000003339,4.4000000954,3.2999999523,3.4000000954,5.5999999046,4.3000001907,4.1999998093,3.4000000954,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767298,1216,42.9000000953,4.3000001907,3.5,3.5,4.5999999046,3.7999999523,3.2000000477,3.2999999523,3.2999999523,3.5,3.2999999523,3.2000000477,3.4000000954
1645767299,1217,43.7000000476,4.3000001907,3.5,3.5,4.5999999046,3.7999999523,3.2000000477,3.2999999523,3.2999999523,3.7000000477,3.5999999046,3.4000000954,3.5
1645767300,1218,43.0999999046,3.7000000477,3.5,3.5,4.5999999046,3.7999999523,3.2000000477,3.2999999523,3.2999999523,3.7000000477,3.5999999046,3.4000000954,3.5
1645767301,1219,44.5000004769,3.7000000477,3.5,3.4000000954,5.3000001907,4.4000000954,3.4000000954,3.2999999523,3.2999999523,3.7000000477,3.5999999046,3.4000000954,3.5
1645767302,1220,44.7000005247,4.1999998093,3.4000000954,3.4000000954,5.3000001907,4.4000000954,3.4000000954,3.5,3.2999999523,3.7000000477,3.5,3.2000000477,3.4000000954
1645767303,1221,44.7000005247,4.1999998093,3.4000000954,3.4000000954,5.3000001907,4.4000000954,3.4000000954,3.5,3.2999999523,3.7000000477,3.5,3.2000000477,3.4000000954
1645767304,1222,43.5000002386,4.1999998093,3.4000000954,3.2999999523,4.4000000954,4.4000000954,3.2000000477,3.5,3.2999999523,3.7000000477,3.5,3.2000000477,3.4000000954
1645767305,1223,43.2000002863,4.1999998093,3.4000000954,3.2999999523,4.4000000954,4.4000000954,3.2000000477,3.5,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767306,1224,43.9000005724,4.4000000954,3.4000000954,3.7999999523,4.4000000954,4.4000000954,3.2000000477,3.5,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767307,1225,44.6000003815,4.4000000954,3.4000000954,3.7999999523,4.5999999046,4.3000001907,3.7999999523,3.5,3.4000000954,3.5,3.2999999523,3.2000000477,3.4000000954
1645767308,1226,44.8000004292,4.4000000954,3.4000000954,3.7999999523,4.5999999046,4.3000001907,3.7999999523,3.4000000954,3.4000000954,3.7000000477,3.2999999523,3.2000000477,3.5
1645767309,1227,44.7000005246,4.4000000954,3.5,3.7000000477,4.5,4.3000001907,3.7999999523,3.4000000954,3.4000000954,3.7000000477,3.2999999523,3.2000000477,3.5
1645767310,1228,44.3000006677,4.4000000954,3.5,3.7000000477,4.5,4.3000001907,3.4000000954,3.4000000954,3.4000000954,3.7000000477,3.2999999523,3.2000000477,3.5
1645767311,1229,44.4000005723,4.4000000954,3.5,3.7000000477,4.5,4.3000001907,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.4000000954,3.2999999523,3.5
1645767312,1230,45.2000005247,4.4000000954,3.5,3.4000000954,5.5,4.4000000954,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.4000000954,3.2999999523,3.5
1645767313,1231,45.2000005247,4.4000000954,3.5,3.4000000954,5.5,4.4000000954,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.4000000954,3.2999999523,3.5
1645767314,1232,45.1000003815,4.3000001907,3.2999999523,3.4000000954,5.6999998093,4.3000001907,3.7999999523,3.5,3.2999999523,3.5,3.4000000954,3.2000000477,3.4000000954
1645767315,1233,45.1000003815,4.3000001907,3.2999999523,3.4000000954,5.6999998093,4.3000001907,3.7999999523,3.5,3.2999999523,3.5,3.4000000954,3.2000000477,3.4000000954
1645767316,1234,45.2000005246,4.3000001907,3.2999999523,3.4000000954,5.6999998093,4.3000001907,3.7999999523,3.5,3.4000000954,3.5,3.4000000954,3.2000000477,3.4000000954
1645767317,1235,44.8000004292,4.3000001907,3.5,3.5999999046,5,4.4000000954,3.5999999046,3.5,3.4000000954,3.5,3.4000000954,3.2000000477,3.4000000954
1645767318,1236,44.8000004292,4.3000001907,3.5,3.5999999046,5,4.4000000954,3.5999999046,3.4000000954,3.5,3.5,3.4000000954,3.2000000477,3.4000000954
1645767319,1237,45.4000000953,4.3000001907,3.5,3.5999999046,5,4.4000000954,3.5999999046,3.4000000954,3.5,3.5,3.7000000477,3.2999999523,3.5999999046
1645767320,1238,45.4000000953,4.3000001907,3.5,3.5999999046,5,4.4000000954,3.5999999046,3.4000000954,3.5,3.5,3.7000000477,3.2999999523,3.5999999046
1645767321,1239,45.2000002861,4.3000001907,3.5999999046,3.4000000954,5.0999999046,4.4000000954,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.7000000477,3.2999999523,3.5999999046
1645767322,1240,45.0000004769,4.3000001907,3.5999999046,3.4000000954,5.0999999046,4.4000000954,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.4000000954,3.5,3.5
1645767323,1241,44.9000000955,4.1999998093,3.5999999046,3.4000000954,5.0999999046,4.4000000954,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.4000000954,3.5,3.5
1645767324,1242,45.1000001431,4.1999998093,3.5,3.2999999523,5.5999999046,4.3000001907,3.4000000954,3.4000000954,3.2999999523,3.7000000477,3.4000000954,3.5,3.5
1645767325,1243,44.5999999046,4.1999998093,3.5,3.2999999523,5.5999999046,4.3000001907,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.4000000954
1645767326,1244,44.3000001907,3.9000000954,3.5,3.2999999523,5.5999999046,4.3000001907,3.4000000954,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.4000000954
1645767327,1245,43.600000143,3.9000000954,3.5,3.2999999523,4.5999999046,4.3000001907,3.7000000477,3.5999999046,3.2999999523,3.4000000954,3.2999999523,3.2999999523,3.4000000954
