timestamp,description,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14
1645009785, ,3.2000000477,3.5999999046,3.0999999046,3.5,3.2000000477,3.5,3.4000000954,0,3.4000000954,3.5999999046,3.5,3.0999999046,3.2999999523,3.5
1645009786, ,3.2000000477,3.5999999046,3.0999999046,3.5,3.2000000477,3.5,3.4000000954,0,3.2999999523,3.5,3.5,3.0999999046,3.2999999523,3.5
1645009787, ,3.2000000477,3.5999999046,3.0999999046,3.5,3.2000000477,3.5,3.4000000954,0,3.2999999523,3.5,3.5,3,3.7999999523,3.7000000477
1645009788, ,3.4000000954,3.2999999523,3.5,3.2999999523,3.5,3.5,3.4000000954,0,3.2999999523,3.5,3.5,3,3.7999999523,3.7000000477
1645009789, ,3.4000000954,3.2999999523,3.5,3.2999999523,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.5,3,3.7999999523,3.7000000477
1645009790, ,3.4000000954,3.2999999523,3.5,3.2999999523,3.5,3.5,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.5999999046,3.5
1645009791, ,3.4000000954,3.2999999523,3.0999999046,3.2999999523,3.5,3.4000000954,3.5,0,3.2999999523,3.4000000954,3.4000000954,2.9000000954,3.5999999046,3.5
1645009792, ,3.4000000954,3.2999999523,3.0999999046,3.2999999523,3.5,3.4000000954,3.5,0,3.4000000954,3.5,3.5,3.0999999046,3.2999999523,3.2999999523
1645009793, ,3.4000000954,3.2999999523,3.0999999046,3.2999999523,3.5,3.4000000954,3.5,0,3.4000000954,3.5,3.5,3.0999999046,3.2999999523,3.2999999523
1645009794, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.5,0,3.2999999523,3.5999999046,3.5,3.0999999046,3.2999999523,3.2999999523
1645009795, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.2000000477,0,3.2999999523,3.5999999046,3.5,2.9000000954,3.7999999523,3.2000000477
1645009796, ,3.2999999523,3.5,3.2000000477,3.4000000954,3.2999999523,3.2000000477,3.2000000477,0,3.2999999523,3.5999999046,3.5,2.9000000954,3.7999999523,3.2000000477
1645009797, ,3.5,3.2000000477,3.0999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.5999999046,3.5,2.9000000954,3.7999999523,3.2000000477
1645009798, ,3.5,3.2000000477,3.0999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.5999999046,3.4000000954,2.9000000954,3.4000000954,3.4000000954
1645009799, ,3.5,3.2000000477,3.0999999046,3.2999999523,3.4000000954,3.4000000954,3.4000000954,0,3.2999999523,3.5999999046,3.4000000954,2.9000000954,3.4000000954,3.4000000954
1645009800, ,3.5,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954,0,3.2999999523,3.5999999046,3.4000000954,2.9000000954,3.4000000954,3.4000000954
1645009801, ,3.5,3.2999999523,3.2000000477,3.2999999523,3.4000000954,3.2000000477,3.4000000954,0,3.4000000954,3.7000000477,3.5,2.9000000954,3.4000000954,3.4000000954
1645009802, ,3.2999999523,3.5,3.0999999046,3.5,3.2000000477,3.2999999523,3.2000000477,0,3.4000000954,3.7000000477,3.5,3,3.5,3.4000000954
1645009803, ,3.2999999523,3.5,3.0999999046,3.5,3.2000000477,3.2999999523,3.2000000477,0,3.4000000954,3.7000000477,3.5,3,3.5,3.4000000954
1645009804, ,3.2999999523,3.5,3.0999999046,3.5,3.2000000477,3.2999999523,3.2000000477,0,3.2999999523,3.5999999046,3.4000000954,3,3.5,3.4000000954
1645009805, ,3.4000000954,3.2000000477,3.2000000477,3.5,3.4000000954,3.4000000954,3.5,0,3.2999999523,3.5999999046,3.4000000954,3,3.7000000477,3.5
1645009806, ,3.4000000954,3.2000000477,3.2000000477,3.5,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.2999999523,3,3.7000000477,3.5
1645009807, ,3.4000000954,3.2000000477,3.2000000477,3.5,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.2999999523,3,3.7000000477,3.5
1645009808, ,3.4000000954,3.2000000477,3.2000000477,3.5,3.4000000954,3.4000000954,3.5,0,3.2000000477,3.4000000954,3.2999999523,3,3.5,3.5
1645009809, ,3.4000000954,3.5,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5,0,3.4000000954,3.5999999046,3.5,3,3.5,3.5
1645009810, ,3.4000000954,3.5,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5,0,3.4000000954,3.5999999046,3.5,3,3.2999999523,3.4000000954
1645009811, ,3.4000000954,3.5,3.2999999523,3.2999999523,3.4000000954,3.2999999523,3.5,0,3.4000000954,3.5999999046,3.5,3,3.2999999523,3.4000000954
1645009812, ,3.2999999523,3.5,3,3.2999999523,3.2000000477,3.4000000954,3.4000000954,0,3.2999999523,3.5,3.5,3,3.2999999523,3.4000000954
1645009813, ,3.2999999523,3.5,3,3.2999999523,3.2000000477,3.4000000954,3.4000000954,0,3.2999999523,3.5,3.5,2.9000000954,3.5,3.4000000954
1645009814, ,3.4000000954,3.2000000477,3.0999999046,3.4000000954,3.2999999523,3.4000000954,3.5,0,3.2999999523,3.5,3.5,2.9000000954,3.5,3.4000000954
